"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
553.711	2.08754	553.711	0.887314
574.219	2.20169	574.219	0.878673
594.727	2.26654	594.727	0.825704
615.234	2.37001	615.234	0.85501
638.672	2.25557	638.672	0.772319
659.18	2.43691	659.18	0.813328
682.617	2.44082	682.617	0.831628
706.055	2.36983	706.055	0.74986
732.422	2.49529	732.422	0.825221
758.789	2.64296	758.789	0.89774
785.156	2.50505	785.156	0.729446
811.523	2.4069	811.523	0.662955
840.82	2.43965	840.82	0.665199
870.117	2.18041	870.117	0.558987
902.344	2.45141	902.344	0.699539
931.641	2.73534	931.641	0.845731
966.797	2.80438	966.797	0.871205
999.023	2.59578	999.023	0.715949
1,034.18	2.80469	1,034.18	0.928152
1,072.27	3.1582	1,072.27	1.10562
1,110.35	3.48277	1,110.35	1.16759
1,148.44	3.5887	1,148.44	1.24506
1,189.45	4.20131	1,189.45	1.58565
1,230.47	4.35798	1,230.47	1.70882
1,274.41	4.4409	1,274.41	1.78289
1,318.36	4.47979	1,318.36	1.81775
1,365.23	4.53089	1,365.23	1.86839
1,415.04	4.78843	1,415.04	2.06602
1,464.84	5.05379	1,464.84	2.17145
1,514.65	5.39507	1,514.65	2.29634
1,570.31	5.50665	1,570.31	2.32216
1,623.05	5.3945	1,623.05	2.33508
1,681.64	5.13484	1,681.64	2.21997
1,740.23	5.16998	1,740.23	2.31116
1,801.76	5.36937	1,801.76	2.518
1,866.21	4.93267	1,866.21	2.30261
1,930.66	4.0069	1,930.66	1.82482
2,000.98	3.58752	2,000.98	1.57657
2,071.29	3.42052	2,071.29	1.6575
2,144.53	2.90057	2,144.53	1.34216
2,217.77	2.77284	2,217.77	1.25553
2,296.88	1.75911	2,296.88	0.769992
2,378.91	2.16766	2,378.91	0.806589
2,460.94	2.81143	2,460.94	1.01887
2,548.83	2.55439	2,548.83	0.852412
2,639.65	3.02425	2,639.65	0.887022
2,733.4	3.01204	2,733.4	1.03766
2,827.15	3.31488	2,827.15	1.25236
2,926.76	3.63039	2,926.76	1.39952
3,032.23	3.9642	3,032.23	1.46263
3,137.7	4.30889	3,137.7	1.75556
3,249.02	3.80027	3,249.02	1.55121
3,363.28	3.6201	3,363.28	1.29433
3,483.4	4.15961	3,483.4	1.42484
3,606.45	4.537	3,606.45	1.6416
3,732.42	4.5404	3,732.42	1.51648
3,864.26	4.81473	3,864.26	1.73527
3,999.02	4.68151	3,999.02	1.76839
4,139.65	4.7406	4,139.65	1.68539
4,286.13	4.777	4,286.13	1.84093
4,438.48	4.50083	4,438.48	1.92211
4,593.75	4.17927	4,593.75	1.78612
4,757.81	3.55172	4,757.81	1.13904
4,924.8	3.31534	4,924.8	1.18864
5,097.66	3.4283	5,097.66	1.13827
5,279.3	3.00941	5,279.3	0.922386
5,463.87	3.61032	5,463.87	1.17972
5,657.23	3.11019	5,657.23	0.777827
5,856.45	3.22335	5,856.45	0.879953
6,061.52	3.85544	6,061.52	1.39375
6,275.39	4.0032	6,275.39	1.44678
6,498.05	3.77212	6,498.05	1.23447
6,726.56	4.13937	6,726.56	1.50029
6,963.87	4.53126	6,963.87	1.61805
7,209.96	4.73663	7,209.96	1.71388
7,464.84	5.11201	7,464.84	1.93868
7,728.52	5.58146	7,728.52	2.12667
8,000.98	6.05669	8,000.98	2.36269
8,282.23	6.44105	8,282.23	2.44829
8,575.2	6.61616	8,575.2	2.54798
8,876.95	6.6936	8,876.95	2.64123
9,190.43	6.68587	9,190.43	2.73103
9,512.7	6.92938	9,512.7	3.00302
9,849.61	7.19672	9,849.61	3.15682
10,195.3	7.54561	10,195.3	3.40068
10,555.7	7.72557	10,555.7	3.4536
10,927.7	7.93504	10,927.7	3.53815
11,314.5	8.26888	11,314.5	3.68689
11,712.9	8.48565	11,712.9	3.76759
12,126	8.70277	12,126	3.82247
12,553.7	8.79615	12,553.7	3.79843
12,996.1	8.89945	12,996.1	3.84001
13,453.1	9.05281	13,453.1	3.93438
13,927.7	8.93503	13,927.7	3.90256
14,419.9	8.71216	14,419.9	3.80644
14,929.7	8.67555	14,929.7	3.76839
15,454.1	8.79042	15,454.1	3.84491
15,999	8.91255	15,999	3.90658
16,564.5	9.10998	16,564.5	4.02652
17,147.5	9.43526	17,147.5	4.1943
17,753.9	9.70119	17,753.9	4.28615
18,377.9	9.87827	18,377.9	4.37029
19,028.3	10.1211	19,028.3	4.52565
19,699.2	10.4602	19,699.2	4.7127
19,998	10.6665	19,998	4.82542
