Frequency Spectrum for Input Signal

Data Shown:    J2ver3 (Danley Sound Labs)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 10°

Freq [Hz]	Signal Level [dBSPL]
22.4	87.5
23	88.7
23.6	89.8
24	90.9
25	92
25.8	93.1
26.5	94.2
27.2	95.3
28	96.3
29	97.3
30	98.3
30.7	99.2
31.5	100.2
32.5	101.1
33.5	101.9
34.5	102.7
35.5	103.5
36.5	104.3
37.5	105
38.7	105.6
40	106.2
41.2	106.8
42.5	107.2
43.7	107.6
45	108
46.2	108.3
47.5	108.6
48.7	108.7
50	108.8
51.5	108.9
53	108.9
54.5	108.9
56	108.9
58	108.8
60	108.8
61.5	108.9
63	108.9
65	109
67	109.1
69	109.1
71	109.1
73	109
75	108.9
77.5	108.7
80	108.5
82.5	108.5
85	108.5
87.5	108.6
90	108.8
92.5	108.8
95	108.7
97.5	108.3
100	107.8
103	107.2
106	106.8
109	106.6
112	106.7
115	107
118	107.3
122	107.6
125	107.7
128	107.6
132	107.5
136	107.4
140	107.2
145	107
150	106.8
155	106.6
160	106.5
165	106.4
170	106.2
175	105.6
180	104.5
185	102.6
190	100.4
195	99.2
200	99.9
206	100.6
212	100.8
218	101.1
224	101.6
230	102.8
236	104.6
240	106.3
250	108.1
258	109.4
265	109.9
272	109.7
280	109.2
290	108.4
300	107.8
307	107.7
315	108.1
325	107
335	102.2
345	100.1
355	102.3
365	103.9
375	106.6
387	108.9
400	109.5
412	110
425	109.2
437	106.2
450	105
462	107.8
475	108.1
487	107.8
500	107.9
515	104.8
530	104.1
545	103.9
560	101
580	99.1
600	95
615	94.3
630	89.5
650	87.1
670	89.3
690	91.1
710	91.5
730	94.3
750	92.9
775	100
800	104.7
825	105.9
850	106.7
875	109.1
900	109.2
925	106.9
950	107.4
975	109
1000	108.7
1030	105.8
1060	103
1090	109.2
1120	103.6
1150	102.2
1180	102.3
1220	100.8
1250	95.1
1280	98.6
1320	99.1
1360	98.5
1400	99.9
1450	101
1500	98.9
1550	100.1
1600	102.5
1650	99.8
1700	100.4
1750	102.2
1800	102.1
1850	102.5
1900	102.9
1950	101.9
2000	101.4
2060	104.4
2120	103.4
2180	104.1
2240	108.1
2300	107
2360	107.5
2400	105.6
2500	108.1
2580	106.8
2650	106.5
2720	107.4
2800	106.8
2900	103.4
3000	102.3
3070	105.5
3150	103.8
3250	103
3350	104
3450	105.9
3550	108
3650	109.4
3750	110.7
3870	110.7
4000	111.1
4120	109.9
4250	110.9
4370	112
4500	112.8
4620	115.4
4750	113
4870	109.9
5000	105.7
5150	109.6
5300	109.1
5450	110.9
5600	108.4
5800	106
6000	106.8
6150	107.3
6300	108.2
6500	108.2
6700	108.7
6900	109.4
7100	110.3
7300	109.3
7500	106.8
7750	105.5
8000	107.6
8250	104.7
8500	104.6
8750	102.6
9000	103.5
9250	102.5
9500	100.8
9750	105.2
10000	103.1
10300	99.5
10600	98.8
10900	98.2
11200	99.7
11500	95.9
11800	96.6
12200	94.9
12500	95.8
12800	93.7
13200	97.6
13600	91.6
14000	87.3
14500	89.5
15000	87.1
15500	94.7
16000	89.6
16500	84.6
17000	83.1
17500	85.4
18000	84.6
18500	83.7
19000	86.8
19500	86.2
20000	81
20600	78.8
21200	76.8
21800	68.4
22400	66.7
