Frequency Spectrum for Input Signal

Data Shown:    SM60M ver4 (Danley Sound Labs)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 120°

Freq [Hz]	Signal Level [dBSPL]
22.4	17.9
23	18.3
23.6	18.8
24	19.2
25	19.7
25.8	20.1
26.5	20.6
27.2	21
28	21.5
29	22
30	22.7
30.7	23.4
31.5	24.2
32.5	25.2
33.5	26.4
34.5	27.6
35.5	29
36.5	30.6
37.5	32.4
38.7	34.5
40	37
41.2	40.1
42.5	43.8
43.7	47.3
45	46.7
46.2	43.8
47.5	41.4
48.7	39.8
50	38.6
51.5	37.9
53	37.5
54.5	37.3
56	37.4
58	37.8
60	38.3
61.5	39
63	39.8
65	40.7
67	41.6
69	42.7
71	43.8
73	44.8
75	45.9
77.5	46.9
80	47.8
82.5	48.7
85	49.4
87.5	50.1
90	50.7
92.5	51.4
95	52.1
97.5	52.9
100	53.7
103	54.4
106	55.1
109	55.9
112	56.8
115	58
118	59.6
122	61.6
125	63.6
128	65.5
132	67.4
136	69.2
140	71
145	72.7
150	74.4
155	75.8
160	76.5
165	76.3
170	75.5
175	75
180	75.3
185	76.5
190	77.8
195	78.9
200	79.9
206	80.5
212	80.4
218	78.7
224	77.4
230	79.9
236	83
240	85
250	85
258	81.8
265	79.6
272	82.7
280	84.6
290	85.1
300	84.8
307	83.6
315	81.6
325	82.6
335	84.7
345	84.6
355	83.2
365	82.9
375	83.3
387	82.9
400	82
412	81
425	82.2
437	82.3
450	78.4
462	77.4
475	79.5
487	79.8
500	79.4
515	81
530	80.4
545	78.9
560	80
580	81.4
600	79.9
615	76.5
630	76.2
650	76.4
670	74.7
690	76.8
710	77
730	75.6
750	75.9
775	78.7
800	75.2
825	76.7
850	74.7
875	78.4
900	74.8
925	76.6
950	75.2
975	74
1000	75
1030	75.6
1060	76.7
1090	79.1
1120	77.6
1150	75.8
1180	76.3
1220	74
1250	73.8
1280	72.5
1320	72.7
1360	72.9
1400	73.3
1450	73.3
1500	72.7
1550	72.8
1600	71.3
1650	70.8
1700	71.4
1750	70.3
1800	68.9
1850	70.7
1900	72.7
1950	74
2000	75.2
2060	75.5
2120	75.7
2180	75
2240	73.2
2300	70.9
2360	69.9
2400	67.8
2500	67.7
2580	68.2
2650	68.8
2720	71.8
2800	69.9
2900	71.1
3000	70.5
3070	69.7
3150	71.6
3250	71.3
3350	69.8
3450	68.7
3550	69.9
3650	70.5
3750	70.3
3870	71.4
4000	72.1
4120	70.5
4250	66.6
4370	66.2
4500	69.8
4620	71.2
4750	70.3
4870	71.8
5000	70.6
5150	68.2
5300	61.2
5450	68.6
5600	70.8
5800	69.3
6000	67.3
6150	66.8
6300	66
6500	68
6700	69.7
6900	69.9
7100	66.3
7300	67.7
7500	69.8
7750	71.5
8000	66.1
8250	69.9
8500	69.8
8750	69.1
9000	65.2
9250	66.8
9500	63.9
9750	59.2
10000	64
10300	63.3
10600	58.4
10900	62.4
11200	59.1
11500	61.4
11800	61.7
12200	61
12500	60.6
12800	60.6
13200	54.8
13600	57.6
14000	56.3
14500	60.4
15000	58.6
15500	62
16000	57.8
16500	58.7
17000	52.9
17500	55
18000	53.6
18500	56.8
19000	56.3
19500	56
20000	56.4
20600	52
21200	53.2
21800	51.2
22400	49.6
