"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	50.9008	20.5078	50.3627	20.5078	50.4575	20.5078	51.4175	20.5078	58.6059	20.5078	52.8705
21.2402	53.8996	21.2402	53.3359	21.2402	53.5257	21.2402	54.1947	21.2402	59.8623	21.2402	55.1408
21.9727	54.9255	21.9727	54.1336	21.9727	54.5785	21.9727	54.8621	21.9727	60.2871	21.9727	55.8446
22.7051	56.3021	22.7051	55.5171	22.7051	55.9842	22.7051	56.2267	22.7051	61.1163	22.7051	57.0558
23.4375	56.4854	23.4375	55.2547	23.4375	56.1338	23.4375	55.9924	23.4375	61.0333	23.4375	56.9882
24.1699	56.8924	24.1699	55.9496	24.1699	56.6065	24.1699	56.6118	24.1699	61.7762	24.1699	57.5969
25.6348	58.2108	25.6348	57.6314	25.6348	57.9466	25.6348	58.2898	25.6348	63.2111	25.6348	59.0967
26.3672	59.1806	26.3672	58.7322	26.3672	58.9125	26.3672	59.398	26.3672	64.0531	26.3672	60.084
27.0996	60.0758	27.0996	59.8402	27.0996	59.8247	27.0996	60.4886	27.0996	64.9292	27.0996	61.0606
27.832	61.1948	27.832	60.886	27.832	60.9434	27.832	61.4939	27.832	65.5729	27.832	62.0053
29.2969	62.965	29.2969	62.8347	29.2969	62.7508	29.2969	63.3903	29.2969	67.0274	29.2969	63.7635
30.0293	63.8432	30.0293	63.6334	30.0293	63.6181	30.0293	64.1852	30.0293	67.5884	30.0293	64.5266
31.4941	65.344	31.4941	65.2174	31.4941	65.1258	31.4941	65.7558	31.4941	68.8989	31.4941	66.0183
32.2266	66.3433	32.2266	66.1875	32.2266	66.1166	32.2266	66.7224	32.2266	69.6336	32.2266	66.943
33.6914	67.8534	33.6914	67.6564	33.6914	67.6102	33.6914	68.1978	33.6914	70.849	33.6914	68.371
34.4238	68.6729	34.4238	68.4644	34.4238	68.4257	34.4238	68.9994	34.4238	71.5042	34.4238	69.1487
35.8887	70.168	35.8887	69.9285	35.8887	69.912	35.8887	70.4592	35.8887	72.7132	35.8887	70.5701
