"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	50.9008	20.5078	50.3627	20.5078	50.6401
21.2402	53.8996	21.2402	53.3359	21.2402	53.6269
21.9727	54.9255	21.9727	54.1336	21.9727	54.5476
22.7051	56.3021	22.7051	55.5171	22.7051	55.9273
23.4375	56.4854	23.4375	55.2547	23.4375	55.9135
24.1699	56.8924	24.1699	55.9496	24.1699	56.4465
25.6348	58.2108	25.6348	57.6314	25.6348	57.9308
26.3672	59.1806	26.3672	58.7322	26.3672	58.9622
27.0996	60.0758	27.0996	59.8402	27.0996	59.9596
27.832	61.1948	27.832	60.886	27.832	61.0432
29.2969	62.965	29.2969	62.8347	29.2969	62.9003
30.0293	63.8432	30.0293	63.6334	30.0293	63.7396
31.4941	65.344	31.4941	65.2174	31.4941	65.2811
32.2266	66.3433	32.2266	66.1875	32.2266	66.2661
33.6914	67.8534	33.6914	67.6564	33.6914	67.756
34.4238	68.6729	34.4238	68.4644	34.4238	68.5699
35.8887	70.168	35.8887	69.9285	35.8887	70.0499
37.3535	71.5266	37.3535	71.2813	37.3535	71.4057
38.8184	72.8151	38.8184	72.5508	38.8184	72.685
39.5508	73.4917	39.5508	73.1967	39.5508	73.3467
41.0156	74.3683	41.0156	74.038	41.0156	74.2063
42.4805	75.5993	42.4805	75.3017	42.4805	75.453
43.9453	76.5295	43.9453	76.2084	43.9453	76.3719
45.4102	77.3335	45.4102	76.9914	45.4102	77.1658
47.6074	78.3642	47.6074	77.996	47.6074	78.184
49.0723	78.9611	49.0723	78.5742	49.0723	78.7719
50.5371	79.4734	50.5371	79.0728	50.5371	79.2777
52.7344	80.1434	52.7344	79.7264	52.7344	79.9399
54.1992	80.5073	54.1992	80.083	54.1992	80.3003
56.3965	80.9715	56.3965	80.525	56.3965	80.754
58.5938	81.2665	58.5938	80.8207	58.5938	81.0493
60.0586	81.5227	60.0586	81.0637	60.0586	81.2992
62.2559	81.9288	62.2559	81.4193	62.2559	81.6815
64.4531	82.1876	64.4531	81.6617	64.4531	81.9326
66.6504	82.4454	66.6504	81.896	66.6504	82.1794
69.5801	82.7451	69.5801	82.1586	69.5801	82.4618
71.7773	82.8885	71.7773	82.2991	71.7773	82.6038
73.9746	83.0994	73.9746	82.5058	73.9746	82.8128
76.9043	83.2749	76.9043	82.6583	76.9043	82.9775
79.834	83.4442	79.834	82.802	79.834	83.135
82.7637	83.7868	82.7637	83.1484	82.7637	83.4793
85.6934	83.9627	85.6934	83.2813	85.6934	83.6354
88.623	83.9099	88.623	83.182	88.623	83.5612
91.5527	83.8266	91.5527	83.1697	91.5527	83.5106
94.4824	84.2597	94.4824	83.5475	94.4824	83.9182
98.1445	84.3804	98.1445	83.645	98.1445	84.0282
101.807	84.472	101.807	83.7397	101.807	84.1213
105.469	84.5779	105.469	83.8635	105.469	84.2354
109.131	84.8162	109.131	83.9992	109.131	84.4269
112.793	84.9752	112.793	84.1336	112.793	84.5748
116.455	85.0173	116.455	84.1849	116.455	84.621
120.85	85.1225	120.85	84.3182	120.85	84.7389
125.244	85.3124	125.244	84.4417	125.244	84.8988
129.639	85.3145	129.639	84.4438	129.639	84.9009
134.033	85.2552	134.033	84.3643	134.033	84.8325
138.428	85.3406	138.428	84.3478	138.428	84.8725
143.555	85.4741	143.555	84.4022	143.555	84.9711
148.682	85.5585	148.682	84.4651	148.682	85.0461
153.809	85.5804	153.809	84.4871	153.809	85.0681
159.668	85.8428	159.668	84.6666	159.668	85.2944
164.795	85.7929	164.795	84.5988	164.795	85.2367
170.654	85.7035	170.654	84.5653	170.654	85.1716
176.514	85.6827	176.514	84.4703	176.514	85.1186
183.105	85.7315	183.105	84.3778	183.105	85.1072
189.697	85.7425	189.697	84.4189	189.697	85.1309
196.289	85.7977	196.289	84.4901	196.289	85.1929
202.881	85.8155	202.881	84.4861	202.881	85.2015
210.205	85.7754	210.205	84.404	210.205	85.1436
217.529	85.7428	217.529	84.3172	217.529	85.0882
225.586	85.7901	225.586	84.3061	225.586	85.1112
232.91	85.9879	232.91	84.3834	232.91	85.2593
241.699	85.8307	241.699	84.0723	241.699	85.0399
249.756	86.0769	249.756	84.0217	249.756	85.1697
258.545	85.8676	258.545	84.0713	258.545	85.0616
268.066	85.656	268.066	83.3819	268.066	84.6661
277.588	85.2884	277.588	83.649	277.588	84.5456
287.109	85.2805	287.109	83.6957	287.109	84.56
297.363	85.9373	297.363	84.2242	297.363	85.1647
307.617	85.9374	307.617	84.4352	307.617	85.2509
318.604	85.8843	318.604	84.3282	318.604	85.1756
329.59	85.7356	329.59	84.1849	329.59	85.0291
341.309	84.6277	341.309	83.1447	341.309	83.9492
353.76	83.9036	353.76	82.2049	353.76	83.1368
366.211	86.3892	366.211	83.095	366.211	85.0472
378.662	87.9669	378.662	85.0493	378.662	86.7486
392.578	87.4122	392.578	84.9137	392.578	86.3402
405.762	87.4448	405.762	84.3293	405.762	86.1606
420.41	87.591	420.41	84.6735	420.41	86.3728
435.059	86.913	435.059	84.3421	435.059	85.8151
450.439	86.7645	450.439	84.4681	450.439	85.7664
466.553	86.4439	466.553	84.1916	466.553	85.4621
482.666	86.2087	482.666	84.1878	482.666	85.3148
500.244	86.0923	500.244	83.4238	500.244	84.9598
517.822	85.5783	517.822	83.1104	517.822	84.5173
536.133	85.7363	536.133	82.5113	536.133	84.4165
554.443	85.7878	554.443	82.7011	554.443	84.5131
574.219	85.9848	574.219	82.8171	574.219	84.6836
594.727	84.9826	594.727	83.0916	594.727	84.1393
615.234	84.5885	615.234	83.2267	615.234	83.9607
637.207	85.3151	637.207	83.9775	637.207	84.6976
659.912	87.7637	659.912	81.9088	659.912	85.7561
683.35	87.3955	683.35	82.3786	683.35	85.5744
706.787	88.0118	706.787	83.2391	706.787	86.2505
731.689	87.5115	731.689	85.8104	731.689	86.7437
758.057	87.3014	758.057	86.5734	758.057	86.9527
784.424	87.1337	784.424	86.4016	784.424	86.783
812.256	86.5046	812.256	85.4365	812.256	86.0033
840.82	85.614	840.82	84.7968	840.82	85.2246
870.85	86.1021	870.85	85.4472	870.85	85.787
901.611	86.2958	901.611	85.1748	901.611	85.7714
933.105	86.7882	933.105	84.3405	933.105	85.7346
