Frequency Spectrum for Input Signal

Data Shown:    SH MINI ver4 (Danley Sound Labs)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 10°  

Freq [Hz]	Signal Level [dBSPL]
22.4	-176.8
23	-176.8
23.6	62.3
24	62.7
25	63
25.8	63.3
26.5	63.6
27.2	63.9
28	64.2
29	64.5
30	64.7
30.7	65
31.5	65.2
32.5	65.4
33.5	65.6
34.5	65.9
35.5	66.1
36.5	66.3
37.5	66.5
38.7	66.7
40	66.8
41.2	67
42.5	67.2
43.7	67.4
45	67.6
46.2	67.7
47.5	67.9
48.7	68.1
50	68.4
51.5	68.7
53	68.9
54.5	69.2
56	69.4
58	69.6
60	69.9
61.5	70.1
63	70.3
65	70.5
67	70.7
69	70.9
71	71.1
73	71.4
75	71.7
77.5	71.9
80	72.2
82.5	72.4
85	72.6
87.5	72.9
90	73.1
92.5	73.3
95	73.5
97.5	73.7
100	73.9
103	74.1
106	74.2
109	74.4
112	74.6
115	74.8
118	75
122	75.1
125	75.3
128	75.5
132	75.6
136	75.8
140	76
145	76.4
150	76.8
155	77.2
160	77.6
165	78
170	78.6
175	79.3
180	79.9
185	80.4
190	80.9
195	81.5
200	82
206	82.5
212	82.9
218	83.2
224	83.5
230	83.7
236	83.9
240	84
250	84
258	84
265	84
272	83.9
280	83.9
290	83.8
300	83.7
307	83.6
315	83.5
325	83.4
335	83.3
345	83.2
355	83.1
365	83
375	83
387	82.9
400	82.8
412	82.5
425	82.2
437	81.6
450	80.9
462	80.2
475	79.6
487	79.9
500	80.6
515	81.6
530	82.4
545	83
560	83.6
580	83.8
600	83.9
615	83.5
630	82.8
650	81.8
670	80.6
690	79.4
710	78.2
730	77.1
750	76
775	75.5
800	76.4
825	78.2
850	79.8
875	80.6
900	80.9
925	81.1
950	81.3
975	81.8
1000	82.4
1030	82.9
1060	83.4
1090	84.1
1120	85
1150	85.9
1180	86.2
1220	85.7
1250	85.1
1280	84.6
1320	84.2
1360	83.4
1400	82.2
1450	81.4
1500	81.2
1550	80.8
1600	80.1
1650	79.7
1700	78.2
1750	75.5
1800	74.6
1850	75.7
1900	77.5
1950	79.4
2000	80
2060	79.4
2120	78.1
2180	75.9
2240	76.1
2300	77.9
2360	79.1
2400	80.4
2500	80.8
2580	81
2650	81.4
2720	81.3
2800	80.3
2900	79.6
3000	79.3
3070	78.7
3150	76.9
3250	76
3350	75.9
3450	76.5
3550	76.2
3650	73.2
3750	72.3
3870	73.6
4000	76.2
4120	77.3
4250	77.5
4370	77.2
4500	76.9
4620	77.2
4750	77.8
4870	78.5
5000	78.2
5150	77.5
5300	77.8
5450	77.6
5600	76
5800	75.4
6000	77
6150	78.8
6300	79.6
6500	81.3
6700	82.2
6900	83
7100	82.7
7300	83.7
7500	84.6
7750	85.6
8000	85.4
8250	84.9
8500	86.5
8750	87.1
9000	86.5
9250	84.8
9500	81.6
9750	79.7
10000	79.4
10300	77.7
10600	76.4
10900	77.4
11200	79.3
11500	77.1
11800	77.3
12200	79.5
12500	79.9
12800	81.4
13200	81.6
13600	80.2
14000	75.2
14500	71.8
15000	73.4
15500	80.3
16000	79.5
16500	77.4
17000	79.9
17500	80.9
18000	77.7
18500	76.4
19000	76
19500	76
20000	74.5
20600	73.4
21200	74.2
21800	73.9
22400	73.4
