Frequency Spectrum for Input Signal

Data Shown:    SH MINI ver4 (Danley Sound Labs)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 0°  Par: 40°

Freq [Hz]	Signal Level [dBSPL]
22.4	-180.3
23	-180.3
23.6	58.8
24	59.2
25	59.6
25.8	59.9
26.5	60.2
27.2	60.5
28	60.8
29	61.1
30	61.4
30.7	61.7
31.5	61.9
32.5	62.2
33.5	62.4
34.5	62.7
35.5	62.9
36.5	63.1
37.5	63.3
38.7	63.6
40	63.8
41.2	64
42.5	64.2
43.7	64.4
45	64.6
46.2	64.8
47.5	65
48.7	65.3
50	65.6
51.5	65.9
53	66.2
54.5	66.4
56	66.7
58	67
60	67.2
61.5	67.5
63	67.7
65	68
67	68.2
69	68.4
71	68.6
73	68.9
75	69.2
77.5	69.5
80	69.8
82.5	70
85	70.3
87.5	70.6
90	70.8
92.5	71
95	71.3
97.5	71.5
100	71.7
103	71.9
106	72.1
109	72.3
112	72.5
115	72.7
118	72.9
122	73.1
125	73.3
128	73.5
132	73.6
136	73.8
140	74
145	74.4
150	74.9
155	75.3
160	75.7
165	76.1
170	76.7
175	77.4
180	78
185	78.6
190	79.1
195	79.7
200	80.2
206	80.7
212	81.2
218	81.5
224	81.8
230	82
236	82.2
240	82.3
250	82.3
258	82.4
265	82.4
272	82.3
280	82.3
290	82.2
300	82.2
307	82.1
315	82
325	81.9
335	81.8
345	81.8
355	81.7
365	81.7
375	81.6
387	81.6
400	81.5
412	81.3
425	81
437	80.5
450	79.8
462	79.1
475	78.6
487	78.9
500	79.6
515	80.6
530	81.5
545	82.1
560	82.6
580	82.8
600	82.8
615	82.3
630	81.4
650	80.2
670	78.8
690	77.3
710	75.8
730	74.4
750	73
775	72.2
800	72.8
825	74.5
850	75.9
875	76.6
900	76.8
925	76.8
950	77
975	77.5
1000	78.1
1030	78.6
1060	79.1
1090	79.8
1120	80.8
1150	81.7
1180	82
1220	81.6
1250	81
1280	80.4
1320	79.8
1360	78.6
1400	76.5
1450	74.2
1500	71.7
1550	68.9
1600	67.8
1650	68.7
1700	68.6
1750	67
1800	66.9
1850	68.6
1900	70.9
1950	73.1
2000	74
2060	73.8
2120	72.8
2180	70.9
2240	71.7
2300	74.2
2360	76.2
2400	78.6
2500	80.2
2580	81.8
2650	83.5
2720	84.3
2800	83.6
2900	82.7
3000	81.7
3070	80.1
3150	77.1
3250	75.1
3350	73.8
3450	73.4
3550	72.6
3650	69.8
3750	69.3
3870	70.8
4000	73.1
4120	73.7
4250	73.6
4370	74.9
4500	77.1
4620	78.1
4750	78.3
4870	78.1
5000	77
5150	75.7
5300	75.9
5450	75.5
5600	73.2
5800	71.5
6000	72.3
6150	73.8
6300	74.4
6500	76
6700	76.9
6900	78.1
7100	78.6
7300	81.9
7500	84.8
7750	87
8000	88.3
8250	87.6
8500	88
8750	88.1
9000	86.7
9250	83.3
9500	77.8
9750	73.7
10000	72.5
10300	70.3
10600	68.4
10900	69.3
11200	72.7
11500	67.4
11800	65.5
12200	67.5
12500	66.3
12800	67.8
13200	67.3
13600	66.8
14000	66
14500	59.5
15000	54.6
15500	64.8
16000	65
16500	59.7
17000	62.3
17500	64
18000	58.6
18500	58.8
19000	59
19500	58.8
20000	54.6
20600	54.1
21200	52.6
21800	51.6
22400	47.6
