"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	58.797	20.5078	58.076	20.5078	58.4514
21.9727	60.7876	21.9727	60.0674	21.9727	60.4424
23.4375	61.0094	23.4375	60.3895	23.4375	60.7105
24.9023	60.3841	24.9023	59.7405	24.9023	60.0742
26.3672	62.0492	26.3672	61.3017	26.3672	61.6915
27.832	62.8665	27.832	62.1084	27.832	62.504
29.2969	63.4193	29.2969	62.6715	29.2969	63.0615
30.7617	64.4618	30.7617	63.6339	30.7617	64.0675
32.2266	65.1135	32.2266	64.3292	32.2266	64.739
33.6914	65.478	33.6914	64.707	33.6914	65.1096
35.1562	66.2655	35.1562	65.4705	35.1562	65.8861
36.6211	66.9121	36.6211	66.1093	36.6211	66.5293
38.0859	67.6349	38.0859	66.8222	38.0859	67.2476
39.5508	68.3917	39.5508	67.658	39.5508	68.0404
41.0156	68.4129	41.0156	67.5198	41.0156	67.9893
42.4805	69.3521	42.4805	68.4558	42.4805	68.927
43.9453	69.847	43.9453	68.9588	43.9453	69.4256
45.4102	70.5909	45.4102	69.6378	45.4102	70.1404
46.875	70.922	46.875	70.164	46.875	70.5595
48.3398	71.8852	48.3398	71.0476	48.3398	71.4866
51.2695	72.8551	51.2695	71.8848	51.2695	72.397
52.7344	73.2228	52.7344	72.38	52.7344	72.8218
54.1992	73.4684	54.1992	72.7044	54.1992	73.1031
55.6641	73.9975	55.6641	73.1294	55.6641	73.5851
58.5938	75.3058	58.5938	74.3985	58.5938	74.8758
60.0586	75.6849	60.0586	74.7793	60.0586	75.2556
62.9883	76.5486	62.9883	75.6454	62.9883	76.1204
64.4531	77.0383	64.4531	76.1067	64.4531	76.5974
67.3828	77.9196	67.3828	76.9529	67.3828	77.4631
68.8477	78.2485	68.8477	77.3098	68.8477	77.8044
71.7773	79.0545	71.7773	78.2027	71.7773	78.6494
74.707	79.874	74.707	79.095	74.707	79.502
77.6367	80.5922	77.6367	79.8888	77.6367	80.2548
79.1016	80.9856	79.1016	80.2867	79.1016	80.6502
82.0312	81.8204	82.0312	81.0945	82.0312	81.4726
84.9609	81.945	84.9609	81.3952	84.9609	81.6788
87.8906	82.5183	87.8906	81.8957	87.8906	82.2181
90.8203	83.2775	90.8203	82.5039	90.8203	82.9079
95.2148	84.3951	95.2148	83.7831	95.2148	84.0999
98.1445	85.0667	98.1445	84.3006	98.1445	84.7005
101.074	85.4432	101.074	84.5521	101.074	85.0204
105.469	85.7463	105.469	84.8795	105.469	85.3345
108.398	86.2176	108.398	85.3582	108.398	85.8091
112.793	86.6149	112.793	85.648	112.793	86.1583
117.188	86.96	117.188	85.9687	117.188	86.4926
120.117	86.889	120.117	85.8733	120.117	86.4108
124.512	87.1	124.512	86.0998	124.512	86.6286
128.906	87.2667	128.906	86.3007	128.906	86.8105
133.301	86.8632	133.301	85.9306	133.301	86.4219
139.16	87.206	139.16	86.3227	139.16	86.7868
143.555	87.2317	143.555	86.2575	143.555	86.7719
147.949	87.1697	147.949	86.1069	147.949	86.6707
153.809	86.7936	153.809	85.8217	153.809	86.3348
159.668	86.9707	159.668	85.8513	159.668	86.447
165.527	86.8646	165.527	85.8938	165.527	86.4063
171.387	86.573	171.387	85.564	171.387	86.0977
177.246	86.4061	177.246	85.3147	177.246	85.8946
183.105	86.1766	183.105	85.0865	183.105	85.6657
