Frequency Spectrum for Input Signal

Data Shown:    Spectra 212 (KLING&FREITAG GmbH)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 10°

Freq [Hz]	Signal Level [dBSPL]
22.4	10.3
23	14.5
23.6	18.6
24	20.6
25	21.8
25.8	22.6
26.5	23.3
27.2	27.6
28	31.6
29	35.5
30	38.6
30.7	38.1
31.5	37.7
32.5	37.6
33.5	41
34.5	45.7
35.5	52
36.5	52.6
37.5	50.5
38.7	49.3
40	57
41.2	63.8
42.5	70.7
43.7	74.2
45	76.1
46.2	75.9
47.5	73.3
48.7	75.1
50	76.8
51.5	79.8
53	83
54.5	83.8
56	85.1
58	86.7
60	88.8
61.5	91.3
63	93.2
65	94.8
67	96.4
69	98
71	99.3
73	100.2
75	101
77.5	101.7
80	102.5
82.5	103.1
85	103.7
87.5	104
90	104.2
92.5	104.3
95	104.2
97.5	104.2
100	104.3
103	104.1
106	103.9
109	103.8
112	103.6
115	103.5
118	103.4
122	103.3
125	103.2
128	103.1
132	103
136	103
140	103
145	102.9
150	102.9
155	102.9
160	102.8
165	102.8
170	102.6
175	102.6
180	102.4
185	102.4
190	102.5
195	102.6
200	102.6
206	102.6
212	102.6
218	102.6
224	102.3
230	102
236	101.8
240	101.8
250	101.9
258	102
265	102.2
272	102.4
280	102.4
290	102.4
300	102.2
307	102
315	101.9
325	101.9
335	101.8
345	101.7
355	101.7
365	101.8
375	101.8
387	101.7
400	101.5
412	101.4
425	101.3
437	101.2
450	101.1
462	101
475	101
487	101.4
500	101.8
515	102.2
530	102.3
545	102.2
560	101.8
580	101.2
600	100.7
615	100.6
630	100.9
650	101.4
670	101.9
690	102.3
710	102.3
730	102.1
750	102.3
775	102.7
800	102.7
825	102
850	100.9
875	100.2
900	100.3
925	100.4
950	100.1
975	99.6
1000	99.6
1030	100
1060	99.6
1090	99.5
1120	99.5
1150	98.5
1180	97.9
1220	97.8
1250	97
1280	96
1320	94.9
1360	94.8
1400	94.8
1450	94.9
1500	94.6
1550	93.9
1600	94
1650	94.3
1700	94.2
1750	93.6
1800	93
1850	92.2
1900	92.7
1950	92.9
2000	93.5
2060	93.2
2120	93.4
2180	93.1
2240	92.1
2300	91.8
2360	92.4
2400	92.2
2500	90.6
2580	90.6
2650	89.7
2720	88.4
2800	88.6
2900	88.9
3000	87.6
3070	89.4
3150	90.5
3250	90.4
3350	90.4
3450	89.5
3550	89.9
3650	90
3750	91.2
3870	90.1
4000	90.6
4120	91.2
4250	92.1
4370	92.8
4500	92.7
4620	91.5
4750	93.2
4870	92.5
5000	91
5150	89.5
5300	89.2
5450	90.4
5600	92
5800	91.4
6000	91
6150	93.5
6300	93.7
6500	93.1
6700	92.6
6900	92
7100	92.5
7300	92.4
7500	91.5
7750	92.7
8000	91.4
8250	93.2
8500	93.9
8750	94.3
9000	94
9250	93.1
9500	90
9750	90.1
10000	89.6
10300	89.3
10600	89.4
10900	87.8
11200	85.9
11500	87.2
11800	88.4
12200	88.9
12500	90.9
12800	90.9
13200	92.5
13600	89.9
14000	81.5
14500	87.9
15000	88.8
15500	84.5
16000	86.2
16500	86.2
17000	95.1
17500	89.8
18000	85.5
18500	82.3
19000	80.9
19500	75.9
20000	75
20600	79
21200	84.6
21800	85.9
22400	82.1
