"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	66.9891	20.5078	66.8277	20.5078	66.9091
21.9727	60.394	21.9727	54.1324	21.9727	58.3057
23.4375	68.5469	23.4375	67.3576	23.4375	67.9929
24.9023	70.2674	24.9023	70.0524	24.9023	70.1613
26.3672	68.4877	26.3672	67.836	26.3672	68.174
27.832	66.7756	27.832	67.0814	27.832	66.9312
29.2969	69.7123	29.2969	68.2739	29.2969	69.0524
30.7617	70.7539	30.7617	67.24	30.7617	69.343
32.2266	74.7215	32.2266	72.6448	32.2266	73.8061
33.6914	76.589	33.6914	74.3299	33.6914	75.6047
35.1562	77.6199	35.1562	75.6027	35.1562	76.7274
36.6211	79.4171	36.6211	77.489	36.6211	78.5592
38.0859	81.3253	38.0859	79.4795	38.0859	80.4998
39.5508	83.1421	39.5508	81.2887	39.5508	82.3135
41.0156	84.5967	41.0156	83.0379	41.0156	83.8868
42.4805	85.8814	42.4805	84.3615	42.4805	85.1876
43.9453	87.2052	43.9453	85.7134	43.9453	86.5231
45.4102	88.4057	45.4102	86.9347	45.4102	87.7322
46.875	89.6888	46.875	88.2457	46.875	89.0269
48.3398	90.9369	48.3398	89.5736	48.3398	90.3085
51.2695	93.1318	51.2695	91.848	51.2695	92.5372
52.7344	94.1502	52.7344	92.8972	52.7344	93.5687
54.1992	95.1392	54.1992	93.896	54.1992	94.5619
55.6641	96.0445	55.6641	94.8331	55.6641	95.4809
58.5938	97.7455	58.5938	96.5889	58.5938	97.2056
60.0586	98.4231	60.0586	97.2943	60.0586	97.8952
62.9883	99.5883	62.9883	98.4772	62.9883	99.0682
64.4531	100.071	64.4531	98.969	64.4531	99.5549
67.3828	100.802	67.3828	99.7062	67.3828	100.289
68.8477	101.067	68.8477	99.9861	68.8477	100.56
71.7773	101.399	71.7773	100.362	71.7773	100.911
74.707	101.557	74.707	100.556	74.707	101.085
77.6367	101.567	77.6367	100.577	77.6367	101.1
79.1016	101.55	79.1016	100.56	79.1016	101.083
82.0312	101.527	82.0312	100.526	82.0312	101.055
84.9609	101.466	84.9609	100.473	84.9609	100.998
87.8906	101.295	87.8906	100.324	87.8906	100.836
90.8203	101.173	90.8203	100.211	90.8203	100.718
95.2148	101.053	95.2148	100.075	95.2148	100.591
98.1445	100.94	98.1445	99.9854	98.1445	100.489
101.074	100.766	101.074	99.8336	101.074	100.325
105.469	100.596	105.469	99.6109	105.469	100.132
108.398	100.592	108.398	99.6436	108.398	100.144
112.793	100.52	112.793	99.5466	112.793	100.06
117.188	100.485	117.188	99.5896	117.188	100.06
120.117	100.401	120.117	99.4518	120.117	99.9522
124.512	100.586	124.512	99.584	124.512	100.114
128.906	100.538	128.906	99.6478	128.906	100.116
133.301	100.308	133.301	99.3972	133.301	99.8762
139.16	100.211	139.16	99.2218	139.16	99.7442
143.555	100.294	143.555	99.2223	143.555	99.7914
147.949	100.35	147.949	99.2258	147.949	99.8241
153.809	100.053	153.809	98.9496	153.809	99.536
159.668	100.108	159.668	99.1994	159.668	99.6774
165.527	100.108	165.527	99.1707	165.527	99.6646
171.387	100.066	171.387	98.8844	171.387	99.515
177.246	99.9436	177.246	98.8704	177.246	99.4401
183.105	99.9518	183.105	98.6671	183.105	99.3568
188.965	99.988	188.965	98.8476	188.965	99.4551
196.289	99.8735	196.289	98.9665	196.289	99.4436
203.613	99.7271	203.613	98.5897	203.613	99.1955
210.938	100.168	210.938	98.7669	210.938	99.5238
218.262	99.804	218.262	99.2096	218.262	99.517
225.586	99.2249	225.586	98.8714	225.586	99.0518
232.91	98.5325	232.91	97.706	232.91	98.1389
241.699	99.8946	241.699	98.7667	241.699	99.3672
250.488	100.206	250.488	98.6698	250.488	99.5054
259.277	100.377	259.277	98.4885	259.277	99.5345
268.066	100.124	268.066	98.4042	268.066	99.3489
276.855	99.9483	276.855	98.478	276.855	99.2751
287.109	99.3996	287.109	98.3028	287.109	98.8857
297.363	99.8825	297.363	99.2819	297.363	99.5926
307.617	99.6404	307.617	99.2558	307.617	99.4523
319.336	100.404	319.336	98.4354	319.336	99.53
329.59	100.053	329.59	98.3155	329.59	99.2703
341.309	100.528	341.309	98.5861	341.309	99.6645
353.027	100.155	353.027	98.559	353.027	99.4298
366.211	100.65	366.211	98.664	366.211	99.7696
379.395	100.807	379.395	98.7892	379.395	99.9143
392.578	100.531	392.578	98.4381	392.578	99.6092
405.762	100.195	405.762	98.4127	405.762	99.3943
420.41	100.286	420.41	98.798	420.41	99.6057
435.059	100.293	435.059	98.6858	435.059	99.5635
451.172	100.597	451.172	98.3592	451.172	99.6204
465.82	100.314	465.82	98.1681	465.82	99.3722
483.398	99.9437	483.398	98.47	483.398	99.269
499.512	100.443	499.512	98.2173	499.512	99.4711
517.09	99.978	517.09	98.4431	517.09	99.278
536.133	99.9975	536.133	97.4105	536.133	98.8938
555.176	100.865	555.176	97.8282	555.176	99.6065
574.219	100.921	574.219	97.6887	574.219	99.5988
594.727	100.795	594.727	97.4279	594.727	99.4298
615.234	101.531	615.234	97.8068	615.234	100.057
637.207	99.9183	637.207	93.9472	637.207	97.887
659.18	97.9832	659.18	96.3111	659.18	97.2271
682.617	99.0243	682.617	96.5211	682.617	97.9506
707.52	99.8581	707.52	97.0818	707.52	98.6882
732.422	98.8253	732.422	96.9923	732.422	98.0048
757.324	99.5706	757.324	96.8623	757.324	98.4242
785.156	99.9004	785.156	97.4635	785.156	98.8507
811.523	100.304	811.523	97.6746	811.523	99.1852
840.82	99.9615	840.82	98.067	840.82	99.1168
870.117	99.2572	870.117	96.465	870.117	98.0817
900.879	99.66	900.879	96.0173	900.879	98.2098
933.105	98.848	933.105	95.6974	933.105	97.5524
965.332	99.4974	965.332	95.8644	965.332	98.0502
1,000.49	100.265	1,000.49	94.3175	1,000.49	98.2388
1,035.64	99.0077	1,035.64	85.3253	1,035.64	96.1795
1,072.27	95.9814	1,072.27	96.1609	1,072.27	96.0721
1,108.89	96.4289	1,108.89	97.5816	1,108.89	97.0434
1,148.44	97.392	1,148.44	94.6082	1,148.44	96.2194
1,189.45	96.2039	1,189.45	96.5733	1,189.45	96.3925
1,230.47	97.4471	1,230.47	96.1265	1,230.47	96.8368
1,274.41	97.8162	1,274.41	95.0038	1,274.41	96.6338
1,319.82	99.1529	1,319.82	94.7285	1,319.82	97.4813
1,366.7	99.4547	1,366.7	95.9847	1,366.7	98.0574
1,413.57	98.7712	1,413.57	95.7209	1,413.57	97.5085
1,463.38	98.8649	1,463.38	94.9969	1,463.38	97.348
1,516.11	98.1747	1,516.11	92.9127	1,516.11	96.2962
1,568.85	97.3545	1,568.85	92.569	1,568.85	95.59
1,624.51	96.5474	1,624.51	92.2071	1,624.51	94.8983
1,681.64	96.0397	1,681.64	91.3157	1,681.64	94.2906
1,741.7	96.1136	1,741.7	90.5438	1,741.7	94.1664
1,803.22	96.255	1,803.22	89.6234	1,803.22	94.0983
1,866.21	95.5089	1,866.21	88.3312	1,866.21	93.2597
1,932.13	94.71	1,932.13	84.5673	1,932.13	92.1009
1,999.51	94.8639	1,999.51	86.0398	1,999.51	92.3886
2,069.82	95.2022	2,069.82	90.1912	2,069.82	93.3826
2,143.07	96.3089	2,143.07	87.774	2,143.07	93.8681
2,219.24	97.1693	2,219.24	87.8447	2,219.24	94.6389
2,296.88	95.7306	2,296.88	89.4811	2,296.88	93.6445
2,378.91	94.0568	2,378.91	90.8909	2,378.91	92.7562
2,462.4	93.2276	2,462.4	91.3787	2,462.4	92.4008
2,548.83	94.5719	2,548.83	90.7373	2,548.83	93.0648
2,639.65	94.3303	2,639.65	91.789	2,639.65	93.2429
2,731.93	94.0847	2,731.93	92.8651	2,731.93	93.5176
2,828.61	94.9542	2,828.61	93.6812	2,828.61	94.3641
2,928.22	95.8532	2,928.22	94.9536	2,928.22	95.4266
3,030.76	95.7992	3,030.76	95.0817	3,030.76	95.4552
3,137.7	95.7725	3,137.7	96.0287	3,137.7	95.9025
3,249.02	97.0443	3,249.02	95.7126	3,249.02	96.4293
3,363.28	97.5818	3,363.28	95.3079	3,363.28	96.592
3,481.93	97.826	3,481.93	96.2856	3,481.93	97.1238
3,604.98	97.866	3,604.98	96.9653	3,604.98	97.439
3,732.42	97.4262	3,732.42	97.7999	3,732.42	97.6171
3,864.26	98.8758	3,864.26	98.6384	3,864.26	98.7587
4,000.49	98.5823	4,000.49	99.1666	4,000.49	98.8843
4,141.11	99.3075	4,141.11	99.3776	4,141.11	99.3427
4,287.6	100.142	4,287.6	100.117	4,287.6	100.13
4,438.48	99.9061	4,438.48	99.5006	4,438.48	99.7081
4,595.21	100.571	4,595.21	99.6819	4,595.21	100.149
4,756.35	100.474	4,756.35	99.3556	4,756.35	99.9509
4,924.8	99.9512	4,924.8	98.127	4,924.8	99.1342
5,097.66	100.788	5,097.66	98.5978	5,097.66	99.8296
5,277.83	101.638	5,277.83	97.6707	5,277.83	100.093
5,463.87	101.944	5,463.87	97.989	5,463.87	100.402
5,657.23	101.034	5,657.23	98.0082	5,657.23	99.7798
5,856.45	100.436	5,856.45	97.5644	5,856.45	99.2335
6,062.99	101.231	6,062.99	97.2631	6,062.99	99.6852
6,276.86	101.564	6,276.86	97.0586	6,276.86	99.8708
6,498.05	100.462	6,498.05	96.7672	6,498.05	98.9964
6,726.56	99.2869	6,726.56	96.7522	6,726.56	98.2019
6,963.87	99.7676	6,963.87	97.1321	6,963.87	98.6467
7,209.96	100.374	7,209.96	96.3196	7,209.96	98.8035
7,464.84	101.408	7,464.84	96.7169	7,464.84	99.6674
7,727.05	101.888	7,727.05	96.7072	7,727.05	100.028
7,999.51	101.767	7,999.51	96.288	7,999.51	99.8394
8,282.23	100.907	8,282.23	95.4398	8,282.23	98.9824
8,573.73	99.3934	8,573.73	95.6192	8,573.73	97.904
8,876.95	100.336	8,876.95	95.8038	8,876.95	98.6363
9,188.96	100.932	9,188.96	95.3869	9,188.96	98.9905
9,514.16	100.701	9,514.16	95.0584	9,514.16	98.7378
