Frequency Spectrum for Input Signal

Data Shown:    ART 715-A MK4 (RCF)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 120°  

Freq [Hz]	Signal Level [dBSPL]
22.4	55.5
23	57.7
23.6	57.4
24	56.1
25	56.1
25.8	56.8
26.5	57
27.2	57.3
28	59.2
29	60.6
30	60.2
30.7	59.8
31.5	60.2
32.5	63.2
33.5	65.7
34.5	67.8
35.5	70.3
36.5	72.6
37.5	74.7
38.7	77
40	79.5
41.2	81.4
42.5	82.8
43.7	84.4
45	85.9
46.2	87.4
47.5	88.7
48.7	89.6
50	90.5
51.5	91.2
53	92.3
54.5	93.4
56	94.5
58	95.4
60	96.3
61.5	97.2
63	98
65	98.6
67	99.2
69	99.8
71	100.5
73	101.3
75	102.2
77.5	102.8
80	103.4
82.5	104.1
85	104.6
87.5	105
90	105.2
92.5	105
95	104.6
97.5	104.1
100	103.5
103	103.1
106	102.8
109	102.9
112	103
115	103.2
118	103.2
122	103
125	102.7
128	102.5
132	102.2
136	102
140	101.7
145	101.4
150	101.2
155	100.9
160	100.8
165	100.8
170	101.1
175	101.3
180	101.2
185	101
190	100.8
195	100.5
200	100.1
206	99.5
212	98.6
218	98
224	98.8
230	99.7
236	100.1
240	100
250	99.4
258	98.8
265	98
272	97.2
280	96.6
290	96.4
300	96.1
307	95.9
315	95.8
325	95.9
335	96.1
345	96.2
355	96.3
365	96.4
375	96.2
387	95.8
400	95
412	93.7
425	92.3
437	91.4
450	91.2
462	91.5
475	92
487	92
500	92
515	91.9
530	91.8
545	91.4
560	90.5
580	89.3
600	88.7
615	88.6
630	88.6
650	88.7
670	88.7
690	88.9
710	89.6
730	90.1
750	90.4
775	90.5
800	90.4
825	89.6
850	88.1
875	86.3
900	85.6
925	85.7
950	85.7
975	85.2
1000	85.2
1030	85.2
1060	83.9
1090	81.6
1120	78.7
1150	76.9
1180	76.8
1220	77.9
1250	79.2
1280	80.6
1320	82
1360	82.4
1400	81.1
1450	79.2
1500	76.7
1550	73.2
1600	73.2
1650	72.6
1700	71.1
1750	71
1800	71.5
1850	75.3
1900	79.1
1950	81.2
2000	82.5
2060	83.4
2120	83.9
2180	83
2240	81.4
2300	79
2360	76.6
2400	76.1
2500	75.9
2580	76
2650	76.8
2720	77.4
2800	78.2
2900	78.3
3000	78
3070	78.2
3150	78.7
3250	77.4
3350	75.9
3450	75.2
3550	74.9
3650	75.3
3750	76
3870	75.9
4000	75.3
4120	75.2
4250	74.6
4370	74.8
4500	75.7
4620	75.8
4750	75.4
4870	74.5
5000	73.1
5150	72
5300	72.4
5450	73.7
5600	73.9
5800	72.7
6000	71.6
6150	71.1
6300	70.6
6500	70.8
6700	72.5
6900	72.5
7100	70.9
7300	69.9
7500	68.6
7750	68.6
8000	70.4
8250	70.9
8500	70.5
8750	69.4
9000	68.8
9250	72
9500	73.6
9750	71.8
10000	69.9
10300	70.8
10600	70.8
10900	69.2
11200	67.3
11500	68.1
11800	67.8
12200	65.9
12500	65.9
12800	67.3
13200	68.7
13600	68.9
14000	68
14500	66.3
15000	63.6
15500	61.9
16000	61.9
16500	60.2
17000	55.4
17500	55.5
18000	53.6
18500	43.4
19000	30.7
19500	26.8
20000	32.2
20600	39.1
21200	42.8
21800	40.5
22400	31
