"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	56.0726	20.5078	57.3407	20.5078	56.2419	20.5078	57.3682	20.5078	60.1541	20.5078	57.419
21.9727	61.9083	21.9727	63.0478	21.9727	62.0637	21.9727	62.9735	21.9727	65.5264	21.9727	63.0524
23.4375	62.9551	23.4375	62.5264	23.4375	62.8879	23.4375	62.3363	23.4375	63.7266	23.4375	62.7614
24.9023	63.8391	24.9023	64.079	24.9023	63.7886	24.9023	64.1652	24.9023	67.8306	24.9023	64.6573
26.3672	66.8111	26.3672	67.388	26.3672	66.5511	26.3672	67.7027	26.3672	71.4708	26.3672	67.9851
27.832	69.9009	27.832	70.4139	27.832	69.713	27.832	70.7166	27.832	74.0946	27.832	70.9396
29.2969	74.0323	29.2969	74.5701	29.2969	73.9098	29.2969	74.7232	29.2969	77.36	29.2969	74.8491
30.7617	76.7202	30.7617	77.2048	30.7617	76.5831	30.7617	77.3793	30.7617	79.8491	30.7617	77.4759
32.2266	79.3827	32.2266	79.7857	32.2266	79.2792	32.2266	79.9655	32.2266	82.094	32.2266	80.0278
33.6914	81.6721	33.6914	82.1482	33.6914	81.6326	33.6914	82.2459	33.6914	84.1612	33.6914	82.2962
35.1562	83.5792	35.1562	83.8785	35.1562	83.478	35.1562	84.07	35.1562	85.8861	35.1562	84.1059
36.6211	85.411	36.6211	85.7034	36.6211	85.313	36.6211	85.8766	36.6211	87.5427	36.6211	85.898
38.0859	87.0242	38.0859	87.2514	38.0859	86.9107	38.0859	87.441	38.0859	88.9477	38.0859	87.4472
39.5508	88.4875	39.5508	88.6989	39.5508	88.3892	39.5508	88.8713	39.5508	90.2167	39.5508	88.8686
41.0156	89.6304	41.0156	89.7303	41.0156	89.5036	41.0156	89.9627	41.0156	91.1019	41.0156	89.9326
42.4805	90.5811	42.4805	90.6362	42.4805	90.4527	42.4805	90.8682	42.4805	91.9442	42.4805	90.8442
43.9453	91.4242	43.9453	91.4634	43.9453	91.2944	43.9453	91.6991	43.9453	92.7057	43.9453	91.6684
45.4102	92.1357	45.4102	92.1538	45.4102	92.0068	45.4102	92.383	45.4102	93.2891	45.4102	92.3486
46.875	92.697	46.875	92.7107	46.875	92.5741	46.875	92.9247	46.875	93.7309	46.875	92.8864
48.3398	93.1134	48.3398	93.0582	48.3398	92.9738	48.3398	93.2965	48.3398	94.0261	48.3398	93.2568
51.2695	93.4191	51.2695	93.2894	51.2695	93.2546	51.2695	93.5642	51.2695	94.2259	51.2695	93.5188
52.7344	93.4492	52.7344	93.314	52.7344	93.2839	52.7344	93.5928	52.7344	94.2209	52.7344	93.5427
54.1992	93.4428	54.1992	93.3126	54.1992	93.2925	54.1992	93.5755	54.1992	94.1134	54.1992	93.523
55.6641	93.504	55.6641	93.3478	55.6641	93.3667	55.6641	93.5899	55.6641	93.9898	55.6641	93.5424
58.5938	93.4493	58.5938	93.1937	58.5938	93.2788	58.5938	93.4709	58.5938	93.7742	58.5938	93.4228
60.0586	93.4299	60.0586	93.1512	60.0586	93.2553	60.0586	93.4388	60.0586	93.717	60.0586	93.3902
62.9883	93.3304	62.9883	93.0594	62.9883	93.1576	62.9883	93.3329	62.9883	93.5645	62.9883	93.2829
64.4531	93.3692	64.4531	93.0646	64.4531	93.1821	64.4531	93.3612	64.4531	93.5834	64.4531	93.3078
67.3828	93.223	67.3828	92.8206	67.3828	92.9916	67.3828	93.1908	67.3828	93.4242	67.3828	93.1284
68.8477	93.1606	68.8477	92.7568	68.8477	92.922	68.8477	93.1403	68.8477	93.4101	68.8477	93.0746
71.7773	93.2439	71.7773	92.8559	71.7773	93.0203	71.7773	93.2092	71.7773	93.4406	71.7773	93.1514
74.707	93.3938	74.707	92.9712	74.707	93.1656	74.707	93.3118	74.707	93.4482	74.707	93.2605
77.6367	93.4356	77.6367	92.9518	77.6367	93.1887	77.6367	93.3219	77.6367	93.4167	77.6367	93.2697
79.1016	93.521	79.1016	93.0061	79.1016	93.2711	79.1016	93.3749	79.1016	93.4085	79.1016	93.3273
82.0312	93.5599	82.0312	93.0111	82.0312	93.3161	82.0312	93.3748	82.0312	93.2846	82.0312	93.3301
84.9609	93.6269	84.9609	93.1404	84.9609	93.422	84.9609	93.5027	84.9609	93.407	84.9609	93.4443
87.8906	93.7655	87.8906	93.3054	87.8906	93.5783	87.8906	93.5883	87.8906	93.4706	87.8906	93.5614
90.8203	93.8991	90.8203	93.3879	90.8203	93.6775	90.8203	93.705	90.8203	93.6306	90.8203	93.6766
95.2148	94.2483	95.2148	93.5707	95.2148	93.9973	95.2148	93.9615	95.2148	93.7256	95.2148	93.9357
98.1445	94.2579	98.1445	93.6003	98.1445	94.0049	98.1445	93.9971	98.1445	93.8512	98.1445	93.9698
101.074	94.229	101.074	93.4994	101.074	93.9576	101.074	93.9349	101.074	93.7954	101.074	93.9124
