20,80.26391433,79.93102636,80.03288599,-0.101859631,80.03491892,80.10820583,80.16011197,79.97280763,80.08109077,-0.150064413,80.19488278,79.88128619,80.04091441,-0.10988805,80.0650648,-0.13403844
20.2909067,80.57192137,80.3098069,80.39332551,-0.083518607,80.39986985,80.46677141,80.51581931,80.3542704,80.44614569,-0.136338782,80.546784,80.26393143,80.40766005,-0.097853148,80.43079233,-0.12098543
20.58604473,80.87996052,80.68355176,80.74834021,-0.064788448,80.75923256,80.82125807,80.865342,80.72907129,80.80559425,-0.122042488,80.89306994,80.63930566,80.76804101,-0.084489251,80.7906119,-0.107060137
20.88547565,81.18688955,81.05119909,81.09762232,-0.046423232,81.1125443,81.17072545,81.2083932,81.09681498,81.1588915,-0.107692412,81.23382029,81.00668395,81.12173686,-0.070537767,81.14406777,-0.092868676
21.18926189,81.49387609,81.41370307,81.44180153,-0.028098455,81.46053184,81.51588368,81.54601355,81.4580209,81.50679271,-0.093089636,81.56918417,81.3675165,81.4695208,-0.055817727,81.49192231,-0.078219235
21.4974668,81.8008815,81.77028673,81.77943995,-0.00915322,81.80193252,81.85635271,81.87641519,81.81113031,81.84805182,-0.077765095,81.89877373,81.71980701,81.81021218,-0.039925451,81.8329555,-0.062668777
21.81015465,82.10587042,82.1184027,82.10862146,0.009781236,82.13482909,82.19006107,82.19815365,82.15362973,82.18065795,-0.062255259,82.22119398,82.06227178,82.14245978,-0.024057082,82.16541898,-0.047016281
22.12739066,82.41190538,82.45842923,82.42892829,0.029500941,82.45885434,82.51702012,82.51101388,82.48485633,82.50431921,-0.045889976,82.53547397,82.39417594,82.46539957,-0.00697034,82.48879318,-0.030363951
22.44924097,82.71595261,82.78875798,82.7397762,0.048981774,82.77337405,82.83607704,82.81475716,82.80388108,82.81825902,-0.029501047,82.84181058,82.71557518,82.77915152,0.009606452,82.80265826,-0.013900281
22.7757727,83.01888918,83.10908107,83.03929726,0.069783808,83.07688628,83.14694794,83.10758908,83.10870156,83.12111811,-0.01203704,83.13886128,83.02457247,83.08209282,0.02698825,83.10555005,0.00353102
23.10705394,83.31987278,83.41686338,83.32575864,0.091104736,83.36748649,83.44750894,83.38799012,83.39698418,83.41090685,0.005956524,83.42503899,83.31921182,83.37244774,0.044415636,83.39556405,0.021299324
23.44315378,83.61987337,83.71411007,83.60070968,0.113400382,83.64684512,83.73927372,83.65761006,83.67082525,83.68938408,0.024725989,83.70137461,83.60169798,83.65182225,0.062287815,83.67439831,0.039711758
23.7841423,83.9179509,84.0042083,83.8687296,0.135478691,83.91929205,84.02519345,83.92067055,83.93610535,83.96090134,0.043306959,83.97215904,83.87639017,83.92453858,0.079669713,83.94639275,0.057815546
24.13009062,84.21490633,84.29087784,84.13351274,0.157365096,84.18844894,84.30814222,84.18025551,84.19796563,84.22915734,0.061720506,84.23994464,84.14726898,84.19385401,0.097023831,84.21507042,0.075807417
24.48107087,84.5088901,84.57421979,84.39576485,0.178454938,84.45484467,84.5879301,84.43706956,84.4574437,84.49466376,0.079556024,84.50481988,84.41507752,84.4601805,0.114039289,84.48090329,0.093316492
24.83715624,84.80187859,84.8544269,84.6560168,0.198410094,84.71888311,84.86481299,84.69153235,84.71549008,84.75795773,0.096469167,84.76676386,84.67991039,84.72355424,0.130872658,84.74422902,0.110197877
25.198421,85.09193089,85.13154118,84.91381424,0.21772694,84.98036243,85.13883079,84.94363632,84.97103198,85.01869387,0.112847312,85.02646971,84.94202534,84.98445276,0.147088419,85.00502981,0.126511375
25.56494047,85.37894557,85.40593545,85.16905969,0.236875754,85.23911622,85.41020894,85.19252772,85.22445367,85.2767957,0.129139746,85.28325447,85.2004088,85.24202917,0.163906271,85.26292247,0.143012976
25.93679109,85.66390755,85.67637322,85.42111172,0.255261504,85.49451693,85.67793355,85.43837733,85.47449229,85.53155455,0.144818675,85.53672774,85.45536771,85.49623825,0.180134975,85.51746247,0.158910751
26.31405041,85.94487766,85.94176436,85.66955424,0.272210125,85.74596084,85.94087418,85.68041393,85.72145357,85.78242745,0.159336916,85.7859149,85.70624169,85.74626099,0.195503369,85.76799699,0.173767375
26.69679708,86.22291223,86.20339961,85.91485945,0.288540162,85.99408545,86.20039131,85.91894806,85.96546426,86.0300251,0.173374516,86.03191418,85.95319483,85.99273286,0.210666754,86.0151466,0.188253007
27.08511094,86.49792191,86.46121091,86.15649684,0.304714066,86.23838709,86.45613743,86.15360677,86.20587003,86.27389084,0.187320064,86.27397588,86.19535175,86.23484174,0.22636917,86.25831331,0.202897599
27.47907295,86.76889586,86.71348562,86.3936563,0.319829327,86.47808699,86.70677349,86.38422338,86.44179731,86.5132177,0.200267927,86.51171434,86.43310159,86.47258584,0.240899787,86.49701054,0.216475082
27.87876527,87.03489138,86.95995239,86.62624695,0.333705438,86.71287544,86.95193632,86.60985525,86.67340911,86.74762521,0.212327185,86.74453532,86.66549522,86.70519508,0.254757309,86.73070287,0.229249523
28.28427125,87.29689589,87.2011526,86.85397842,0.34717418,86.94266614,87.19203997,86.83065472,86.90017243,86.97713124,0.224021361,86.97212089,86.89249977,86.93249279,0.268659807,86.95933088,0.24182172
28.69567545,87.55489904,87.43730807,87.07725442,0.360053651,87.1678783,87.4273738,87.04722268,87.12237187,87.20212325,0.235184826,87.19542696,87.11444495,87.15512471,0.282183366,87.18338482,0.253923253
29.11306366,87.80689255,87.66596498,87.29399805,0.371966929,87.38634853,87.65564458,87.25694784,87.33843089,87.42043917,0.245525806,87.41213586,87.32930391,87.37091736,0.295047619,87.40069816,0.26526682
