* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\8-DI.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:11:02 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\8-DI.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 8-DI
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	50.617016	-10.1312
20.144928	50.599518	-9.8877
20.290907	50.582016	-9.6063
20.437943	50.558952	-9.2540
20.586044	50.547001	-8.8683
20.735220	50.567848	-8.4785
20.885475	50.600960	-8.0765
21.036821	50.615276	-7.6128
21.189262	50.663906	-7.2404
21.342808	50.819099	-7.0611
21.497467	50.992794	-7.1796
21.653246	51.134541	-7.8654
21.810154	51.202972	-8.7268
21.968201	51.098045	-9.4765
22.127390	50.945168	-10.0675
22.287735	50.853703	-10.2928
22.449242	50.773064	-10.3460
22.611917	50.687023	-10.3632
22.775772	50.601105	-10.3121
22.940815	50.520985	-10.2305
23.107054	50.430134	-10.0433
23.274498	50.300747	-9.7004
23.443153	50.172165	-9.1649
23.613033	50.063725	-8.2986
23.784142	50.008015	-7.3548
23.956491	50.079659	-6.5611
24.130091	50.171906	-5.8578
24.304947	50.170570	-5.2839
24.481071	50.171978	-4.7697
24.658470	50.250244	-4.1929
24.837156	50.358837	-3.7485
25.017136	50.491535	-3.6569
25.198421	50.600918	-3.7209
25.381020	50.606949	-3.8013
25.564941	50.600998	-3.9408
25.750195	50.683598	-4.1432
25.936790	50.747955	-4.3877
26.124741	50.694485	-4.7161
26.314051	50.601147	-4.9448
26.504732	50.509186	-4.8410
26.696796	50.430080	-4.5924
26.890253	50.410706	-4.3433
27.085112	50.386051	-3.9935
27.281382	50.278019	-3.5105
27.479073	50.172123	-2.8331
27.678198	50.129150	-1.8029
27.878765	50.145924	-0.6776
28.080786	50.258869	0.3248
28.284271	50.409779	1.2418
28.489231	50.519135	2.1243
28.695675	50.686707	2.7155
28.903616	51.058887	2.7328
29.113064	51.417561	2.3029
29.324028	51.544212	1.3332
29.536524	51.583988	0.2003
29.750557	51.618103	-0.7108
29.966141	51.622013	-1.5142
30.183289	51.588989	-2.1836
30.402010	51.546055	-2.7563
30.622314	51.528896	-3.2588
30.844217	51.505043	-3.6965
31.067726	51.447472	-4.1106
31.292856	51.375118	-4.4206
31.519617	51.288303	-4.5247
31.748020	51.216068	-4.5280
31.978081	51.199566	-4.4731
32.209808	51.202984	-4.4470
32.443211	51.212368	-4.6050
32.678310	51.203030	-4.7858
32.915108	51.122177	-4.8669
33.153625	51.040092	-4.8850
33.393871	51.025318	-4.7866
33.635857	51.030983	-4.7210
33.879597	51.046051	-4.8966
34.125103	51.031055	-5.0848
34.372387	50.906693	-5.1001
34.621464	50.781158	-5.0182
34.872345	50.772121	-4.8369
35.125042	50.773014	-4.6053
35.379574	50.686611	-4.3816
35.635948	50.601086	-4.1363
35.894180	50.600933	-3.8618
36.154285	50.601021	-3.5495
36.416275	50.515644	-3.1944
36.680161	50.430111	-2.7787
36.945961	50.429928	-2.3030
37.213688	50.430019	-1.7070
37.483353	50.329212	-0.9028
37.754974	50.260044	0.0265
38.028561	50.353558	1.1122
38.304131	50.514759	2.0988
38.581699	50.690235	2.7208
38.861279	50.884693	3.0388
39.142883	51.095444	3.0094
39.426529	51.291752	2.6796
39.712231	51.444260	2.0276
40.000000	51.545891	1.2173
40.289856	51.572563	0.3577
40.581814	51.546074	-0.4080
40.875885	51.460636	-0.8573
41.172089	51.375111	-1.1187
41.470440	51.364307	-1.2102
41.770950	51.374977	-1.2429
42.073643	51.375000	-1.3552
42.378525	51.375000	-1.4838
42.685616	51.375000	-1.6090
42.994934	51.375000	-1.7368
43.306492	51.375000	-1.8659
43.620308	51.375000	-1.9988
43.936401	51.375000	-2.1365
44.254780	51.375004	-2.2828
44.575470	51.375000	-2.4366
44.898483	51.375000	-2.6137
45.223835	51.379311	-2.8400
45.551544	51.375011	-3.0846
45.881630	51.346992	-3.3402
46.214108	51.306068	-3.5627
46.548996	51.255451	-3.6992
46.886307	51.203079	-3.7689
47.226067	51.160690	-3.7803
47.568283	51.120068	-3.7142
47.912983	51.064140	-3.5208
48.260181	51.031021	-3.3004
48.609894	51.070850	-3.1149
48.962143	51.130909	-3.0300
49.316940	51.173195	-3.1607
49.674313	51.202965	-3.4215
50.034271	51.218243	-3.8062
50.396843	51.203049	-4.1905
50.762039	51.117146	-4.4172
51.129883	51.031128	-4.5778
51.500389	51.029610	-4.7026
51.873581	51.031013	-4.8188
52.249481	50.962883	-4.9936
52.628101	50.881142	-5.1368
53.009464	50.823650	-5.1543
53.393593	50.773079	-5.1241
53.780506	50.723640	-5.0889
54.170223	50.678078	-5.0620
54.562763	50.644310	-5.0884
54.958145	50.601086	-5.1150
55.356396	50.519333	-5.1032
55.757530	50.430141	-5.0531
56.161572	50.369106	-4.9807
56.568542	50.294147	-4.7994
56.978462	50.144951	-4.4016
57.391350	50.011204	-3.8661
57.807232	49.987816	-3.1891
58.226128	49.999966	-2.5111
58.648056	49.999313	-2.0058
59.073048	50.000004	-1.5717
59.501114	50.000000	-1.1654
59.932281	50.000000	-0.7847
60.366577	50.000000	-0.4158
60.804020	50.000000	-0.0506
61.244629	50.000000	0.3129
61.688435	50.000000	0.7073
62.135452	49.987633	1.2101
62.585712	49.999943	1.6892
63.039234	50.095070	2.0376
63.496040	50.197853	2.2558
63.956161	50.240330	2.2625
64.419617	50.257984	2.1961
64.886421	50.265377	2.1639
65.356621	50.258030	2.1789
65.830215	50.225437	2.3144
66.307251	50.200027	2.4966
66.787743	50.225376	2.6874
67.271713	50.257946	2.8527
67.759193	50.266434	2.9040
68.250206	50.257034	2.9668
68.744774	50.214520	3.1438
69.242928	50.172062	3.4164
69.744690	50.158314	3.8440
70.250084	50.171944	4.2952
70.759148	50.231121	4.6668
71.271896	50.305862	4.9326
71.788361	50.376251	4.9939
72.308571	50.429920	4.9661
72.832550	50.437756	4.9207
73.360321	50.430019	4.8930
73.891922	50.430000	4.9499
74.427376	50.430000	5.0677
74.966705	50.422005	5.2727
75.509949	50.429962	5.4816
76.057121	50.491180	5.6213
76.608261	50.557877	5.6880
77.163399	50.587460	5.6222
77.722557	50.600990	5.5182
78.285767	50.603691	5.4573
78.853058	50.601009	5.4191
79.424461	50.601002	5.4147
80.000000	50.601006	5.4300
80.579712	50.601002	5.4543
81.163628	50.601006	5.4879
81.751770	50.601002	5.5280
82.344177	50.600998	5.5739
82.940880	50.601002	5.6243
83.541901	50.601006	5.6789
84.147285	50.601002	5.7368
84.757050	50.601006	5.7979
85.371231	50.601002	5.8616
85.989868	50.600998	5.9279
86.612984	50.601002	5.9969
87.240616	50.601006	6.0679
87.872803	50.601002	6.1400
88.509560	50.601002	6.2138
89.150940	50.601002	6.2896
89.796967	50.601002	6.3668
90.447670	50.601002	6.4453
