* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\8-ER.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:10:29 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\8-ER.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced
* Measurement: 8-ER
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	59.214806	-126.7084
20.144928	59.426998	-127.4000
20.290907	59.623837	-128.0934
20.437943	59.768085	-128.7065
20.586044	59.910896	-129.2806
20.735220	60.109695	-129.8289
20.885475	60.308773	-130.3544
21.036821	60.453262	-130.8655
21.189262	60.597805	-131.3594
21.342808	60.799252	-131.8447
21.497467	60.996777	-132.2955
21.653246	61.126717	-132.7096
21.810154	61.253819	-133.0237
21.968201	61.418900	-133.0824
22.127390	61.630737	-133.1588
22.287735	61.951454	-133.5446
22.449242	62.261784	-134.0316
22.611917	62.406559	-134.4992
22.775772	62.554775	-134.9744
22.940815	62.868374	-135.3742
23.107054	63.214546	-135.9081
23.274498	63.503239	-136.8203
23.443153	63.766659	-137.9254
23.613033	64.011864	-139.1389
23.784142	64.224831	-140.3999
23.956491	64.386177	-141.6428
24.130091	64.518860	-142.7977
24.304947	64.628487	-143.7285
24.481071	64.747833	-144.5689
24.658470	64.931923	-145.4102
24.837156	65.119751	-146.2458
25.017136	65.252716	-147.1183
25.198421	65.377869	-147.9722
25.381020	65.529228	-148.7440
25.564941	65.687851	-149.5003
25.750195	65.845261	-150.2886
25.936790	66.003799	-151.1030
26.124741	66.166901	-151.9637
26.314051	66.322777	-152.8397
26.504732	66.453888	-153.7043
26.696796	66.580841	-154.5639
26.890253	66.725647	-155.4166
27.085112	66.866837	-156.2610
27.281382	66.983101	-157.0955
27.479073	67.095840	-157.9199
27.678198	67.226807	-158.7359
27.878765	67.353821	-159.5368
28.080786	67.453926	-160.3168
28.284271	67.550865	-161.0750
28.489231	67.668968	-161.8096
28.695675	67.783844	-162.5170
28.903616	67.871445	-163.2049
29.113064	67.954872	-163.8371
29.324028	68.045181	-164.3372
29.536524	68.154861	-164.8344
29.750557	68.320747	-165.4547
29.966141	68.480835	-166.1332
30.183289	68.568039	-166.8838
30.402010	68.633919	-167.5962
30.622314	68.706093	-168.1223
30.844217	68.789894	-168.5885
31.067726	68.912895	-169.0825
31.292856	69.035835	-169.5733
31.519617	69.117271	-170.0772
31.748020	69.190910	-170.5385
31.978081	69.278137	-170.8841
32.209808	69.374870	-171.1816
32.443211	69.489975	-171.4883
32.678310	69.605850	-171.7637
32.915108	69.698387	-171.9902
33.153625	69.795868	-172.1568
33.393871	69.918610	-172.2111
33.635857	70.066757	-172.2589
33.879597	70.259827	-172.4113
34.125103	70.459732	-172.6007
34.372387	70.608902	-172.7484
34.621464	70.784691	-172.9975
34.872345	71.090630	-173.4906
35.125042	71.391670	-174.1531
35.379574	71.546715	-174.9929
35.635948	71.675842	-175.9029
35.894180	71.877731	-176.7503
36.154285	72.076729	-177.6197
36.416275	72.213867	-178.5703
36.680161	72.336807	-179.5465
36.945961	72.482841	179.5115
37.213688	72.624809	178.5325
37.483353	72.756317	177.4070
37.754974	72.851891	176.3087
38.028561	72.857071	175.3902
38.304131	72.851990	174.6060
38.581699	72.923264	173.9679
38.861279	72.997902	173.4537
39.142883	73.003998	173.0662
39.426529	73.023941	172.7424
39.712231	73.153496	172.3966
40.000000	73.281837	172.1004
40.289856	73.285187	171.8972
40.581814	73.296936	171.7861
40.875885	73.440750	171.8430
41.172089	73.623718	171.8810
41.470440	73.787231	171.6988
41.770950	73.950729	171.4135
42.073643	74.114235	171.0784
42.378525	74.277771	170.6866
42.685616	74.441269	170.2503
42.994934	74.604774	169.7647
43.306492	74.768326	169.2381
43.620308	74.931747	168.6430
43.936401	75.103241	167.9291
44.254780	75.257782	167.1722
44.575470	75.359291	166.4291
44.898483	75.448853	165.7061
45.223835	75.566139	165.0405
45.551544	75.679840	164.3969
45.881630	75.768883	163.7263
46.214108	75.841904	163.1059
46.548996	75.895615	162.5995
46.886307	75.944923	162.1985
47.226067	76.007637	161.9030
47.568283	76.071892	161.7501
47.912983	76.110909	161.8323
48.260181	76.186813	161.9847
48.609894	76.385025	162.0850
48.962143	76.609665	162.0961
49.316940	76.776314	161.8978
49.674313	76.934738	161.6175
50.034271	77.110901	161.3664
50.396843	77.292717	161.0745
50.762039	77.483643	160.6740
51.129883	77.662712	160.2687
51.500389	77.789780	159.9577
51.873581	77.925735	159.6874
52.249481	78.134743	159.4695
52.628101	78.367607	159.2065
53.009464	78.593430	158.7841
53.393593	78.820610	158.2640
53.780506	79.047180	157.6711
54.170223	79.273628	157.0032
54.562763	79.499634	156.2675
54.958145	79.725639	155.4593
55.356396	79.952126	154.5816
55.757530	80.178627	153.6197
56.161572	80.404625	152.5782
56.568542	80.630623	151.4021
56.978462	80.873650	149.9931
57.391350	81.083664	148.4848
57.807232	81.194908	146.9481
58.226128	81.270889	145.4744
58.648056	81.357796	144.2003
59.073048	81.442863	143.0628
59.501114	81.515106	142.0959
59.932281	81.614777	141.1447
60.366577	81.802948	140.0934
60.804020	82.006668	138.8583
61.244629	82.178741	137.2429
61.688435	82.301842	135.4711
62.135452	82.336502	133.6237
62.585712	82.302116	131.9366
63.039234	82.173744	130.7183
63.496040	82.045181	129.8342
63.956161	82.018242	129.3450
64.419617	82.044907	128.9707
64.886421	82.128525	128.4036
65.356621	82.215874	127.7851
65.830215	82.232231	127.1487
66.307251	82.244957	126.5142
66.787743	82.317978	125.9040
67.271713	82.387901	125.3439
67.759193	82.385010	124.8759
68.250206	82.390961	124.4747
68.744774	82.485245	124.1683
69.242928	82.605789	123.8386
69.744690	82.714119	123.3419
70.250084	82.817810	122.7811
70.759148	82.906708	122.2169
71.271896	82.995842	121.6341
71.788361	83.100861	121.0461
72.308571	83.209785	120.4262
72.832550	83.316238	119.7443
73.360321	83.418816	119.0244
73.891922	83.513321	118.2800
74.427376	83.601837	117.5125
74.966705	83.689964	116.7022
75.509949	83.762886	115.9244
76.057121	83.791641	115.2629
76.608261	83.823906	114.6731
77.163399	83.910675	114.1628
77.722557	84.013786	113.6580
78.285767	84.109314	113.0711
78.853058	84.204819	112.4493
79.424461	84.299820	111.8115
80.000000	84.394814	111.1553
80.579712	84.490318	110.4844
81.163628	84.585815	109.7983
81.751770	84.680817	109.0979
82.344177	84.775803	108.3825
82.940880	84.871307	107.6545
83.541901	84.966820	106.9055
84.147285	85.064247	106.1183
84.757050	85.156830	105.3215
85.371231	85.230545	104.5574
85.989868	85.308830	103.7677
86.612984	85.428947	102.8806
87.240616	85.535828	101.9778
87.872803	85.562782	101.1071
88.509560	85.580948	100.2986
89.150940	85.647835	99.6572
89.796967	85.738777	99.0054
90.447670	85.864861	98.1507
91.103088	85.975807	97.2409
91.763260	85.999039	96.3531
92.428215	86.011963	95.5106
93.097992	86.081337	94.8086
93.772614	86.167816	94.1074
94.452133	86.261879	93.2475
95.136566	86.339867	92.3817
95.825966	86.349800	91.6358
96.520363	86.366928	90.9354
97.219788	86.473808	90.2758
97.924286	86.597748	89.5725
98.633881	86.685463	88.6956
99.348625	86.759865	87.7758
100.068542	86.818245	86.9323
100.793686	86.884819	86.0721
101.524078	86.995766	85.1584
102.259766	87.112717	84.1417
103.000778	87.213058	82.9129
103.747162	87.284904	81.6145
104.498962	87.295761	80.3438
105.256203	87.285027	79.1292
106.018929	87.285004	78.0526
106.787186	87.285004	77.0499
107.561012	87.285004	76.0834
108.340446	87.285004	75.1544
109.125526	87.285004	74.2523
109.916290	87.285004	73.3755
110.712791	87.285004	72.5199
111.515060	87.285004	71.6837
112.323143	87.285004	70.8639
113.137085	87.285004	70.0596
113.956924	87.285004	69.2697
114.782700	87.285004	68.4919
115.614464	87.285004	67.7235
116.452255	87.285004	66.9644
117.296112	87.285004	66.2141
118.146095	87.285004	65.4715
119.002228	87.285004	64.7354
119.864563	87.285011	64.0049
120.733154	87.285004	63.2796
121.608040	87.285004	62.5575
122.489258	87.285004	61.8372
123.376869	87.285004	61.1167
124.270905	87.285004	60.3945
125.171425	87.285004	59.6673
126.078468	87.285004	58.9339
126.992081	87.285004	58.1866
127.912323	87.285004	57.4263
128.839233	87.285004	56.6256
129.772842	87.292686	55.7416
130.713242	87.285042	54.8218
131.660431	87.237411	53.8658
132.614502	87.162247	52.9763
133.575485	87.055328	52.2606
134.543427	86.942207	51.7059
135.518387	86.842407	51.3919
136.500412	86.770096	51.1465
137.489548	86.775352	50.7698
138.485855	86.770073	50.4217
139.489380	86.641312	50.1829
140.500168	86.512238	50.0940
141.518295	86.482300	50.3285
142.543793	86.511856	50.5695
143.576721	86.617661	50.5083
144.617142	86.728790	50.2886
145.665100	86.752274	49.9443
146.720642	86.769913	49.5023
147.783844	86.858322	49.0051
148.854752	86.941826	48.4386
149.933411	86.952759	47.7600
151.019897	86.942039	47.0966
152.114243	86.931320	46.6259
153.216522	86.941925	46.1554
154.326797	87.027267	45.5405
155.445114	87.112831	44.8118
156.571533	87.123695	43.9301
157.706116	87.113029	42.9633
158.848923	87.128990	41.9335
160.000000	87.113091	40.9383
161.159424	86.990761	40.0888
162.327255	86.857269	39.3665
163.503540	86.804901	38.8369
164.688354	86.770073	38.3581
165.881760	86.717827	37.7700
167.083801	86.653191	37.1905
168.294571	86.560867	36.6990
169.514099	86.467216	36.2530
170.742462	86.406021	35.8345
171.979736	86.340195	35.4480
173.225967	86.239021	35.0461
174.481232	86.116295	34.7674
175.745605	85.957726	34.7727
177.019119	85.817284	34.9504
178.301880	85.759399	35.2849
179.593933	85.739021	35.6461
180.895340	85.734123	35.8788
182.206177	85.738976	36.0417
183.526520	85.738998	36.1334
184.856430	85.738998	36.1809
186.195984	85.738998	36.2102
187.545227	85.738991	36.2230
