* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\8-ERDI.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:11:15 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\8-ERDI.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 8-ERDI
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	50.550011	-7.0033
20.144928	50.526077	-6.5778
20.290907	50.525986	-6.1254
20.437943	50.597561	-5.7031
20.586044	50.692932	-5.3792
20.735220	50.779049	-5.2702
20.885475	50.858910	-5.2879
21.036821	50.921741	-5.3861
21.189262	50.975937	-5.5548
21.342808	51.028191	-5.7688
21.497467	51.072952	-6.0277
21.653246	51.103901	-6.3118
21.810154	51.129967	-6.6525
21.968201	51.170895	-7.1082
22.127390	51.188004	-7.5785
22.287735	51.126133	-7.9716
22.449242	51.054050	-8.3187
22.611917	51.047066	-8.6274
22.775772	51.031036	-8.8777
22.940815	50.929390	-9.0523
23.107054	50.824123	-9.1509
23.274498	50.796341	-9.1607
23.443153	50.773041	-9.1031
23.613033	50.683914	-8.9966
23.784142	50.601059	-8.8372
23.956491	50.590244	-8.5908
24.130091	50.600986	-8.3662
24.304947	50.601940	-8.2741
24.481071	50.601006	-8.2749
24.658470	50.608635	-8.4215
24.837156	50.586060	-8.5469
25.017136	50.464218	-8.4816
25.198421	50.344101	-8.2853
25.381020	50.325062	-7.8867
25.564941	50.343971	-7.5103
25.750195	50.383648	-7.4214
25.936790	50.404999	-7.4270
26.124741	50.340790	-7.4339
26.314051	50.258118	-7.4061
26.504732	50.217304	-7.2672
26.696796	50.172066	-7.0443
26.890253	50.084671	-6.7630
27.085112	49.989101	-6.3526
27.281382	49.908157	-5.7523
27.479073	49.838089	-4.9572
27.678198	49.762455	-3.8766
27.878765	49.741970	-2.7067
28.080786	49.861851	-1.5837
28.284271	50.032749	-0.5982
28.489231	50.179665	0.0980
28.695675	50.343754	0.5525
28.903616	50.554375	0.7817
29.113064	50.772694	0.7293
29.324028	50.974190	0.3094
29.536524	51.144821	-0.3741
29.750557	51.266396	-1.3122
29.966141	51.326977	-2.3049
30.183289	51.282261	-3.1354
30.402010	51.211082	-3.8442
30.622314	51.196449	-4.3719
30.844217	51.182030	-4.8025
31.067726	51.129959	-5.2263
31.292856	51.067097	-5.5666
31.519617	51.002834	-5.7397
31.748020	50.952049	-5.8559
31.978081	50.947811	-6.0057
32.209808	50.945015	-6.1658
32.443211	50.896881	-6.3573
32.678310	50.841072	-6.5358
32.915108	50.803608	-6.6333
33.153625	50.773033	-6.7408
33.393871	50.760715	-6.9804
33.635857	50.724087	-7.1927
33.879597	50.591579	-7.2335
34.125103	50.461147	-7.1781
34.372387	50.439823	-7.0302
34.621464	50.430027	-6.8622
34.872345	50.355495	-6.8108
35.125042	50.258129	-6.6872
35.379574	50.143692	-6.3081
35.635948	50.045094	-5.7917
35.894180	50.009212	-5.1691
36.154285	50.000004	-4.5199
36.416275	49.997185	-3.9552
36.680161	49.999996	-3.4128
36.945961	49.999874	-2.8863
37.213688	50.000004	-2.3199
37.483353	49.990379	-1.6385
37.754974	50.001957	-0.8932
38.028561	50.064194	-0.0595
38.304131	50.171829	0.7111
38.581699	50.338924	1.2941
38.861279	50.536686	1.6317
39.142883	50.745945	1.6211
39.426529	50.951736	1.2727
39.712231	51.151566	0.4777
40.000000	51.288864	-0.5075
40.289856	51.272888	-1.4967
40.581814	51.203114	-2.3869
40.875885	51.156693	-2.9632
41.172089	51.111069	-3.3755
41.470440	51.065311	-3.6759
41.770950	51.031040	-3.9445
42.073643	51.042114	-4.3328
42.378525	51.031052	-4.6786
42.685616	50.902195	-4.8595
42.994934	50.773151	-4.9060
43.306492	50.756866	-4.7498
43.620308	50.772964	-4.5662
43.936401	50.772999	-4.5393
44.254780	50.773003	-4.5759
44.575470	50.772999	-4.6365
44.898483	50.772999	-4.7428
45.223835	50.777245	-4.9109
45.551544	50.773014	-5.1187
45.881630	50.747055	-5.3614
46.214108	50.705078	-5.6026
46.548996	50.653782	-5.8440
46.886307	50.577145	-5.9669
47.226067	50.437729	-5.8396
47.568283	50.306190	-5.5027
47.912983	50.245369	-4.8645
48.260181	50.241951	-4.1911
48.609894	50.326466	-3.7359
48.962143	50.429855	-3.4483
49.316940	50.479370	-3.3941
49.674313	50.515942	-3.4748
50.034271	50.563805	-3.6132
50.396843	50.600960	-3.8107
50.762039	50.606319	-4.0437
51.129883	50.601013	-4.3105
51.500389	50.610310	-4.6242
51.873581	50.601044	-4.9165
52.249481	50.528011	-5.1117
52.628101	50.452114	-5.2448
53.009464	50.437073	-5.3027
53.393593	50.430019	-5.3559
53.780506	50.395885	-5.5144
54.170223	50.344105	-5.6468
54.562763	50.257828	-5.6210
54.958145	50.181099	-5.5471
55.356396	50.174809	-5.4841
55.757530	50.172016	-5.4560
56.161572	50.121922	-5.5854
56.568542	50.036171	-5.6361
56.978462	49.880772	-5.3609
57.391350	49.742203	-4.9130
57.807232	49.723618	-4.3162
58.226128	49.741959	-3.7130
58.648056	49.742001	-3.2911
59.073048	49.742004	-2.9385
59.501114	49.742001	-2.6044
59.932281	49.742001	-2.2915
60.366577	49.742001	-1.9880
60.804020	49.742001	-1.6875
61.244629	49.742001	-1.3878
61.688435	49.742001	-1.0656
62.135452	49.734943	-0.6776
62.585712	49.741970	-0.2817
63.039234	49.789345	0.1045
63.496040	49.854885	0.4026
63.956161	49.934433	0.4926
64.419617	49.999908	0.4821
64.886421	50.009068	0.4205
65.356621	50.000023	0.3631
65.830215	50.000000	0.3976
66.307251	50.000000	0.4758
66.787743	49.998814	0.5793
67.271713	49.999996	0.7058
67.759193	50.006672	0.8535
68.250206	50.018974	1.0027
68.744774	50.039837	1.1340
69.242928	50.063957	1.2448
69.744690	50.086521	1.3252
70.250084	50.108959	1.3779
70.759148	50.132580	1.3993
71.271896	50.152966	1.3990
71.788361	50.165234	1.3798
72.308571	50.171993	1.3590
72.832550	50.173187	1.3561
73.360321	50.172009	1.3680
73.891922	50.172001	1.3993
74.427376	50.172001	1.4459
74.966705	50.172001	1.5008
75.509949	50.172005	1.5768
76.057121	50.166630	1.7061
76.608261	50.171974	1.8248
77.163399	50.214905	1.8763
77.722557	50.257927	1.8711
78.285767	50.267502	1.7632
78.853058	50.258038	1.6661
79.424461	50.220951	1.7119
80.000000	50.192036	1.7998
80.579712	50.223240	1.8734
81.163628	50.257950	1.9309
81.751770	50.245605	1.9119
82.344177	50.219063	1.9359
82.940880	50.182369	2.1649
83.541901	50.171978	2.4126
84.147285	50.254883	2.5385
84.757050	50.343857	2.5641
85.371231	50.354759	2.4215
