"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	43.7167	20.5078	43.498	20.5078	43.4659	20.5078	43.5247
21.9727	33.4842	21.9727	32.8958	21.9727	30.606	21.9727	31.9911
23.4375	42.4667	23.4375	41.743	23.4375	40.0486	23.4375	41.112
24.9023	38.2064	24.9023	37.5404	24.9023	35.9662	24.9023	36.9444
26.3672	42.9508	26.3672	43.1874	26.3672	43.5162	26.3672	43.3208
27.832	44.9315	27.832	44.702	27.832	44.1656	27.832	44.4757
29.2969	45.9251	29.2969	45.917	29.2969	45.8063	29.2969	45.8605
30.7617	50.1711	30.7617	49.9632	30.7617	49.3267	30.7617	49.6833
32.2266	52.4731	32.2266	52.3961	32.2266	52.1027	32.2266	52.2593
33.6914	54.6727	33.6914	54.679	33.6914	54.4833	33.6914	54.5756
35.1562	57.8072	35.1562	57.8166	35.1562	57.6935	35.1562	57.7502
36.6211	59.7916	36.6211	59.7437	36.6211	59.5497	36.6211	59.652
38.0859	62.1555	38.0859	62.0951	38.0859	61.8599	38.0859	61.9847
39.5508	64.3535	39.5508	64.2543	39.5508	63.9431	39.5508	64.113
41.0156	66.2885	41.0156	66.1964	41.0156	65.9263	41.0156	66.0746
42.4805	68.4075	42.4805	68.2608	42.4805	67.8066	42.4805	68.0575
43.9453	70.1652	43.9453	70.0181	43.9453	69.592	43.9453	69.8289
45.4102	71.6912	45.4102	71.5996	45.4102	71.319	45.4102	71.4723
46.875	72.9593	46.875	72.974	46.875	73.0394	46.875	73.0058
48.3398	74.5321	48.3398	74.4452	48.3398	74.2405	48.3398	74.3559
51.2695	77.0715	51.2695	76.9523	51.2695	76.6156	51.2695	76.8022
52.7344	78.3631	52.7344	78.2244	52.7344	77.8357	52.7344	78.0522
54.1992	79.4873	54.1992	79.3696	54.1992	79.0406	54.1992	79.2231
55.6641	80.6325	55.6641	80.5197	55.6641	80.208	55.6641	80.381
58.5938	82.7647	58.5938	82.6641	58.5938	82.4011	58.5938	82.5477
60.0586	83.7461	60.0586	83.6251	60.0586	83.3263	60.0586	83.4946
62.9883	85.3744	62.9883	85.2385	62.9883	84.9151	62.9883	85.0986
64.4531	86.0487	64.4531	85.9095	64.4531	85.5844	64.4531	85.7694
67.3828	87.0304	67.3828	86.8833	67.3828	86.5518	67.3828	86.7416
68.8477	87.3576	68.8477	87.2069	68.8477	86.8712	68.8477	87.0639
71.7773	87.8601	71.7773	87.7035	71.7773	87.3646	71.7773	87.5601
74.707	88.1631	74.707	87.9988	74.707	87.6451	74.707	87.8495
77.6367	88.2721	77.6367	88.1128	77.6367	87.7857	77.6367	87.9759
79.1016	88.3397	79.1016	88.1799	79.1016	87.8571	79.1016	88.0453
82.0312	88.4502	82.0312	88.2844	82.0312	87.9595	82.0312	88.15
84.9609	88.5397	84.9609	88.3706	84.9609	88.0495	84.9609	88.2388
87.8906	88.7771	87.8906	88.5957	87.8906	88.2507	87.8906	88.4544
90.8203	88.9947	90.8203	88.8164	90.8203	88.4958	90.8203	88.6868
95.2148	89.3838	95.2148	89.1862	95.2148	88.8308	95.2148	89.0431
98.1445	89.5703	98.1445	89.3759	98.1445	89.0252	98.1445	89.2344
101.074	89.4877	101.074	89.2955	101.074	88.9741	101.074	89.1684
105.469	89.0562	105.469	88.8439	105.469	88.4833	105.469	88.7013
108.398	88.742	108.398	88.5318	108.398	88.1974	108.398	88.4019
112.793	88.3267	112.793	88.1015	112.793	87.7514	112.793	87.9668
117.188	87.9738	117.188	87.7433	117.188	87.3914	117.188	87.6089
120.117	87.8754	120.117	87.6391	120.117	87.2867	120.117	87.5057
124.512	87.7372	124.512	87.4853	124.512	87.135	124.512	87.3562
128.906	87.5583	128.906	87.2981	128.906	86.9323	128.906	87.163
133.301	87.5042	133.301	87.2392	133.301	86.8787	133.301	87.1078
139.16	87.3467	139.16	87.0593	139.16	86.6941	139.16	86.9303
143.555	87.3381	143.555	87.0185	143.555	86.6243	143.555	86.882
147.949	87.2798	147.949	86.9262	147.949	86.444	147.949	86.7536
153.809	87.2548	153.809	86.8875	153.809	86.3193	153.809	86.6759
159.668	87.157	159.668	86.8059	159.668	86.2782	159.668	86.6104
165.527	87.0996	165.527	86.7714	165.527	86.3938	165.527	86.645
171.387	87.1961	171.387	86.8005	171.387	86.363	171.387	86.6591
177.246	87.1981	177.246	86.7509	177.246	86.1553	177.246	86.5439
183.105	87.0412	183.105	86.5697	183.105	85.9328	183.105	86.3483
188.965	86.9182	188.965	86.4459	188.965	85.7397	188.965	86.1917
196.289	86.8104	196.289	86.3806	196.289	85.7865	196.289	86.1704
203.613	86.8553	203.613	86.3566	203.613	85.7784	203.613	86.1697
210.938	86.7886	210.938	86.2687	210.938	85.6113	210.938	86.0486
218.262	86.651	218.262	86.137	218.262	85.4947	218.262	85.9228
225.586	86.5939	225.586	86.0499	225.586	85.4607	225.586	85.868
232.91	86.5972	232.91	85.9785	232.91	85.2472	232.91	85.7465
241.699	86.5184	241.699	85.8609	241.699	85.0379	241.699	85.5953
250.488	86.3557	250.488	85.6382	250.488	84.7584	250.488	85.3609
259.277	86.6192	259.277	85.8838	259.277	84.8818	259.277	85.5552
268.066	86.2208	268.066	85.4777	268.066	84.6775	268.066	85.2434
276.855	86.2712	276.855	85.4346	276.855	84.284	276.855	85.0653
287.109	86.4303	287.109	85.6249	287.109	84.4339	287.109	85.2298
297.363	86.0913	297.363	85.3089	297.363	84.2563	297.363	84.9693
307.617	86.1348	307.617	85.3473	307.617	84.28	307.617	85.0024
319.336	85.8703	319.336	84.9406	319.336	83.9633	319.336	84.6722
329.59	85.8225	329.59	84.8346	329.59	83.5927	329.59	84.465
341.309	85.6516	341.309	84.7086	341.309	83.4943	341.309	84.339
353.027	85.396	353.027	84.2605	353.027	82.8372	353.027	83.8539
366.211	85.3159	366.211	84.2711	366.211	82.443	366.211	83.6741
379.395	85.3616	379.395	84.3758	379.395	82.6783	379.395	83.8147
392.578	84.8777	392.578	83.9563	392.578	82.3078	392.578	83.3974
405.762	84.2716	405.762	83.3208	405.762	81.9107	405.762	82.8693
420.41	83.9923	420.41	82.9332	420.41	81.2032	420.41	82.3794
435.059	83.3723	435.059	81.9832	435.059	81.5644	435.059	82.0895
451.172	85.8933	451.172	82.6012	451.172	82.6228	451.172	83.476
465.82	86.4016	465.82	83.6688	465.82	82.3826	465.82	83.8186
483.398	85.9847	483.398	83.7434	483.398	81.3889	483.398	83.336
499.512	85.7601	499.512	83.8029	499.512	81.4006	499.512	83.2796
517.09	85.6668	517.09	83.7511	517.09	81.2637	517.09	83.1845
536.133	85.3645	536.133	83.4864	536.133	80.8275	536.133	82.8493
555.176	85.8808	555.176	84.1289	555.176	80.219	555.176	83.0685
574.219	85.7703	574.219	84.2005	574.219	80.7325	574.219	83.2008
594.727	85.4356	594.727	84.0464	594.727	80.7214	594.727	83.028
615.234	85.6799	615.234	84.4851	615.234	80.2809	615.234	83.1436
637.207	85.6866	637.207	84.9638	637.207	81.0767	637.207	83.5556
659.18	86.1942	659.18	85.0051	659.18	81.227	659.18	83.7822
682.617	86.2579	682.617	85.1616	682.617	80.8787	682.617	83.7645
707.52	85.7277	707.52	85.0246	707.52	80.5422	707.52	83.4408
732.422	85.7632	732.422	84.7693	732.422	80.3507	732.422	83.3004
757.324	86.1705	757.324	85.0965	757.324	80.4319	757.324	83.5912
785.156	86.1988	785.156	85.3561	785.156	80.4283	785.156	83.7038
811.523	86.0138	811.523	85.191	811.523	80.4753	811.523	83.5856
840.82	86.0325	840.82	84.9313	840.82	80.6199	840.82	83.5282
870.117	86.023	870.117	84.6248	870.117	80.6291	870.117	83.4123
900.879	86.4249	900.879	84.7216	900.879	80.09	900.879	83.4564
933.105	86.4331	933.105	84.5984	933.105	80.0774	933.105	83.4111
965.332	86.8475	965.332	84.682	965.332	80.0398	965.332	83.5983
1,000.49	87.5188	1,000.49	84.895	1,000.49	80.3446	1,000.49	84.026
1,035.64	87.5724	1,035.64	84.6004	1,035.64	79.7888	1,035.64	83.8305
1,072.27	88.586	1,072.27	86.0297	1,072.27	81.1538	1,072.27	85.0595
1,108.89	90.2575	1,108.89	87.0723	1,108.89	82.534	1,108.89	86.4588
1,148.44	90.0388	1,148.44	86.6635	1,148.44	81.7109	1,148.44	86.0562
1,189.45	89.8185	1,189.45	86.2156	1,189.45	81.2244	1,189.45	85.7132
1,230.47	89.9108	1,230.47	86.5376	1,230.47	81.3223	1,230.47	85.8795
1,274.41	89.5026	1,274.41	85.9537	1,274.41	81.5031	1,274.41	85.5318
