"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	0.216523	20.5078	0.156263
21.9727	0.9708	21.9727	0.497198
23.4375	1.37009	23.4375	0.583138
24.9023	1.15043	24.9023	0.553949
26.3672	-0.431749	26.3672	-0.18083
27.832	0.410246	27.832	0.185767
29.2969	0.0179339	29.2969	-0.00462165
30.7617	0.477954	30.7617	0.164645
32.2266	0.207857	32.2266	0.0608773
33.6914	0.0809373	33.6914	-0.00717776
35.1562	0.0511052	35.1562	-0.00795132
36.6211	0.138272	36.6211	0.0351969
38.0859	0.169874	38.0859	0.0464839
39.5508	0.240312	39.5508	0.0776361
41.0156	0.216474	41.0156	0.0717248
42.4805	0.354755	42.4805	0.121655
43.9453	0.333853	43.9453	0.119709
45.4102	0.213066	45.4102	0.0744815
46.875	-0.0503915	46.875	-0.0190909
48.3398	0.181731	48.3398	0.0681695
51.2695	0.270133	51.2695	0.100642
52.7344	0.309329	52.7344	0.116606
54.1992	0.263076	54.1992	0.0999508
55.6641	0.25087	55.6641	0.0962234
58.5938	0.220101	58.5938	0.0868436
60.0586	0.254271	60.0586	0.102433
62.9883	0.279436	62.9883	0.114619
64.4531	0.283333	64.4531	0.117309
67.3828	0.293648	67.3828	0.123487
68.8477	0.298931	68.8477	0.126496
71.7773	0.306177	71.7773	0.131241
74.707	0.320406	74.707	0.137674
77.6367	0.303243	77.6367	0.132951
79.1016	0.302662	79.1016	0.133404
82.0312	0.309022	82.0312	0.137716
84.9609	0.311527	84.9609	0.139967
87.8906	0.332721	87.8906	0.149303
90.8203	0.317579	90.8203	0.145868
95.2148	0.351673	95.2148	0.160483
98.1445	0.346862	98.1445	0.15849
101.074	0.332052	101.074	0.155539
105.469	0.371364	105.469	0.171256
108.398	0.356902	108.398	0.167713
112.793	0.37527	112.793	0.178272
117.188	0.383367	117.188	0.182033
120.117	0.390006	120.117	0.185474
124.512	0.402723	124.512	0.19472
128.906	0.41782	128.906	0.201409
133.301	0.419664	133.301	0.204431
139.16	0.440367	139.16	0.218511
143.555	0.482576	143.555	0.240619
147.949	0.554517	147.949	0.267865
153.809	0.60924	153.809	0.284303
159.668	0.574069	159.668	0.271441
165.527	0.478591	165.527	0.245954
171.387	0.5788	171.387	0.292113
177.246	0.693136	177.246	0.333743
183.105	0.733047	183.105	0.352282
188.965	0.762291	188.965	0.358131
196.289	0.668318	196.289	0.322911
203.613	0.71238	203.613	0.359226
210.938	0.804594	210.938	0.385798
218.262	0.790847	218.262	0.381689
225.586	0.803685	225.586	0.397687
232.91	0.932658	232.91	0.44753
241.699	0.976418	241.699	0.467429
250.488	1.06507	250.488	0.512044
259.277	1.09338	259.277	0.521683
268.066	1.02311	268.066	0.517421
276.855	1.25698	276.855	0.594772
287.109	1.29158	287.109	0.58761
297.363	1.23017	297.363	0.565584
307.617	1.22723	307.617	0.574512
319.336	1.29092	319.336	0.643696
329.59	1.45035	329.59	0.688809
341.309	1.41966	341.309	0.663585
353.027	1.65398	353.027	0.783021
366.211	1.70839	366.211	0.750284
379.395	1.677	379.395	0.725237
392.578	1.56264	392.578	0.680334
405.762	1.48157	405.762	0.69089
420.41	1.65886	420.41	0.766346
435.059	1.37635	435.059	0.891332
451.172	2.85179	451.172	1.78159
465.82	3.0092	465.82	1.60145
483.398	2.91875	483.398	1.40665
499.512	2.81528	499.512	1.2842
517.09	2.77831	517.09	1.2595
536.133	2.79457	536.133	1.25394
555.176	3.16239	555.176	1.26977
574.219	2.87795	574.219	1.1395
594.727	2.74763	594.727	1.06206
615.234	2.94079	615.234	1.0362
637.207	2.59835	637.207	0.75641
659.18	2.93756	659.18	1.00328
682.617	2.93918	682.617	0.974195
707.52	2.86025	707.52	0.813912
732.422	3.00018	732.422	0.957396
757.324	3.18106	757.324	1.02128
785.156	3.09063	785.156	0.885496
811.523	2.9917	811.523	0.84304
840.82	3.00155	840.82	0.914583
870.117	3.01961	870.117	1.01006
900.879	3.50656	900.879	1.297
933.105	3.64262	933.105	1.39727
965.332	4.06364	965.332	1.59139
1,000.49	4.37794	1,000.49	1.80234
1,035.64	4.71982	1,035.64	2.00372
1,072.27	4.67656	1,072.27	1.96478
1,108.89	4.99774	1,108.89	2.18039
1,148.44	5.06676	1,148.44	2.22105
1,189.45	5.13103	1,189.45	2.28949
1,230.47	4.97025	1,230.47	2.20764
1,274.41	4.88775	1,274.41	2.19173
1,319.82	5.24144	1,319.82	2.2453
1,366.7	5.22429	1,366.7	2.23481
1,413.57	5.35012	1,413.57	2.32793
1,463.38	5.64365	1,463.38	2.24661
1,516.11	5.63039	1,516.11	2.22243
1,568.85	5.53818	1,568.85	2.31993
1,624.51	5.19608	1,624.51	2.19123
1,681.64	5.18026	1,681.64	2.12979
1,741.7	5.22674	1,741.7	2.18916
1,803.22	5.71982	1,803.22	2.27366
1,866.21	5.08714	1,866.21	2.1166
1,932.13	4.69982	1,932.13	1.87554
1,999.51	3.72986	1,999.51	1.30936
2,069.82	5.1783	2,069.82	1.93729
2,143.07	6.2144	2,143.07	2.41538
2,219.24	5.82172	2,219.24	2.42646
2,296.88	6.46585	2,296.88	2.57953
2,378.91	7.51948	2,378.91	3.18692
2,462.4	6.7859	2,462.4	2.84227
2,548.83	6.17147	2,548.83	2.35344
2,639.65	6.56817	2,639.65	2.54558
2,731.93	6.26908	2,731.93	2.45446
2,828.61	6.5711	2,828.61	2.63466
2,928.22	6.47816	2,928.22	2.61907
3,030.76	6.32194	3,030.76	2.59824
3,137.7	6.06784	3,137.7	2.52076
3,249.02	5.89872	3,249.02	2.45441
3,363.28	5.96591	3,363.28	2.51194
3,481.93	5.83231	3,481.93	2.54958
3,604.98	5.68852	3,604.98	2.46916
3,732.42	5.97175	3,732.42	2.6021
3,864.26	6.50027	3,864.26	2.81424
4,000.49	6.67179	4,000.49	2.92631
4,141.11	6.66543	4,141.11	2.98953
4,287.6	6.55009	4,287.6	2.77772
4,438.48	6.69105	4,438.48	2.82083
4,595.21	6.66911	4,595.21	2.79067
4,756.35	6.4416	4,756.35	2.65127
4,924.8	6.52886	4,924.8	2.98149
5,097.66	5.90616	5,097.66	2.64408
5,277.83	5.14065	5,277.83	2.10979
5,463.87	5.36277	5,463.87	2.32567
5,657.23	5.69333	5,657.23	2.43295
5,856.45	6.04109	5,856.45	2.42986
6,062.99	6.49412	6,062.99	2.52141
6,276.86	7.11321	6,276.86	2.85082
6,498.05	7.38166	6,498.05	2.97269
6,726.56	7.7335	6,726.56	3.17461
6,963.87	7.69571	6,963.87	3.1638
7,209.96	8.01323	7,209.96	3.18238
7,464.84	8.47994	7,464.84	3.30976
7,727.05	8.46181	7,727.05	3.36579
7,999.51	8.20438	7,999.51	3.45079
8,282.23	8.15597	8,282.23	3.56678
8,573.73	8.07088	8,573.73	3.46231
8,876.95	7.9851	8,876.95	3.39868
9,188.96	7.85651	9,188.96	3.25974
9,514.16	7.95461	9,514.16	3.28889
9,849.61	7.88254	9,849.61	3.21573
10,196.8	7.66755	10,196.8	3.05076
10,555.7	7.58712	10,555.7	2.9376
10,927.7	7.68851	10,927.7	2.9891
11,313	7.81281	11,313	3.0725
11,712.9	7.95306	11,712.9	3.30764
12,126	8.07336	12,126	3.46205
12,553.7	8.19565	12,553.7	3.54175
12,996.1	8.4393	12,996.1	3.65407
13,454.6	8.67809	13,454.6	3.76366
13,929.2	8.9981	13,929.2	3.95884
14,419.9	9.30387	14,419.9	4.16298
14,928.2	9.64841	14,928.2	4.37826
15,455.6	9.94535	15,455.6	4.58767
16,000.5	10.1436	16,000.5	4.68585
16,564.5	10.131	16,564.5	4.62168
17,148.9	10.1351	17,148.9	4.60128
17,752.4	10.1925	17,752.4	4.67317
18,379.4	10.2829	18,379.4	4.72226
19,026.9	10.3501	19,026.9	4.74843
19,697.8	10.1931	19,697.8	4.53289
19,999.5	10.0043	19,999.5	4.39592
