"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.1416	69.9902	20.1416	69.9851	20.1416	69.9867	20.1416	69.987
20.5078	70.3205	20.5078	70.3168	20.5078	70.318	20.5078	70.3181
21.2402	70.8982	21.2402	70.8955	21.2402	70.8963	21.2402	70.8965
21.9727	71.4507	21.9727	71.4488	21.9727	71.4494	21.9727	71.4495
22.7051	71.895	22.7051	71.8932	22.7051	71.8938	22.7051	71.8939
23.8037	72.6325	23.8037	72.6311	23.8037	72.6316	23.8037	72.6316
24.5361	73.0671	24.5361	73.0657	24.5361	73.0661	24.5361	73.0662
25.2686	73.4948	25.2686	73.4935	25.2686	73.4939	25.2686	73.494
26.3672	74.1116	26.3672	74.1102	26.3672	74.1106	26.3672	74.1107
27.0996	74.5693	27.0996	74.5681	27.0996	74.5685	27.0996	74.5685
28.1982	75.2355	28.1982	75.2332	28.1982	75.2339	28.1982	75.234
29.2969	75.7225	29.2969	75.7212	29.2969	75.7216	29.2969	75.7217
30.0293	76.1083	30.0293	76.108	30.0293	76.1081	30.0293	76.1081
31.1279	76.7467	31.1279	76.7522	31.1279	76.7504	31.1279	76.7502
32.2266	77.0285	32.2266	77.036	32.2266	77.0336	32.2266	77.0333
33.3252	77.6869	33.3252	77.6796	33.3252	77.6819	33.3252	77.6823
34.79	78.0196	34.79	78.0167	34.79	78.0176	34.79	78.0178
35.8887	77.7847	35.8887	77.7908	35.8887	77.7888	35.8887	77.7886
36.9873	78.1601	36.9873	78.1664	36.9873	78.1644	36.9873	78.1641
38.4521	78.5582	38.4521	78.5606	38.4521	78.5598	38.4521	78.5597
39.917	78.9901	39.917	78.9568	39.917	78.9675	39.917	78.9689
41.3818	80.3375	41.3818	80.3327	41.3818	80.3342	41.3818	80.3344
42.8467	80.8031	42.8467	80.8058	42.8467	80.805	42.8467	80.8048
44.3115	81.1327	44.3115	81.1335	44.3115	81.1332	44.3115	81.1332
45.7764	81.5861	45.7764	81.5874	45.7764	81.587	45.7764	81.587
47.2412	81.9942	47.2412	81.996	47.2412	81.9955	47.2412	81.9954
49.0723	82.505	49.0723	82.5071	49.0723	82.5064	49.0723	82.5063
50.9033	82.9852	50.9033	82.9872	50.9033	82.9866	50.9033	82.9865
52.7344	83.3886	52.7344	83.3883	52.7344	83.3884	52.7344	83.3884
54.5654	83.8781	54.5654	83.8786	54.5654	83.8784	54.5654	83.8784
56.3965	84.3204	56.3965	84.3212	56.3965	84.321	56.3965	84.321
58.2275	84.7112	58.2275	84.7122	58.2275	84.7119	58.2275	84.7118
60.4248	85.1558	60.4248	85.1561	60.4248	85.156	60.4248	85.156
62.6221	85.5866	62.6221	85.5867	62.6221	85.5866	62.6221	85.5866
64.8193	85.9262	64.8193	85.9268	64.8193	85.9266	64.8193	85.9266
67.0166	86.2012	67.0166	86.2033	67.0166	86.2026	67.0166	86.2026
69.2139	86.5142	69.2139	86.5144	69.2139	86.5144	69.2139	86.5144
71.7773	86.8676	71.7773	86.8685	71.7773	86.8682	71.7773	86.8682
74.3408	87.1818	74.3408	87.1825	74.3408	87.1823	74.3408	87.1823
