"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.1416	70.0006
20.5078	70.3317
21.2402	70.9097
21.9727	71.4625
22.7051	71.9065
23.8037	72.6435
24.5361	73.0778
25.2686	73.5053
26.3672	74.1217
27.0996	74.579
28.1982	75.244
29.2969	75.7306
30.0293	76.1168
31.1279	76.7563
32.2266	77.038
33.3252	77.6898
34.79	78.0222
35.8887	77.7919
36.9873	78.1681
38.4521	78.5649
39.917	78.9876
41.3818	80.3398
42.8467	80.8062
44.3115	81.1347
45.7764	81.5874
47.2412	81.9944
49.0723	82.5041
50.9033	82.9827
52.7344	83.3838
54.5654	83.8728
56.3965	84.3138
58.2275	84.7031
60.4248	85.1456
62.6221	85.5743
64.8193	85.912
67.0166	86.186
69.2139	86.4964
71.7773	86.8474
74.3408	87.1586
76.9043	87.447
79.834	87.7195
82.3975	87.9241
85.3271	87.9625
88.2568	88.1989
91.5527	88.1073
94.8486	88.09
98.1445	88.2133
101.44	88.2968
105.103	88.2801
108.765	88.2479
112.793	88.2497
116.455	88.368
120.85	88.2777
124.878	88.1727
129.272	88.0249
134.033	87.8456
138.794	87.6785
143.555	87.4765
148.682	87.3398
153.809	87.1449
159.302	86.9684
164.795	87.4098
170.654	88.2006
176.88	88.3339
183.105	88.1249
189.331	87.7372
196.289	87.2841
202.881	87.1892
210.205	87.3111
217.529	87.3956
225.22	87.1276
233.276	86.9157
241.333	87.0136
250.122	86.7491
258.911	86.7304
268.066	86.9604
277.222	86.6168
287.109	86.5665
297.363	86.4232
307.617	86.4207
318.604	86.6676
329.956	86.2276
341.675	86.2538
353.394	86.1824
365.845	85.8941
379.028	85.5245
392.212	85.4851
406.128	85.5441
420.41	85.5725
435.425	85.5759
450.806	85.8079
466.553	86.1368
483.032	86.2448
499.878	86.419
517.456	86.3804
535.767	86.3272
554.81	86.6678
574.219	86.6703
594.727	86.5227
615.601	86.3621
637.207	86.2102
659.912	85.9698
682.983	85.7844
707.153	85.8342
732.056	85.7925
757.69	85.7344
784.424	85.8916
812.256	85.9795
840.82	86.0401
870.483	86.2882
901.245	86.471
933.105	86.7764
966.064	86.6347
1,000.12	86.7507
1,035.28	86.8015
1,071.9	86.7604
1,109.62	86.4129
1,148.8	86.1602
1,189.09	86.0448
1,231.2	86.1313
1,274.41	86.0422
1,319.46	85.8561
1,365.97	85.8943
1,414.31	85.711
1,464.11	84.9567
1,515.75	84.4963
1,569.21	84.2326
1,624.51	84.0163
1,681.64	84.2673
1,740.97	84.6351
1,802.49	84.2682
1,866.21	83.6436
1,931.76	83.2791
1,999.88	83.7194
2,070.56	84.352
2,143.43	84.5321
2,219.24	84.0313
2,297.24	83.5716
2,378.54	83.9928
2,462.4	84.9252
2,549.19	85.1186
2,638.92	84.9363
2,731.93	84.6447
2,828.25	84.8192
2,928.22	85.1765
3,031.49	85.258
3,138.43	85.3596
3,249.02	85.4282
3,363.65	85.4339
3,482.3	85.6629
3,604.98	86.2435
3,732.06	86.481
3,863.89	86.0827
4,000.12	85.3529
4,141.11	85.2269
4,287.23	84.8953
4,438.11	84.8302
4,594.85	84.4032
4,756.71	84.3191
4,924.44	84.4484
5,098.39	84.3543
5,278.2	83.9905
5,464.23	84.1042
5,656.86	83.8683
5,856.45	83.7673
6,062.99	84.2726
6,276.86	84.4498
6,498.05	84.44
6,727.29	84.9914
6,964.23	84.7214
7,209.96	84.8118
7,464.11	84.8406
7,727.42	84.395
7,999.88	84.4387
8,282.23	84.0131
8,574.1	84.0296
8,876.59	83.4761
9,189.7	83.4567
9,513.79	83.0883
9,849.24	82.9284
10,196.4	82.8138
10,556	82.7921
10,928.5	82.7757
11,313.7	82.6155
11,712.5	82.299
12,125.6	81.9232
12,553.3	81.7089
12,996.1	82.0433
13,454.2	82.3957
13,928.8	82.4509
14,419.9	82.2198
14,928.6	81.6814
15,454.8	80.7258
16,000.1	79.4041
16,564.1	78.3133
17,148.2	78.2055
17,753.2	77.2167
18,379	75.9497
19,027.2	74.6357
19,698.5	73.2884
19,999.9	72.7361
