"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	54.7351	20.5078	52.2996	20.5078	55.388	20.5078	50.5776	20.5078	56.0876	20.5078	53.7625
21.9727	57.7332	21.9727	55.5769	21.9727	58.0979	21.9727	54.6305	21.9727	57.0336	21.9727	56.5693
23.4375	57.4642	23.4375	54.9818	23.4375	57.9643	23.4375	53.6422	23.4375	57.9872	23.4375	56.3421
24.9023	57.3329	24.9023	55.0683	24.9023	57.9472	24.9023	53.9051	24.9023	59.7554	24.9023	56.7294
26.3672	59.9921	26.3672	58.1227	26.3672	60.3618	26.3672	57.498	26.3672	60.9443	26.3672	59.2546
27.832	60.1764	27.832	58.4245	27.832	60.6726	27.832	57.5789	27.832	61.9408	27.832	59.6162
29.2969	61.4007	29.2969	60.0621	29.2969	61.7519	29.2969	59.7119	29.2969	63.7175	29.2969	61.1756
30.7617	62.4735	30.7617	61.1197	30.7617	62.7978	30.7617	60.7514	30.7617	64.1807	30.7617	62.1096
32.2266	63.3597	32.2266	62.2586	32.2266	63.6225	32.2266	62.1047	32.2266	65.5004	32.2266	63.2182
33.6914	64.5472	33.6914	63.4672	33.6914	64.7155	33.6914	63.4318	33.6914	66.3742	33.6914	64.363
35.1563	65.5011	35.1563	64.4373	35.1563	65.6016	35.1563	64.5015	35.1563	67.2134	35.1563	65.3144
36.6211	66.3421	36.6211	65.3355	36.6211	66.4234	36.6211	65.416	36.6211	67.8817	36.6211	66.1487
38.0859	67.0436	38.0859	66.0767	38.0859	67.0667	38.0859	66.2553	38.0859	68.6946	38.0859	66.902
39.5508	68.074	39.5508	67.2275	39.5508	68.0711	39.5508	67.4313	39.5508	69.6584	39.5508	67.9742
41.0156	68.7589	41.0156	67.9405	41.0156	68.7278	41.0156	68.1864	41.0156	70.241	41.0156	68.6609
42.4805	69.574	42.4805	68.7602	42.4805	69.5016	42.4805	69.0572	42.4805	70.9944	42.4805	69.4744
43.9453	70.4934	43.9453	69.7471	43.9453	70.3848	43.9453	70.0897	43.9453	71.9534	43.9453	70.437
45.4102	71.6279	45.4102	70.83	45.4102	71.4804	45.4102	71.1882	45.4102	72.7525	45.4102	71.4899
46.875	72.0983	46.875	71.2477	46.875	71.9179	46.875	71.6395	46.875	73.1763	46.875	71.9322
48.3398	72.4797	48.3398	71.7647	48.3398	72.2632	48.3398	72.2271	48.3398	73.9721	48.3398	72.4578
51.2695	74.2943	51.2695	73.5931	51.2695	74.0496	51.2695	74.0581	51.2695	75.3633	51.2695	74.2061
52.7344	75.0148	52.7344	74.3062	52.7344	74.7539	52.7344	74.7819	52.7344	75.9875	52.7344	74.9085
54.1992	75.7632	54.1992	75.0518	54.1992	75.4849	54.1992	75.5387	54.1992	76.6301	54.1992	75.6397
55.6641	76.4197	55.6641	75.6581	55.6641	76.1206	55.6641	76.1655	55.6641	77.1744	55.6641	76.2585
58.5938	77.6893	58.5938	76.9734	58.5938	77.3647	58.5938	77.5	58.5938	78.4615	58.5938	77.5531
60.0586	78.2471	60.0586	77.5252	60.0586	77.9125	60.0586	78.0594	60.0586	78.9449	60.0586	78.0978
62.9883	79.4121	62.9883	78.6626	62.9883	79.0485	62.9883	79.2269	62.9883	80.0087	62.9883	79.2394
