"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	51.2088	20.5078	50.5059	20.5078	55.6591	20.5078	53.9992
21.9727	53.9759	21.9727	52.4262	21.9727	54.9662	21.9727	54.1953
23.4375	52.5286	23.4375	49.6137	23.4375	54.0738	23.4375	52.9017
24.9023	52.7272	24.9023	51.8133	24.9023	58.7734	24.9023	56.7808
26.3672	56.8228	26.3672	56.1751	26.3672	60.9272	26.3672	59.3555
27.832	58.4832	27.832	57.5986	27.832	61.5964	27.832	60.2496
29.2969	60.0324	29.2969	59.314	29.2969	63.0084	29.2969	61.7266
30.7617	61.6581	30.7617	60.9998	30.7617	64.2391	30.7617	63.0863
32.2266	63.2292	32.2266	62.6564	32.2266	65.4458	32.2266	64.4255
33.6914	64.4926	33.6914	63.9737	33.6914	66.5127	33.6914	65.5691
35.1563	65.9044	35.1563	65.5048	35.1563	67.8564	35.1563	66.9597
36.6211	67.4841	36.6211	67.189	36.6211	69.3108	36.6211	68.4799
38.0859	69.0449	38.0859	68.8014	38.0859	70.6564	38.0859	69.9155
39.5508	70.3728	39.5508	70.1656	39.5508	71.7181	39.5508	71.0868
41.0156	71.4367	41.0156	71.2247	41.0156	72.502	41.0156	71.9809
42.4805	72.1883	42.4805	71.9711	42.4805	73.1083	42.4805	72.6453
43.9453	73.0932	43.9453	72.9055	43.9453	73.9262	43.9453	73.5065
45.4102	73.8801	45.4102	73.7426	45.4102	74.7367	45.4102	74.3193
46.875	74.815	46.875	74.7178	46.875	75.6233	46.875	75.2361
48.3398	75.521	48.3398	75.4433	48.3398	76.307	48.3398	75.9341
51.2695	76.8976	51.2695	76.8985	51.2695	77.6642	51.2695	77.3192
52.7344	77.4514	52.7344	77.4645	52.7344	78.1593	52.7344	77.8427
54.1992	77.8149	54.1992	77.8422	54.1992	78.4689	54.1992	78.1793
55.6641	78.1501	55.6641	78.1846	55.6641	78.7325	55.6641	78.4761
58.5938	79.0202	58.5938	79.0831	58.5938	79.5311	58.5938	79.3138
60.0586	79.4233	60.0586	79.4958	60.0586	79.9018	60.0586	79.7015
62.9883	80.0966	62.9883	80.199	62.9883	80.5796	62.9883	80.3852
64.4531	80.3268	64.4531	80.4472	64.4531	80.8227	64.4531	80.6273
67.3828	80.6684	67.3828	80.8019	67.3828	81.1236	67.3828	80.95
68.8477	80.8725	68.8477	81.0025	68.8477	81.2744	68.8477	81.124
71.7773	81.474	71.7773	81.6038	71.7773	81.791	71.7773	81.6793
74.707	81.9962	74.707	82.1435	74.707	82.2951	74.707	82.1965
77.6367	82.1644	77.6367	82.3189	77.6367	82.4326	77.6367	82.3501
79.1016	82.2957	79.1016	82.4462	79.1016	82.5292	79.1016	82.4616
82.0313	82.9393	82.0313	83.0454	82.0313	82.959	82.0313	82.9794
84.9609	83.4525	84.9609	83.4975	84.9609	83.192	84.9609	83.3299
87.8906	83.3315	87.8906	83.4729	87.8906	83.4243	87.8906	83.42
90.8203	83.1544	90.8203	83.4836	90.8203	83.9052	90.8203	83.6523
95.2148	84.0688	95.2148	84.1377	95.2148	83.8408	95.2148	83.9698
98.1445	84.0692	98.1445	84.1754	98.1445	83.9541	98.1445	84.039
101.074	84.2402	101.074	84.3497	101.074	84.1796	101.074	84.2393
105.469	84.2909	105.469	84.3516	105.469	84.1091	105.469	84.2132
108.398	84.4717	108.398	84.4999	108.398	84.163	108.398	84.3197
112.793	84.9111	112.793	84.8947	112.793	84.4249	112.793	84.6565
117.188	84.9801	117.188	84.9555	117.188	84.5092	117.188	84.7307
120.117	85.0489	120.117	85.0107	120.117	84.5161	120.117	84.7646
124.512	85.1112	124.512	85.0855	124.512	84.6167	124.512	84.8497
128.906	85.0356	128.906	84.9189	128.906	84.2791	128.906	84.6177
133.301	85.2231	133.301	85.0665	133.301	84.2763	133.301	84.7012
139.16	85.0086	139.16	84.9181	139.16	84.3427	139.16	84.6429
143.555	84.8711	143.555	84.7695	143.555	84.2719	143.555	84.5351
147.949	84.8504	147.949	84.6621	147.949	84.0934	147.949	84.4111
153.809	85.0315	153.809	84.7135	153.809	83.7433	153.809	84.2997
