"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	52.4326
21.9727	53.5862
23.4375	51.8724
24.9023	54.7104
26.3672	57.9027
27.832	59.0681
29.2969	60.6224
30.7617	62.1254
32.2266	63.6001
33.6914	64.8195
35.1563	66.2568
36.6211	67.8403
38.0859	69.3585
39.5508	70.6265
41.0156	71.6119
42.4805	72.319
43.9453	73.2139
45.4102	74.0298
46.875	74.9705
48.3398	75.6804
51.2695	77.0912
52.7344	77.6365
54.1992	77.9934
55.6641	78.3139
58.5938	79.1805
60.0586	79.5811
62.9883	80.2709
64.4531	80.5135
67.3828	80.8544
68.8477	81.0448
71.7773	81.6248
74.707	82.1516
77.6367	82.3182
79.1016	82.4393
82.0313	83.0116
84.9609	83.4334
87.8906	83.4413
90.8203	83.5145
95.2148	84.0725
98.1445	84.1149
101.074	84.3029
105.469	84.2984
108.398	84.4322
112.793	84.816
117.188	84.8857
120.117	84.9379
124.512	85.0121
128.906	84.8359
133.301	84.9728
139.16	84.8519
143.555	84.7226
147.949	84.6254
153.809	84.6334
159.668	84.7882
165.527	84.6875
171.387	84.5277
177.246	84.3602
183.105	84.1473
188.965	84.0508
196.289	84.1302
203.613	83.9
210.938	83.8392
218.262	83.7384
225.586	83.6834
232.91	83.8848
241.699	83.6103
250.488	83.5147
259.277	83.7696
268.066	83.2574
276.855	83.3986
287.109	83.4029
297.363	83.421
307.617	83.462
319.336	83.3816
329.59	83.3391
341.309	82.9297
353.027	82.956
366.211	83.3131
379.395	83.8101
392.578	83.5662
405.762	83.2436
420.41	84.3362
435.059	84.0918
451.172	84.6078
465.82	84.3545
483.398	84.0085
499.512	84.1759
517.09	84.3767
536.133	83.4132
555.176	84.011
574.219	84.3534
594.727	83.7708
615.234	83.8543
637.207	84.2395
659.18	83.8498
682.617	83.6434
707.52	83.8703
732.422	83.3639
757.324	82.9618
785.156	82.9907
811.523	82.6819
840.82	82.7825
870.117	82.7738
900.879	83.0155
933.105	83.2179
965.332	83.396
1,000.49	83.2536
1,035.64	83.4725
1,072.27	83.4885
1,108.89	83.5236
1,148.44	83.5404
1,189.45	83.8238
1,230.47	84.0252
1,274.41	83.7994
1,319.82	82.7195
1,366.7	81.4273
1,413.57	80.4806
1,463.38	79.8853
1,516.11	79.7473
1,568.85	79.9706
1,624.51	79.8807
1,681.64	80.1229
1,741.7	80.4115
1,803.22	81.068
1,866.21	81.2278
1,932.13	80.7756
1,999.51	81.2051
2,069.82	82.0095
2,143.07	81.6174
2,219.24	81.191
2,296.88	81.3149
2,378.91	81.7338
2,462.4	81.1916
2,548.83	80.8507
2,639.65	80.9796
2,731.93	80.7114
2,828.61	80.2725
2,928.22	79.5553
3,030.76	78.463
3,137.7	78.4516
3,249.02	78.4953
3,363.28	78.562
3,481.93	78.6739
3,604.98	79.1045
3,732.42	79.1585
3,864.26	79.299
4,000.49	79.2399
4,141.11	79.3926
4,287.6	79.8016
4,438.48	80.0206
4,595.21	80.6477
4,756.35	80.848
4,924.8	81.3114
5,097.66	81.4707
5,277.83	81.7647
5,463.87	81.8397
5,657.23	81.9024
5,856.45	82.3361
6,062.99	82.8584
6,276.86	83.0483
6,498.05	83.3321
6,726.56	83.2146
6,963.87	82.7403
7,209.96	82.1918
7,464.84	81.4225
7,727.05	80.8902
7,999.51	80.7039
8,282.23	80.6753
8,573.73	80.5546
8,876.95	80.2859
9,188.96	80.0788
9,514.16	79.9919
9,849.61	80.0169
10,196.8	80.1313
10,555.7	80.314
10,927.7	80.4081
11,313	80.4342
11,712.9	80.4289
12,126	80.6538
12,553.7	81.1334
12,996.1	81.29
13,454.6	81.3397
13,929.2	81.1777
14,419.9	80.8833
14,928.2	80.6429
15,455.6	80.4964
16,000.5	80.1152
16,564.5	79.7152
17,148.9	79.4559
17,752.4	79.2045
18,379.4	78.5599
19,026.9	77.9235
19,697.8	77.7724
19,999.5	77.6316
