"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-2.1935	20.5078	-0.243798
21.9727	0.31712	21.9727	0.680092
23.4375	0.552978	23.4375	1.13793
24.9023	-3.29375	24.9023	-0.554421
26.3672	-1.96552	26.3672	-0.200579
27.832	-1.22779	27.832	0.0857625
29.2969	-1.20792	29.2969	0.033298
30.7617	-0.995268	30.7617	0.0648205
32.2266	-0.817244	32.2266	0.0763065
33.6914	-0.731068	33.6914	0.0762016
35.1563	-0.749141	35.1563	0.0259714
36.6211	-0.7329	36.6211	-0.0111193
38.0859	-0.648008	38.0859	-0.011867
39.5508	-0.534883	39.5508	-0.000916134
41.0156	-0.395819	41.0156	0.0304007
42.4805	-0.316708	42.4805	0.0480967
43.9453	-0.290607	43.9453	0.0409413
45.4102	-0.329943	45.4102	0.0120554
46.875	-0.330003	46.875	-0.00480407
48.3398	-0.332423	48.3398	-0.0127278
51.2695	-0.374121	51.2695	-0.0538902
52.7344	-0.355205	52.7344	-0.0551783
54.1992	-0.339329	54.1992	-0.0581311
55.6641	-0.310257	55.6641	-0.0556991
58.5938	-0.295989	58.5938	-0.0650969
60.0586	-0.288675	60.0586	-0.067636
62.9883	-0.311021	62.9883	-0.0846293
64.4531	-0.328968	64.4531	-0.0956316
67.3828	-0.324586	67.3828	-0.0994209
68.8477	-0.300863	68.8477	-0.0927505
71.7773	-0.26084	71.7773	-0.0852301
74.707	-0.264228	74.707	-0.0936691
77.6367	-0.259079	77.6367	-0.0958039
79.1016	-0.240877	79.1016	-0.090854
82.0313	-0.120624	82.0313	-0.0486671
84.9609	0.0340906	84.9609	0.00666721
87.8906	-0.181441	87.8906	-0.0744287
90.8203	-0.588696	90.8203	-0.23409
95.2148	-0.00359871	95.2148	-0.00852068
98.1445	-0.0719028	98.1445	-0.0375442
101.074	-0.103398	101.074	-0.0439855
105.469	-0.013892	105.469	-0.00596233
108.398	0.0651534	108.398	0.0233577
112.793	0.159283	112.793	0.0589071
117.188	0.155756	117.188	0.0613997
120.117	0.183473	120.117	0.0727245
124.512	0.163669	124.512	0.0645886
128.906	0.331106	128.906	0.133711
133.301	0.417056	133.301	0.16674
139.16	0.254246	139.16	0.110569
143.555	0.234108	143.555	0.112966
147.949	0.353272	147.949	0.174882
153.809	0.655414	153.809	0.281565
159.668	0.641098	159.668	0.271578
165.527	0.541776	165.527	0.236981
171.387	0.583449	171.387	0.265927
177.246	0.625404	177.246	0.290758
183.105	0.70552	183.105	0.336985
188.965	0.943111	188.965	0.434172
196.289	0.925909	196.289	0.416524
203.613	1.10203	203.613	0.508109
210.938	1.2651	210.938	0.552686
218.262	1.21643	218.262	0.541829
225.586	1.38667	225.586	0.624697
232.91	1.60761	232.91	0.677851
241.699	1.53086	241.699	0.655912
250.488	1.77093	250.488	0.758828
259.277	1.7028	259.277	0.71141
268.066	1.67907	268.066	0.746595
276.855	1.87174	276.855	0.822882
287.109	2.06867	287.109	0.883559
297.363	2.35561	297.363	0.963607
307.617	2.16588	307.617	0.854277
319.336	2.24529	319.336	0.935071
329.59	2.42481	329.59	0.975064
341.309	2.18899	341.309	0.884283
353.027	2.7275	353.027	1.09841
366.211	2.9871	366.211	1.13607
379.395	2.63339	379.395	1.00149
392.578	2.59633	392.578	0.998891
405.762	2.92711	405.762	1.31359
420.41	3.60538	420.41	1.50969
435.059	3.19549	435.059	1.36564
451.172	3.68722	451.172	1.372
465.82	3.38669	465.82	1.17058
483.398	3.23226	483.398	1.0865
499.512	3.18188	499.512	1.01431
517.09	3.22545	517.09	1.06517
536.133	2.97079	536.133	1.03853
555.176	3.52919	555.176	1.09768
574.219	3.56151	574.219	1.11479
594.727	3.26856	594.727	1.00404
615.234	3.72524	615.234	1.32861
637.207	3.84457	637.207	1.43348
659.18	4.16539	659.18	1.64862
682.617	4.23261	682.617	1.73937
707.52	4.55467	707.52	1.82848
732.422	4.50486	732.422	1.83466
757.324	4.04608	757.324	1.63501
785.156	4.45022	785.156	1.84758
811.523	4.12904	811.523	1.73024
840.82	4.10351	840.82	1.92962
870.117	4.04398	870.117	1.86832
900.879	4.19385	900.879	1.91313
933.105	4.21977	933.105	1.86614
965.332	4.40587	965.332	1.90239
1,000.49	4.44467	1,000.49	1.97562
1,035.64	4.41581	1,035.64	1.83347
1,072.27	4.58452	1,072.27	1.82297
1,108.89	4.43425	1,108.89	1.74751
1,148.44	4.34791	1,148.44	1.76832
1,189.45	4.95347	1,189.45	2.10872
1,230.47	5.04898	1,230.47	2.12041
1,274.41	5.15425	1,274.41	2.06305
1,319.82	5.07703	1,319.82	1.9683
1,366.7	5.11743	1,366.7	2.08787
1,413.57	5.25113	1,413.57	2.18939
1,463.38	5.48985	1,463.38	2.28372
1,516.11	5.59118	1,516.11	2.26415
1,568.85	5.65558	1,568.85	2.29734
1,624.51	5.58145	1,624.51	2.31703
1,681.64	5.5848	1,681.64	2.18313
1,741.7	5.92722	1,741.7	2.44115
1,803.22	6.30109	1,803.22	2.53096
1,866.21	6.40131	1,866.21	2.56044
1,932.13	5.8789	1,932.13	2.23102
1,999.51	6.03975	1,999.51	2.42811
2,069.82	6.21361	2,069.82	2.36725
2,143.07	6.17079	2,143.07	2.29968
2,219.24	6.26254	2,219.24	2.40889
2,296.88	6.38183	2,296.88	2.41358
2,378.91	6.45618	2,378.91	2.38734
2,462.4	6.57036	2,462.4	2.41517
2,548.83	6.61673	2,548.83	2.36755
2,639.65	6.72067	2,639.65	2.37877
2,731.93	6.71966	2,731.93	2.38241
2,828.61	6.72663	2,828.61	2.40584
2,928.22	6.75769	2,928.22	2.4694
3,030.76	6.11886	3,030.76	2.10465
3,137.7	5.68168	3,137.7	1.81433
3,249.02	5.29649	3,249.02	1.57173
3,363.28	5.07466	3,363.28	1.45503
3,481.93	4.83503	3,481.93	1.29079
3,604.98	4.91676	3,604.98	1.41088
3,732.42	4.73211	3,732.42	1.28283
3,864.26	4.89459	3,864.26	1.38616
4,000.49	4.84176	4,000.49	1.41329
4,141.11	4.84888	4,141.11	1.52118
4,287.6	5.30247	4,287.6	1.89082
4,438.48	5.19215	4,438.48	1.73517
4,595.21	5.61566	4,595.21	1.99885
4,756.35	5.73706	4,756.35	2.18465
4,924.8	5.96401	4,924.8	2.28724
5,097.66	5.86633	5,097.66	2.17419
5,277.83	6.02452	5,277.83	2.27268
5,463.87	6.16463	5,463.87	2.27277
5,657.23	6.16697	5,657.23	2.27254
5,856.45	6.16091	5,856.45	2.28703
6,062.99	6.48572	6,062.99	2.47445
6,276.86	6.61031	6,276.86	2.64093
6,498.05	6.68787	6,498.05	2.71415
6,726.56	6.69979	6,726.56	2.83109
6,963.87	6.60175	6,963.87	2.78742
7,209.96	6.57644	7,209.96	2.68151
7,464.84	6.39914	7,464.84	2.64205
7,727.05	6.46098	7,727.05	2.64519
7,999.51	6.80186	7,999.51	2.77533
8,282.23	7.22167	8,282.23	2.99505
8,573.73	7.59192	8,573.73	3.23937
8,876.95	7.73336	8,876.95	3.36608
9,188.96	7.82621	9,188.96	3.38782
9,514.16	7.9007	9,514.16	3.39071
9,849.61	8.07194	9,849.61	3.47669
10,196.8	8.22881	10,196.8	3.58089
10,555.7	8.43858	10,555.7	3.71204
10,927.7	8.65822	10,927.7	3.83036
11,313	8.83332	11,313	3.98142
11,712.9	9.10378	11,712.9	4.16496
12,126	9.48452	12,126	4.32746
12,553.7	9.9454	12,553.7	4.5516
12,996.1	10.3423	12,996.1	4.7832
13,454.6	10.7654	13,454.6	5.02513
13,929.2	11.0266	13,929.2	5.15787
14,419.9	11.1813	14,419.9	5.21913
14,928.2	11.4038	14,928.2	5.32102
15,455.6	11.6576	15,455.6	5.45495
16,000.5	11.7758	16,000.5	5.5387
16,564.5	11.9411	16,564.5	5.59562
17,148.9	12.1248	17,148.9	5.65704
17,752.4	12.2516	17,752.4	5.73711
18,379.4	12.3549	18,379.4	5.8971
19,026.9	12.5575	19,026.9	5.95988
19,697.8	12.8392	19,697.8	5.90321
19,999.5	12.925	19,999.5	5.88377
