Param_Coord_x1 = 1
Param_Coord_x2 = 20
Param_Coord_x3 = 0
Param_Coord_Type = Spherical
Param_Coord_AngularFormat = degree
Param_Coord_Front = '0,0'
Param_Coord_Top = '90,0'
Data_Domain=Frequency
Data_Phase_AngularFormat=degree
Data_Format = LeveldB_Phase
Data_LevelType=SoundPressure

Curve=[
2.0507813e+01 4.3358254e+01 -5.9832203e+01 
2.1972656e+01 4.6335536e+01 -5.7671290e+01 
2.3437500e+01 4.8080290e+01 -5.7982156e+01 
2.4902344e+01 5.1480058e+01 -5.8828138e+01 
2.6367188e+01 5.4352357e+01 -6.6221973e+01 
2.7832031e+01 5.6393875e+01 -7.7484511e+01 
2.9296875e+01 5.8123471e+01 -8.4766701e+01 
3.0761719e+01 5.9851289e+01 -9.1289369e+01 
3.2226563e+01 6.1441369e+01 -9.9711219e+01 
3.3691406e+01 6.2980089e+01 -1.0844414e+02 
3.5156250e+01 6.4163063e+01 -1.1554789e+02 
3.6621094e+01 6.5308993e+01 -1.2299794e+02 
3.8085938e+01 6.6348869e+01 -1.2993324e+02 
3.9550781e+01 6.7309517e+01 -1.3719090e+02 
4.1015625e+01 6.8132584e+01 -1.4432353e+02 
4.2480469e+01 6.8835624e+01 -1.5071238e+02 
4.3945313e+01 6.9453633e+01 -1.5662097e+02 
4.5410156e+01 7.0004928e+01 -1.6206943e+02 
4.6875000e+01 7.0501105e+01 -1.6705114e+02 
4.8339844e+01 7.0977342e+01 -1.7168400e+02 
5.1269531e+01 7.1865240e+01 1.7975215e+02 
5.2734375e+01 7.2280885e+01 1.7578410e+02 
5.4199219e+01 7.2662331e+01 1.7205311e+02 
5.5664063e+01 7.2951614e+01 1.6866105e+02 
5.8593750e+01 7.3597848e+01 1.6243175e+02 
6.0058594e+01 7.3954064e+01 1.5945067e+02 
6.2988281e+01 7.4590342e+01 1.5400151e+02 
6.4453125e+01 7.4890152e+01 1.5149142e+02 
6.7382813e+01 7.5438666e+01 1.4632080e+02 
6.8847656e+01 7.5681914e+01 1.4346327e+02 
7.1777344e+01 7.6255212e+01 1.3798869e+02 
7.4707031e+01 7.6782700e+01 1.3357095e+02 
7.7636719e+01 7.7137169e+01 1.2909882e+02 
7.9101563e+01 7.7338523e+01 1.2629016e+02 
8.2031250e+01 7.7850313e+01 1.2115272e+02 
8.4960938e+01 7.8263266e+01 1.1707136e+02 
8.7890625e+01 7.8503004e+01 1.1246286e+02 
9.0820313e+01 7.8843920e+01 1.0740560e+02 
9.5214844e+01 7.9276149e+01 1.0138179e+02 
9.8144531e+01 7.9448538e+01 9.7068554e+01 
1.0107422e+02 7.9690396e+01 9.2694772e+01 
1.0546875e+02 7.9971634e+01 8.6704669e+01 
1.0839844e+02 8.0091193e+01 8.2872055e+01 
1.1279297e+02 8.0370100e+01 7.6627417e+01 
1.1718750e+02 8.0478099e+01 7.1238828e+01 
1.2011719e+02 8.0566087e+01 6.7522836e+01 
1.2451172e+02 8.0623544e+01 6.2656958e+01 
1.2890625e+02 8.0656945e+01 5.8073720e+01 
1.3330078e+02 8.0712100e+01 5.3923941e+01 
1.3916016e+02 8.0736277e+01 4.8107088e+01 
1.4355469e+02 8.0659363e+01 4.4176149e+01 
