Frequency Spectrum for Input Signal

Data Shown:    J8A (FBT)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 160°

Freq [Hz]	Signal Level [dBSPL]
22.4	33
23	33.6
23.6	33.9
24	33.2
25	31.9
25.8	30.3
26.5	27.9
27.2	24
28	24.2
29	24.8
30	23.9
30.7	28.5
31.5	32.6
32.5	38.4
33.5	41.9
34.5	44.3
35.5	46.4
36.5	49.3
37.5	51.6
38.7	53.3
40	54.8
41.2	56.1
42.5	57.2
43.7	58.8
45	62.3
46.2	64.8
47.5	66.9
48.7	69.6
50	71.7
51.5	73.7
53	76.2
54.5	78
56	80.4
58	82.6
60	83.9
61.5	84.6
63	85.2
65	86.2
67	87.2
69	88.6
71	89.7
73	89.6
75	89.4
77.5	90
80	90
82.5	88.7
85	88.3
87.5	88.9
90	88.9
92.5	88.9
95	88.8
97.5	87.3
100	86.3
103	86.1
106	85.5
109	85.7
112	86
115	85.9
118	85.8
122	86.4
125	86
128	86.6
132	86.1
136	86.8
140	88.3
145	89.9
150	91
155	89.2
160	87.9
165	86.7
170	86
175	88.4
180	90.2
185	89.3
190	89.2
195	91.1
200	90
206	85.4
212	86.3
218	90.4
224	89
230	90.4
236	90.9
240	89.7
250	90.2
258	91.2
265	90.4
272	87.9
280	89.7
290	90.8
300	88.4
307	86.9
315	86.5
325	86.1
335	85.5
345	84.8
355	83.9
365	83
375	82
387	81.1
400	80.4
412	79.8
425	79.5
437	79.3
450	79.4
462	79.8
475	80.2
487	80.6
500	80.9
515	80.9
530	80.6
545	80.3
560	79.7
580	78.8
600	77.6
615	76.2
630	74.8
650	73.6
670	72.8
690	72.6
710	73
730	73.8
750	74.8
775	75.8
800	76.9
825	77.8
850	78.3
875	78.7
900	79
925	79.4
950	80.1
975	81.2
1000	82.2
1030	83
1060	83.3
1090	83.2
1120	82.7
1150	81.8
1180	80.5
1220	78.8
1250	77.2
1280	76.8
1320	77.5
1360	78.4
1400	79.3
1450	79.9
1500	80.7
1550	81.4
1600	81.9
1650	81.5
1700	80.6
1750	79.6
1800	78.9
1850	77.9
1900	76.2
1950	74.3
2000	72.1
2060	69.2
2120	65.9
2180	63
2240	60.9
2300	60.2
2360	61.9
2400	63.9
2500	64.3
2580	65
2650	66.5
2720	67.3
2800	68
2900	68.5
3000	68.8
3070	69
3150	69.5
3250	69.8
3350	68.8
3450	67.2
3550	65.4
3650	64.2
3750	63.1
3870	60.7
4000	58.3
4120	56.8
4250	56.1
4370	56.8
4500	58.4
4620	60.1
4750	61.4
4870	61.7
5000	61.4
5150	61.7
5300	62.2
5450	62.6
5600	64
5800	64.5
6000	64.5
6150	63.8
6300	62.5
6500	61.4
6700	61.1
6900	60.9
7100	60.1
7300	59.6
7500	59.2
7750	58.1
8000	56.7
8250	55.2
8500	55.4
8750	55.3
9000	55.6
9250	56.4
9500	57.2
9750	57.7
10000	57.5
10300	57.2
10600	57.4
10900	56.8
11200	55.5
11500	56.1
11800	56.4
12200	55.2
12500	53.9
12800	51.8
13200	52.3
13600	52.8
14000	51.5
14500	53.1
15000	52.9
15500	52
16000	51
16500	51.5
17000	48.2
17500	44.2
18000	46.8
18500	47.8
19000	46.5
19500	42
20000	38.5
20600	38.2
21200	32.1
21800	20
22400	17.5
