* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\6-ERDI.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:04:13 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\6-ERDI.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 6-ERDI
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	50.812019	-13.3653
20.144928	50.794014	-13.0701
20.290907	50.780010	-12.7004
20.437943	50.761757	-12.1690
20.586044	50.779968	-11.6413
20.735220	50.898251	-11.2369
20.885475	51.039841	-11.0071
21.036821	51.144508	-11.0984
21.189262	51.225918	-11.3456
21.342808	51.274582	-11.6562
21.497467	51.299980	-11.9577
21.653246	51.288383	-12.0696
21.810154	51.299950	-12.2237
21.968201	51.439514	-12.6336
22.127390	51.559914	-13.1753
22.287735	51.505394	-13.8641
22.449242	51.405083	-14.4946
22.611917	51.344238	-14.7900
22.775772	51.300041	-14.9798
22.940815	51.286514	-15.2046
23.107054	51.278015	-15.4556
23.274498	51.251423	-15.7881
23.443153	51.213058	-16.1505
23.613033	51.162376	-16.5152
23.784142	51.097057	-16.8647
23.956491	51.015652	-17.1938
24.130091	50.915131	-17.4388
24.304947	50.781170	-17.5220
24.481071	50.646172	-17.4791
24.658470	50.546570	-17.3076
24.837156	50.456123	-17.0454
25.017136	50.354683	-16.7275
25.198421	50.260090	-16.3614
25.381020	50.197247	-16.0061
25.564941	50.125088	-15.5415
25.750195	49.977654	-14.8394
25.936790	49.854118	-13.9832
26.124741	49.855019	-12.9455
26.314051	49.910892	-11.9314
26.504732	49.987946	-11.1672
26.696796	50.078888	-10.5626
26.890253	50.161781	-10.1060
27.085112	50.246899	-9.7853
27.281382	50.342442	-9.5888
27.479073	50.432880	-9.5040
27.678198	50.505096	-9.5435
27.878765	50.559937	-9.6209
28.080786	50.580597	-9.6234
28.284271	50.606945	-9.6429
28.489231	50.696308	-9.7532
28.695675	50.779900	-9.8978
28.903616	50.774574	-10.0069
29.113064	50.779953	-10.1936
29.324028	50.918316	-10.5708
29.536524	51.039902	-11.0713
29.750557	50.996090	-11.7414
29.966141	50.904110	-12.3534
30.183289	50.833572	-12.6127
30.402010	50.780052	-12.7658
30.622314	50.783054	-12.9926
30.844217	50.780022	-13.2018
31.067726	50.693626	-13.3538
31.292856	50.607109	-13.4718
31.519617	50.607052	-13.5655
31.748020	50.607014	-13.6369
31.978081	50.520496	-13.6899
32.209808	50.433094	-13.7290
32.443211	50.434986	-13.7831
32.678310	50.427036	-13.7831
32.915108	50.296051	-13.6539
33.153625	50.173122	-13.4413
33.393871	50.190819	-13.1269
33.635857	50.232944	-12.8284
33.879597	50.210361	-12.7187
34.125103	50.173058	-12.6152
34.372387	50.133606	-12.3397
34.621464	50.116001	-12.0494
34.872345	50.168045	-11.8420
35.125042	50.230930	-11.7191
35.379574	50.246861	-11.7189
35.635948	50.259979	-11.8278
35.894180	50.316051	-12.0663
36.154285	50.352982	-12.3705
36.416275	50.302231	-12.7037
36.680161	50.228115	-13.0046
36.945961	50.185257	-13.1925
37.213688	50.135086	-13.2889
37.483353	50.045082	-13.3052
37.754974	49.951141	-13.1913
38.028561	49.872593	-12.8472
38.304131	49.827030	-12.4336
38.581699	49.853374	-12.0630
38.861279	49.906910	-11.7803
39.142883	49.944439	-11.6306
39.426529	49.999908	-11.7247
39.712231	50.139950	-12.2782
40.000000	50.223965	-13.0228
40.289856	50.082279	-13.8392
40.581814	49.867321	-14.4943
40.875885	49.693695	-14.7022
41.172089	49.507301	-14.5006
41.470440	49.245392	-13.7434
41.770950	49.047230	-12.6969
42.073643	49.076557	-11.4683
42.378525	49.198792	-10.3903
42.685616	49.343357	-9.9166
42.994934	49.479828	-9.7930
43.306492	49.545628	-9.9755
43.620308	49.567001	-10.2835
43.936401	49.536316	-10.4893
44.254780	49.493069	-10.6897
44.575470	49.498127	-10.9344
44.898483	49.480068	-11.1387
45.223835	49.358334	-11.2548
45.551544	49.220196	-11.2212
45.881630	49.134232	-10.8998
46.214108	49.077065	-10.4727
46.548996	49.053089	-10.0729
46.886307	49.047001	-9.7105
47.226067	49.045124	-9.4394
47.568283	49.046997	-9.2602
47.912983	49.057869	-9.2298
48.260181	49.047050	-9.2340
48.609894	48.965523	-9.1760
48.962143	48.873135	-9.0602
49.316940	48.829998	-8.8532
49.674313	48.787079	-8.5725
50.034271	48.696396	-8.2087
50.396843	48.614101	-7.8096
50.762039	48.606251	-7.4309
51.129883	48.596043	-7.0407
51.500389	48.507057	-6.6626
51.873581	48.403179	-6.1850
52.249481	48.323868	-5.4578
52.628101	48.267071	-4.6185
53.009464	48.255569	-3.7832
53.393593	48.254005	-2.8677
53.780506	48.203186	-1.7660
54.170223	48.196945	-0.6578
54.562763	48.355198	0.3206
54.958145	48.541718	1.1438
55.356396	48.630623	1.6861
55.757530	48.708858	2.1123
56.161572	48.824417	2.6255
56.568542	48.969738	2.9876
56.978462	49.181881	2.9834
57.391350	49.374695	2.7446
57.807232	49.452721	2.2668
58.226128	49.479980	1.7449
58.648056	49.486565	1.3993
59.073048	49.480015	1.1513
59.501114	49.480000	1.0017
59.932281	49.480000	0.9301
60.366577	49.474564	0.9375
60.804020	49.479973	0.9600
61.244629	49.523422	0.9317
61.688435	49.566940	0.8582
62.135452	49.577686	0.6836
62.585712	49.567036	0.5262
63.039234	49.525265	0.5000
63.496040	49.483063	0.5638
63.956161	49.472878	0.7437
64.419617	49.479973	0.9516
64.886421	49.504692	1.1016
65.356621	49.533955	1.2128
65.830215	49.553837	1.2614
66.307251	49.566986	1.2919
66.787743	49.569065	1.3380
67.271713	49.567001	1.4088
67.759193	49.567001	1.5156
68.250206	49.567001	1.6856
68.744774	49.550762	2.0119
69.242928	49.566929	2.3086
69.744690	49.696751	2.4010
70.250084	49.826794	2.3462
70.759148	49.843258	2.0862
71.271896	49.827042	1.7925
71.788361	49.827000	1.6513
72.308571	49.827003	1.5631
72.832550	49.827000	1.4884
73.360321	49.827000	1.4311
73.891922	49.827000	1.3828
74.427376	49.827003	1.3421
74.966705	49.827000	1.3057
75.509949	49.827000	1.2711
76.057121	49.827000	1.2364
76.608261	49.827000	1.1961
77.163399	49.827000	1.1524
77.722557	49.827000	1.0792
78.285767	49.837868	0.9098
78.853058	49.827057	0.7682
79.424461	49.740185	0.7690
80.000000	49.653137	0.8747
80.579712	49.642117	1.1237
81.163628	49.652977	1.4015
81.751770	49.653000	1.5833
82.344177	49.653000	1.7367
82.940880	49.653000	1.8885
83.541901	49.653004	2.0377
84.147285	49.653000	2.1895
84.757050	49.653004	2.3517
85.371231	49.651752	2.5301
85.989868	49.652992	2.7355
86.612984	49.653358	3.0159
87.240616	49.672935	3.2656
87.872803	49.751080	3.3779
88.509560	49.826874	3.4020
89.150940	49.836193	3.3204
89.796967	49.827023	3.2282
90.447670	49.827744	3.2462
91.103088	49.833981	3.2809
91.763260	49.859573	3.2568
92.428215	49.877979	3.2390
93.097992	49.849930	3.2874
93.772614	49.827023	3.3439
94.452133	49.872086	3.3565
95.136566	49.912945	3.3660
95.825966	49.871662	3.3891
96.520363	49.827068	3.4458
97.219788	49.850056	3.5949
97.924286	49.887924	3.7368
98.633881	49.907345	3.7646
99.348625	49.919979	3.7570
100.068542	49.924995	3.7596
100.793686	49.926994	3.7660
101.524078	49.930992	3.7874
102.259766	49.934990	3.8159
103.000778	49.938553	3.8470
103.747162	49.941994	3.8809
