"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]   /  [	0.065	V at 	1	m]"
20.5078	39.8217
21.9727	41.3106
23.4375	44.0893
24.9023	46.4754
26.3672	50.4951
27.832	52.1909
29.2969	54.7082
30.7617	57.0475
32.2266	59.3238
33.6914	61.6252
35.1563	63.8889
36.6211	66.0333
38.0859	68.0369
39.5508	69.9833
41.0156	71.9381
42.4805	73.3616
43.9453	75.1188
45.4102	76.6651
46.875	78.0812
48.3398	79.3955
51.2695	81.5128
52.7344	82.3699
54.1992	83.0797
55.6641	83.6654
58.5938	84.5135
60.0586	84.849
62.9883	85.2773
64.4531	85.4362
67.3828	85.6662
68.8477	85.7542
71.7773	85.9167
74.707	86.0355
77.6367	86.1314
79.1016	86.1617
82.0313	86.2037
84.9609	86.2601
87.8906	86.2616
90.8203	86.2616
95.2148	86.2448
98.1445	86.236
101.074	86.2047
105.469	86.1524
108.398	86.114
112.793	86.1316
117.188	86.0199
120.117	85.9885
124.512	85.972
128.906	85.8754
133.301	85.8045
139.16	85.6987
143.555	85.5926
147.949	85.5076
153.809	85.3934
159.668	85.3834
165.527	85.3738
171.387	85.2594
177.246	85.1414
183.105	84.9553
188.965	84.8815
196.289	84.8921
203.613	84.7134
210.938	84.6405
218.262	84.5419
225.586	84.4837
232.91	84.47
241.699	84.3455
250.488	84.1545
259.277	84.3627
268.066	84.2074
276.855	84.1223
287.109	84.3083
297.363	84.2141
307.617	84.2637
319.336	84.1078
329.59	84.1676
341.309	84.0793
353.027	83.8306
366.211	83.906
379.395	84.2958
392.578	84.1387
405.762	83.7768
420.41	83.9994
435.059	83.8722
451.172	84.0334
465.82	84.0125
483.398	84.0038
499.512	83.8048
517.09	84.1022
536.133	83.4439
555.176	83.9448
574.219	84.4769
594.727	84.5713
615.234	84.4197
637.207	84.5417
659.18	84.0785
682.617	83.9632
707.52	84.2377
732.422	84.0977
757.324	84.1872
785.156	84.4592
811.523	83.7672
840.82	83.8165
870.117	83.4216
900.879	83.3781
933.105	83.173
965.332	83.0439
1,000.49	83.2493
1,035.64	83.2094
1,072.27	82.7886
1,108.89	82.3718
1,148.44	82.7761
1,189.45	82.4502
1,230.47	82.5592
1,274.41	82.9696
1,319.82	83.0473
1,366.7	82.7831
1,413.57	82.9967
1,463.38	82.9416
1,516.11	83.1444
1,568.85	83.0776
1,624.51	82.6429
1,681.64	82.4302
1,741.7	83.2252
1,803.22	82.6807
1,866.21	82.2985
1,932.13	81.9656
1,999.51	81.968
2,069.82	81.4994
2,143.07	80.7063
2,219.24	80.7833
2,296.88	80.2793
2,378.91	80.1658
2,462.4	80.3734
2,548.83	79.8126
2,639.65	80.2386
2,731.93	80.3561
2,828.61	79.9322
2,928.22	80.3688
3,030.76	80.1571
3,137.7	80.1365
3,249.02	80.2918
3,363.28	80.3799
3,481.93	80.5889
3,604.98	80.8782
3,732.42	80.8815
3,864.26	81.48
4,000.49	81.0272
4,141.11	81.2601
4,287.6	81.3961
4,438.48	81.3254
4,595.21	81.4703
4,756.35	81.497
4,924.8	81.0259
5,097.66	81.3073
5,277.83	81.0962
5,463.87	80.8666
5,657.23	80.9533
5,856.45	81.0998
6,062.99	81.122
6,276.86	81.3151
6,498.05	81.5427
6,726.56	81.5671
6,963.87	81.4928
7,209.96	81.4388
7,464.84	81.2945
7,727.05	81.2058
7,999.51	81.0104
8,282.23	80.9778
8,573.73	80.9383
8,876.95	80.8056
9,188.96	80.6073
9,514.16	80.4345
9,849.61	80.3871
10,196.8	80.3937
10,555.7	80.1556
10,927.7	79.9102
11,313	79.7812
11,712.9	79.8453
12,126	80.0026
12,553.7	80.0792
12,996.1	80.0752
13,454.6	80.0238
13,929.2	79.9826
14,419.9	79.8229
14,928.2	79.7169
15,455.6	79.6806
16,000.5	79.5287
16,564.5	79.246
17,148.9	78.738
17,752.4	78.2193
18,379.4	77.7957
19,026.9	77.3118
19,697.8	76.67
19,999.5	76.4
