"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	0.657727	20.5078	0.277397
21.9727	0.421351	21.9727	0.195407
23.4375	0.397913	23.4375	0.193817
24.9023	0.45584	24.9023	0.209567
26.3672	0.436539	26.3672	0.1984
27.832	0.446464	27.832	0.201134
29.2969	0.454531	29.2969	0.204247
30.7617	0.389083	30.7617	0.179409
32.2266	0.401346	32.2266	0.185149
33.6914	0.392944	33.6914	0.184075
35.1562	0.405913	35.1562	0.185436
36.6211	0.417945	36.6211	0.194015
38.0859	0.485566	38.0859	0.216819
39.5508	0.511054	39.5508	0.224942
41.0156	0.516519	41.0156	0.250619
42.4805	0.37722	42.4805	0.18051
43.9453	0.336967	43.9453	0.163867
45.4102	0.407636	45.4102	0.190259
46.875	0.346019	46.875	0.171187
48.3398	0.379281	48.3398	0.187108
51.2695	0.467848	51.2695	0.218497
52.7344	0.465	52.7344	0.216943
54.1992	0.437996	54.1992	0.206736
55.6641	0.436227	55.6641	0.209016
58.5938	0.434677	58.5938	0.211177
60.0586	0.453165	60.0586	0.221092
62.9883	0.507372	62.9883	0.238515
64.4531	0.503234	64.4531	0.237456
67.3828	0.490366	67.3828	0.235798
68.8477	0.485776	68.8477	0.236953
71.7773	0.522039	71.7773	0.251589
74.707	0.523115	74.707	0.253565
77.6367	0.532194	77.6367	0.261681
79.1016	0.572707	79.1016	0.278081
82.0312	0.692385	82.0312	0.319883
84.9609	0.715421	84.9609	0.31698
87.8906	0.313057	87.8906	0.183554
90.8203	0.334911	90.8203	0.207658
95.2148	0.659348	95.2148	0.335296
98.1445	0.796488	98.1445	0.373712
101.074	0.831163	101.074	0.376469
105.469	0.60906	105.469	0.322034
108.398	0.706358	108.398	0.359253
112.793	0.809632	112.793	0.404178
117.188	0.823591	117.188	0.405503
120.117	0.833601	120.117	0.407235
124.512	0.718754	124.512	0.38826
128.906	0.9256	128.906	0.471467
133.301	1.03014	133.301	0.498188
139.16	0.949626	139.16	0.48519
143.555	1.12909	143.555	0.551681
147.949	1.16509	147.949	0.573178
153.809	1.29928	153.809	0.612255
159.668	1.25905	159.668	0.579129
165.527	1.10336	165.527	0.539691
171.387	1.00167	171.387	0.51851
177.246	0.872576	177.246	0.522508
183.105	1.12133	183.105	0.759272
188.965	1.88719	188.965	1.29358
196.289	2.12655	196.289	1.12886
203.613	2.17627	203.613	1.06968
210.938	2.18509	210.938	1.00896
218.262	2.08099	218.262	0.988714
225.586	2.29114	225.586	1.06809
232.91	2.50552	232.91	1.09749
241.699	2.2961	241.699	0.924283
250.488	2.55161	250.488	1.03407
259.277	2.41243	259.277	1.00503
268.066	2.67316	268.066	1.11226
276.855	2.82567	276.855	1.09173
287.109	2.9349	287.109	1.06316
297.363	2.25325	297.363	0.558782
307.617	1.81342	307.617	0.620053
319.336	2.20094	319.336	0.835074
329.59	2.14297	329.59	0.739087
341.309	2.25116	341.309	1.05557
353.027	2.87126	353.027	1.13635
366.211	3.24617	366.211	1.26762
379.395	2.83402	379.395	0.999129
392.578	2.36645	392.578	0.87716
405.762	3.54555	405.762	1.7758
420.41	4.06546	420.41	1.26946
435.059	2.92636	435.059	0.891879
451.172	3.94058	451.172	1.38436
465.82	3.74682	465.82	1.28882
483.398	3.63003	483.398	1.26153
499.512	4.00608	499.512	1.50879
517.09	3.56737	517.09	1.39177
536.133	4.7326	536.133	1.98866
555.176	4.67298	555.176	1.80833
574.219	4.44644	574.219	1.64173
594.727	4.69915	594.727	1.93887
615.234	4.71136	615.234	1.94363
637.207	4.53114	637.207	1.87685
659.18	4.73736	659.18	1.77829
682.617	4.59391	682.617	1.80514
707.52	4.96636	707.52	1.97783
732.422	4.80875	732.422	1.79502
757.324	5.98832	757.324	2.43288
785.156	5.82306	785.156	2.45375
811.523	5.88504	811.523	2.55025
840.82	6.03132	840.82	2.54252
870.117	5.72098	870.117	2.34165
900.879	5.93755	900.879	2.42093
933.105	6.48601	933.105	2.79053
965.332	6.65137	965.332	2.84937
1,000.49	6.85862	1,000.49	2.95687
1,035.64	6.97071	1,035.64	2.95918
1,072.27	6.9854	1,072.27	2.92238
1,108.89	7.49448	1,108.89	3.17884
1,148.44	7.9467	1,148.44	3.38537
1,189.45	7.84434	1,189.45	3.3974
1,230.47	6.71485	1,230.47	2.80313
1,274.41	7.00166	1,274.41	2.97619
1,319.82	7.56928	1,319.82	3.28852
1,366.7	7.45953	1,366.7	3.38572
1,413.57	8.3157	1,413.57	3.73457
1,463.38	8.19898	1,463.38	3.68673
1,516.11	7.87401	1,516.11	3.52567
1,568.85	8.09898	1,568.85	3.82862
1,624.51	8.24958	1,624.51	3.99388
1,681.64	7.65777	1,681.64	3.648
1,741.7	7.26972	1,741.7	3.33143
1,803.22	7.3741	1,803.22	3.59072
1,866.21	7.06418	1,866.21	3.23357
1,932.13	6.49147	1,932.13	3.20531
1,999.51	5.94402	1,999.51	3.29733
2,069.82	7.06703	2,069.82	3.36325
2,143.07	8.24864	2,143.07	3.87912
2,219.24	8.19109	2,219.24	3.92311
2,296.88	7.80732	2,296.88	3.77806
2,378.91	7.97454	2,378.91	3.54892
2,462.4	8.73174	2,462.4	3.72554
2,548.83	8.87413	2,548.83	3.82604
2,639.65	7.71719	2,639.65	3.3472
2,731.93	7.12182	2,731.93	2.86267
2,828.61	7.21358	2,828.61	2.92844
2,928.22	8.49654	2,928.22	3.67589
3,030.76	9.41519	3,030.76	4.07776
3,137.7	9.54456	3,137.7	4.13393
3,249.02	8.6868	3,249.02	3.71276
3,363.28	7.47637	3,363.28	3.00343
3,481.93	7.12756	3,481.93	2.59048
3,604.98	8.54931	3,604.98	3.29654
3,732.42	8.62595	3,732.42	3.30224
3,864.26	7.89522	3,864.26	3.28417
4,000.49	7.80558	4,000.49	3.4768
4,141.11	7.69654	4,141.11	3.45808
4,287.6	8.37811	4,287.6	3.5697
4,438.48	8.8169	4,438.48	3.60453
4,595.21	9.4072	4,595.21	3.98781
4,756.35	9.51112	4,756.35	4.25114
4,924.8	9.98969	4,924.8	4.49827
5,097.66	10.4063	5,097.66	4.92812
5,277.83	9.84124	5,277.83	4.72899
5,463.87	8.52807	5,463.87	4.01714
5,657.23	8.16689	5,657.23	3.94699
5,856.45	7.43717	5,856.45	3.57381
6,062.99	8.21812	6,062.99	3.97399
6,276.86	7.65554	6,276.86	3.66847
6,498.05	7.69823	6,498.05	3.73149
6,726.56	8.42879	6,726.56	4.01626
6,963.87	7.88006	6,963.87	4.03543
7,209.96	7.04897	7,209.96	3.75246
7,464.84	6.38067	7,464.84	3.43201
7,727.05	6.35577	7,727.05	3.08215
7,999.51	6.87949	7,999.51	3.18677
8,282.23	7.94414	8,282.23	3.74658
8,573.73	7.9463	8,573.73	3.70671
8,876.95	7.46352	8,876.95	3.60376
9,188.96	7.7553	9,188.96	3.84725
9,514.16	7.48373	9,514.16	3.63513
9,849.61	7.77112	9,849.61	3.87042
10,196.8	8.09416	10,196.8	4.22807
10,555.7	8.53351	10,555.7	4.46519
10,927.7	8.70878	10,927.7	4.75701
11,313	8.53211	11,313	4.48902
11,712.9	8.69891	11,712.9	4.37987
12,126	9.11856	12,126	4.55239
12,553.7	9.35887	12,553.7	4.5625
12,996.1	9.23989	12,996.1	4.46627
13,454.6	9.17719	13,454.6	4.28445
13,929.2	8.97075	13,929.2	3.8165
14,419.9	9.36303	14,419.9	3.96569
14,928.2	9.81698	14,928.2	4.37136
15,455.6	9.7275	15,455.6	4.34434
16,000.5	10.1043	16,000.5	4.6199
16,564.5	10.1555	16,564.5	4.6406
17,148.9	9.6667	17,148.9	4.27317
17,752.4	9.48749	17,752.4	4.22947
18,379.4	9.40708	18,379.4	4.25301
19,026.9	9.07044	19,026.9	4.01024
19,697.8	8.6198	19,697.8	3.70174
19,999.5	8.31289	19,999.5	3.48734
