"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-0.85376	20.5078	-0.163105
23.4375	-0.676971	23.4375	-0.111584
26.3672	-0.468568	26.3672	-0.0556392
29.2969	-0.29983	29.2969	-0.0103889
32.2266	-0.190205	32.2266	0.0154668
35.1563	-0.102294	35.1563	0.0376354
38.0859	-0.0302179	38.0859	0.0566011
41.0156	0.00716645	41.0156	0.0634089
43.9453	0.0772359	43.9453	0.0846857
46.875	0.104253	46.875	0.0907525
49.8047	0.149843	49.8047	0.105123
52.7344	0.164481	52.7344	0.108064
55.6641	0.17203	55.6641	0.109303
58.5938	0.193103	58.5938	0.116375
61.5234	0.221717	61.5234	0.127064
64.4531	0.267366	64.4531	0.143623
67.3828	0.289276	67.3828	0.150614
70.3125	0.271218	70.3125	0.143099
73.2422	0.274065	73.2422	0.145176
76.1719	0.30068	76.1719	0.156882
79.1016	0.282781	79.1016	0.152532
82.0313	0.347629	82.0313	0.178282
84.9609	0.480636	84.9609	0.225195
87.8906	0.379043	87.8906	0.178296
90.8203	0.206889	90.8203	0.127831
93.75	0.370984	93.75	0.195323
96.6797	0.497262	96.6797	0.23505
102.539	0.438917	102.539	0.216238
105.469	0.447384	105.469	0.222011
108.398	0.466452	108.398	0.233373
111.328	0.499271	111.328	0.246939
117.188	0.526162	117.188	0.260374
120.117	0.551478	120.117	0.273591
125.977	0.61735	125.977	0.299871
128.906	0.629691	128.906	0.303907
134.766	0.596576	134.766	0.300018
137.695	0.595809	137.695	0.305987
143.555	0.662914	143.555	0.341645
149.414	0.804479	149.414	0.398567
155.273	0.873846	155.273	0.418272
158.203	0.867586	158.203	0.420235
164.063	0.901361	164.063	0.435566
169.922	0.890821	169.922	0.438751
175.781	0.931422	175.781	0.466995
181.641	1.05649	181.641	0.516154
190.43	1.13448	190.43	0.530352
196.289	1.1003	196.289	0.53515
202.148	1.23312	202.148	0.596513
210.938	1.34998	210.938	0.637377
216.797	1.31793	216.797	0.638979
225.586	1.60537	225.586	0.738946
234.375	1.6005	234.375	0.717453
240.234	1.67112	240.234	0.761602
249.023	1.90102	249.023	0.813808
257.813	1.71651	257.813	0.742459
