"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	55.1986	20.5078	55.3416	20.5078	55.6654	20.5078	55.4891
23.4375	59.0201	23.4375	59.1126	23.4375	59.3092	23.4375	59.2001
26.3672	62.6561	26.3672	62.6958	26.3672	62.7587	26.3672	62.7215
29.2969	65.8689	29.2969	65.8648	29.2969	65.8155	29.2969	65.8396
32.2266	68.7461	32.2266	68.7163	32.2266	68.6127	32.2266	68.6678
35.1563	71.4052	35.1563	71.353	35.1563	71.197	35.1563	71.2817
38.0859	73.9031	38.0859	73.8325	38.0859	73.6357	38.0859	73.7439
41.0156	76.03	41.0156	75.9526	41.0156	75.7495	41.0156	75.8621
43.9453	77.9636	43.9453	77.8635	43.9453	77.6062	43.9453	77.7498
46.875	79.5676	46.875	79.461	46.875	79.1992	46.875	79.3464
49.8047	80.8943	49.8047	80.7711	49.8047	80.4744	49.8047	80.6422
52.7344	81.9064	52.7344	81.781	52.7344	81.486	52.7344	81.6533
55.6641	82.6613	55.6641	82.534	55.6641	82.2502	55.6641	82.4124
58.5938	83.2745	58.5938	83.1383	58.5938	82.8468	58.5938	83.0146
61.5234	83.7417	61.5234	83.5919	61.5234	83.2807	61.5234	83.4611
64.4531	84.098	64.4531	83.9288	64.4531	83.571	64.4531	83.7785
67.3828	84.3703	67.3828	84.1929	67.3828	83.8189	67.3828	84.0362
70.3125	84.6157	70.3125	84.4456	70.3125	84.109	70.3125	84.3062
73.2422	84.8687	73.2422	84.6944	73.2422	84.3708	73.2422	84.5624
76.1719	85.0721	76.1719	84.8825	76.1719	84.5349	76.1719	84.7416
79.1016	85.2098	79.1016	85.0247	79.1016	84.7156	79.1016	84.9023
82.0313	85.511	82.0313	85.2911	82.0313	84.929	82.0313	85.1493
84.9609	85.7314	84.9609	85.4554	84.9609	84.921	84.9609	85.2402
87.8906	85.7298	87.8906	85.52	87.8906	85.0663	87.8906	85.3303
90.8203	85.6208	90.8203	85.4585	90.8203	85.3022	90.8203	85.4093
93.75	85.9325	93.75	85.6827	93.75	85.3606	93.75	85.5673
96.6797	86.1461	96.6797	85.8541	96.6797	85.339	96.6797	85.6518
102.539	86.3108	102.539	86.0357	102.539	85.6302	102.539	85.884
105.469	86.3562	105.469	86.0698	105.469	85.6741	105.469	85.9254
108.398	86.4373	108.398	86.134	108.398	85.7325	108.398	85.9903
111.328	86.569	111.328	86.248	111.328	85.8175	111.328	86.0937
117.188	86.7675	117.188	86.4244	117.188	85.9945	117.188	86.2753
120.117	86.9178	120.117	86.5523	120.117	86.1139	120.117	86.4038
125.977	87.0244	125.977	86.6267	125.977	86.1046	125.977	86.4443
128.906	86.9514	128.906	86.5501	128.906	86.0123	128.906	86.3608
134.766	86.9398	134.766	86.5352	134.766	86.0782	134.766	86.3862
137.695	86.9617	137.695	86.5431	137.695	86.1203	137.695	86.414
143.555	86.973	143.555	86.4985	143.555	86.052	143.555	86.3702
149.414	87.1034	149.414	86.5547	149.414	85.9564	149.414	86.3695
155.273	87.2114	155.273	86.6446	155.273	85.9377	155.273	86.4119
158.203	87.2178	158.203	86.6441	158.203	85.9675	158.203	86.4273
164.063	87.2779	164.063	86.6793	164.063	85.9899	164.063	86.4623
169.922	87.1475	169.922	86.5357	169.922	85.9017	169.922	86.3481
175.781	86.9964	175.781	86.3365	175.781	85.7096	175.781	86.1636
181.641	87.0229	181.641	86.2983	181.641	85.5247	181.641	86.0719
190.43	87.0002	190.43	86.2639	190.43	85.3598	190.43	85.98
196.289	86.908	196.289	86.1463	196.289	85.3715	196.289	85.9283
202.148	86.8967	202.148	86.042	202.148	85.1722	202.148	85.8032
210.938	86.8166	210.938	85.9265	210.938	84.8487	210.938	85.6031
216.797	86.698	216.797	85.7904	216.797	84.8744	216.797	85.544
225.586	86.9431	225.586	85.8701	225.586	84.7199	225.586	85.5628
234.375	86.836	234.375	85.795	234.375	84.5268	234.375	85.4282
240.234	86.7213	240.234	85.6012	240.234	84.3051	240.234	85.2439
249.023	86.7955	249.023	85.6491	249.023	83.8055	249.023	85.075
257.813	86.7353	257.813	85.6896	257.813	84.0898	257.813	85.185
266.602	86.4078	266.602	85.2594	266.602	83.6293	266.602	84.7713
278.32	86.345	278.32	85.1165	278.32	83.5072	278.32	84.6596
287.109	86.3849	287.109	85.1052	287.109	83.3472	287.109	84.6037
295.898	86.4085	295.898	85.0911	295.898	82.9453	295.898	84.4519
307.617	86.3411	307.617	85.0669	307.617	83.0675	307.617	84.4699
319.336	86.228	319.336	84.9221	319.336	82.5689	319.336	84.2031
331.055	85.8311	331.055	84.7126	331.055	82.6184	331.055	84.0333
342.773	85.7667	342.773	84.0751	342.773	82.5275	342.773	83.7804
354.492	86.0301	354.492	84.4711	354.492	81.8731	354.492	83.7467
366.211	86.3414	366.211	84.7288	366.211	81.618	366.211	83.8537
377.93	86.4493	377.93	84.9986	377.93	82.113	377.93	84.1416
392.578	85.5918	392.578	84.3117	392.578	81.3264	392.578	83.3658
407.227	85.5749	407.227	83.9916	407.227	81.1452	407.227	83.1918
421.875	85.3354	421.875	84.1831	421.875	80.294	421.875	82.9154
436.523	84.9811	436.523	83.5762	436.523	80.0698	436.523	82.5077
451.172	86.011	451.172	84.1729	451.172	80.4457	451.172	83.1951
465.82	85.7206	465.82	84.1057	465.82	80.6654	465.82	83.1302
483.398	85.0427	483.398	83.5601	483.398	79.5192	483.398	82.3653
500.977	85.0314	500.977	83.657	500.977	79.3664	500.977	82.3559
518.555	85.2953	518.555	83.9458	518.555	80.0243	518.555	82.7369
536.133	85.408	536.133	83.5758	536.133	79.2054	536.133	82.4249
553.711	84.7498	553.711	83.5626	553.711	78.3188	553.711	81.9583
574.219	83.868	574.219	83.1252	574.219	78.5484	574.219	81.5292
594.727	85.4652	594.727	83.2152	594.727	79.926	594.727	82.518
615.234	87.164	615.234	85.1476	615.234	80.5561	615.234	84.0152
638.672	87.4307	638.672	84.639	638.672	80.704	638.672	83.9883
659.18	86.4795	659.18	83.9851	659.18	79.4749	659.18	83.0696
682.617	86.3307	682.617	83.3079	682.617	79.1033	682.617	82.6943
706.055	86.3805	706.055	82.5415	706.055	78.6787	706.055	82.3881
732.422	86.1489	732.422	83.4643	732.422	77.998	732.422	82.4322
758.789	87.0371	758.789	83.8704	758.789	79.1491	758.789	83.2098
785.156	87.1532	785.156	84.0895	785.156	78.8443	785.156	83.2762
811.523	87.4555	811.523	84.1731	811.523	78.7057	811.523	83.4246
840.82	87.1439	840.82	83.9175	840.82	77.8844	840.82	83.0454
870.117	86.9003	870.117	83.5263	870.117	77.3511	870.117	82.7065
902.344	87.071	902.344	83.6179	902.344	77.3375	902.344	82.8227
931.641	87.0154	931.641	83.0098	931.641	77.6813	931.641	82.6551
966.797	86.8057	966.797	83.112	966.797	76.2203	966.797	82.3595
999.023	86.4656	999.023	82.8976	999.023	76.5424	999.023	82.1513
1,034.18	85.3648	1,034.18	81.7305	1,034.18	74.1998	1,034.18	80.8684
1,072.27	84.9615	1,072.27	81.2209	1,072.27	73.0772	1,072.27	80.3527
1,110.35	84.4889	1,110.35	80.5179	1,110.35	72.0671	1,110.35	79.7522
1,148.44	84.8379	1,148.44	80.8634	1,148.44	73.0061	1,148.44	80.1564
1,189.45	85.2846	1,189.45	81.2641	1,189.45	73.6058	1,189.45	80.6041
1,230.47	85.1655	1,230.47	81.3458	1,230.47	73.5009	1,230.47	80.5524
1,274.41	85.2245	1,274.41	80.0652	1,274.41	73.0964	1,274.41	80.1585
1,318.36	84.6549	1,318.36	80.3034	1,318.36	72.2507	1,318.36	79.7973
1,365.23	84.018	1,365.23	79.7369	1,365.23	72.2059	1,365.23	79.2408
1,415.04	84.1565	1,415.04	79.9333	1,415.04	72.1641	1,415.04	79.379
1,464.84	84.4003	1,464.84	79.9649	1,464.84	71.9472	1,464.84	79.5122
1,514.65	84.6272	1,514.65	80.098	1,514.65	71.9271	1,514.65	79.688
1,570.31	84.6794	1,570.31	80.1405	1,570.31	72.0395	1,570.31	79.7426
1,623.05	84.0916	1,623.05	79.6227	1,623.05	71.5596	1,623.05	79.186
1,681.64	83.6572	1,681.64	79.3535	1,681.64	71.5438	1,681.64	78.8424
1,740.23	83.5686	1,740.23	79.2814	1,740.23	71.3274	1,740.23	78.7465
1,801.76	84.335	1,801.76	79.8532	1,801.76	71.5334	1,801.76	79.4015
1,866.21	84.3344	1,866.21	79.8426	1,866.21	71.6443	1,866.21	79.4076
1,930.66	82.8463	1,930.66	78.8991	1,930.66	70.937	1,930.66	78.166
