"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	56.9333	20.5078	53.3514	20.5078	55.5016
23.4375	60.6062	23.4375	57.2966	23.4375	59.2593
26.3672	64.0072	26.3672	61.1693	26.3672	62.8161
29.2969	67.0338	29.2969	64.5509	29.2969	65.9674
32.2266	69.7495	32.2266	67.5992	32.2266	68.8061
35.1563	72.2976	35.1563	70.3583	35.1563	71.4353
38.0859	74.7108	38.0859	72.913	38.0859	73.9043
41.0156	76.7633	41.0156	75.1159	41.0156	76.0173
43.9453	78.6383	43.9453	77.0762	43.9453	77.9271
46.875	80.1967	46.875	78.7181	46.875	79.52
49.8047	81.4871	49.8047	80.0627	49.8047	80.833
52.7344	82.4686	52.7344	81.0948	52.7344	81.8358
55.6641	83.1961	55.6641	81.8748	55.6641	82.5855
58.5938	83.7879	58.5938	82.4979	58.5938	83.1906
61.5234	84.2407	61.5234	82.9628	61.5234	83.6486
64.4531	84.5823	64.4531	83.3089	64.4531	83.9921
67.3828	84.8334	67.3828	83.5932	67.3828	84.2575
70.3125	85.0611	70.3125	83.8714	70.3125	84.5068
73.2422	85.3044	73.2422	84.1288	73.2422	84.7562
76.1719	85.5112	76.1719	84.3084	76.1719	84.9513
79.1016	85.6488	79.1016	84.4378	79.1016	85.0854
82.0313	85.9228	82.0313	84.7392	82.0313	85.3712
84.9609	86.1222	84.9609	84.9337	84.9609	85.5685
87.8906	86.1162	87.8906	85.001	87.8906	85.5943
90.8203	86.0259	90.8203	84.9051	90.8203	85.5015
93.75	86.3213	93.75	85.1492	93.75	85.7747
96.6797	86.5151	96.6797	85.3475	96.6797	85.9704
102.539	86.661	102.539	85.5608	102.539	86.1457
105.469	86.6981	105.469	85.6115	105.469	86.1887
108.398	86.7883	108.398	85.6608	108.398	86.261
111.328	86.9141	111.328	85.7772	111.328	86.3827
117.188	87.098	117.188	85.9761	117.188	86.5732
120.117	87.2449	120.117	86.1216	120.117	86.7195
125.977	87.3477	125.977	86.1947	125.977	86.8093
128.906	87.2679	128.906	86.1185	128.906	86.7311
134.766	87.27	134.766	86.093	134.766	86.7213
137.695	87.2996	137.695	86.0945	137.695	86.7387
143.555	87.3186	143.555	86.0443	143.555	86.728
149.414	87.4451	149.414	86.0919	149.414	86.821
155.273	87.5302	155.273	86.1949	155.273	86.9137
158.203	87.5297	158.203	86.2078	158.203	86.9189
164.063	87.5903	164.063	86.2479	164.063	86.9708
169.922	87.4445	169.922	86.138	169.922	86.8402
175.781	87.3021	175.781	85.9308	175.781	86.6704
181.641	87.3265	181.641	85.8845	181.641	86.6651
190.43	87.2572	190.43	85.9197	190.43	86.6397
196.289	87.1777	196.289	85.815	196.289	86.5496
202.148	87.1689	202.148	85.7056	202.148	86.4986
210.938	87.1028	210.938	85.4844	210.938	86.3685
216.797	86.9097	216.797	85.4504	216.797	86.2411
225.586	87.0498	225.586	85.7701	225.586	86.4569
234.375	87.0478	234.375	85.64	234.375	86.4007
240.234	86.9957	240.234	85.3936	240.234	86.2681
249.023	87.1019	249.023	85.282	249.023	86.2866
257.813	87.0072	257.813	85.3919	257.813	86.2742
266.602	86.7437	266.602	84.8394	266.602	85.8951
278.32	86.4791	278.32	84.9344	278.32	85.7751
287.109	86.4253	287.109	85.1269	287.109	85.8244
295.898	86.5414	295.898	85.182	295.898	85.9146
307.617	86.6053	307.617	84.8991	307.617	85.8354
319.336	86.4733	319.336	84.7056	319.336	85.6788
331.055	86.0724	331.055	84.4956	331.055	85.3552
342.773	86.0159	342.773	83.9284	342.773	85.0963
354.492	86.1494	354.492	84.3195	354.492	85.3301
366.211	86.4812	366.211	84.3888	366.211	85.5598
377.93	86.6722	377.93	84.7094	377.93	85.8008
392.578	85.8615	392.578	83.97	392.578	85.0179
407.227	85.8276	407.227	83.6472	407.227	84.8728
421.875	85.6742	421.875	83.7756	421.875	84.8279
436.523	85.175	436.523	83.2532	436.523	84.3196
451.172	86.2611	451.172	83.3938	451.172	85.0599
465.82	86.0378	465.82	83.4839	465.82	84.9459
483.398	85.3096	483.398	82.8912	483.398	84.2666
500.977	85.0651	500.977	82.752	500.977	84.0607
