"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	68.5929	20.5078	66.9796	20.5078	68.07	20.5078	67.6172	20.5078	66.7068	20.5078	67.7078
23.4375	69.1094	23.4375	67.2524	23.4375	68.6431	23.4375	67.6934	23.4375	65.5376	23.4375	67.9218
26.3672	69.2077	26.3672	67.3497	26.3672	68.87	26.3672	67.5668	26.3672	64.3903	26.3672	67.9079
29.2969	68.0189	29.2969	66.5988	29.2969	68.0617	29.2969	66.153	29.2969	61.2849	29.2969	66.7419
32.2266	68.3378	32.2266	66.803	32.2266	68.2184	32.2266	66.7122	32.2266	64.8213	32.2266	67.2264
35.1563	71.7635	35.1563	70.1188	35.1563	71.2265	35.1563	70.7879	35.1563	70.7086	35.1563	70.9545
38.0859	75.057	38.0859	73.3443	38.0859	74.3362	38.0859	74.278	38.0859	74.4775	38.0859	74.3187
41.0156	80.458	41.0156	78.5363	41.0156	79.5519	41.0156	79.6384	41.0156	79.8999	41.0156	79.6382
43.9453	81.9007	43.9453	79.9478	43.9453	80.9865	43.9453	81.0642	43.9453	81.2422	43.9453	81.0573
46.875	83.1244	46.875	81.1612	46.875	82.2095	46.875	82.2772	46.875	82.3977	46.875	82.2676
49.8047	84.1163	49.8047	82.1277	49.8047	83.1986	49.8047	83.2486	49.8047	83.3107	49.8047	83.2393
52.7344	84.9368	52.7344	82.9407	52.7344	84.0254	52.7344	84.0537	52.7344	84.0606	52.7344	84.0466
55.6641	85.5976	55.6641	83.6151	55.6641	84.6952	55.6641	84.7058	55.6641	84.6699	55.6641	84.7018
58.5938	86.1878	58.5938	84.1595	58.5938	85.2688	58.5938	85.2691	58.5938	85.2104	58.5938	85.2674
61.5234	86.7372	61.5234	84.6775	61.5234	85.8128	61.5234	85.7971	61.5234	85.7087	61.5234	85.7984
64.4531	87.5485	64.4531	85.3816	64.4531	86.5728	64.4531	86.5581	64.4531	86.4647	64.4531	86.5608
67.3828	87.8804	67.3828	85.6688	67.3828	86.8913	67.3828	86.8628	67.3828	86.7489	67.3828	86.8694
70.3125	88.2426	70.3125	85.983	70.3125	87.2437	70.3125	87.1942	70.3125	87.0493	70.3125	87.206
73.2422	88.5915	73.2422	86.3	73.2422	87.5914	73.2422	87.5157	73.2422	87.3223	73.2422	87.5329
76.1719	88.9255	76.1719	86.6283	76.1719	87.9272	76.1719	87.8374	76.1719	87.619	76.1719	87.8581
79.1016	89.1059	79.1016	86.789	79.1016	88.0992	79.1016	88.0009	79.1016	87.7739	79.1016	88.0252
82.0313	89.2689	82.0313	86.9123	82.0313	88.2458	82.0313	88.1434	82.0313	87.9214	82.0313	88.1708
84.9609	89.3753	84.9609	86.953	84.9609	88.3276	84.9609	88.2115	84.9609	87.9821	84.9609	88.2452
87.8906	89.4811	87.8906	87.019	87.8906	88.425	87.8906	88.2889	87.8906	88.029	87.8906	88.3281
90.8203	89.4848	90.8203	86.9968	90.8203	88.413	90.8203	88.2817	90.8203	88.0485	90.8203	88.3228
93.75	89.885	93.75	87.2055	93.75	88.7565	93.75	88.5979	93.75	88.3492	93.75	88.6486
96.6797	89.9215	96.6797	87.1996	96.6797	88.7916	96.6797	88.5877	96.6797	88.2463	96.6797	88.6486
102.539	90.0089	102.539	87.0273	102.539	88.8064	102.539	88.5387	102.539	88.1301	102.539	88.6218
