"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	68.07	20.5078	67.6172	20.5078	66.365	20.5078	67.107
23.4375	68.6431	23.4375	67.6934	23.4375	64.542	23.4375	66.5876
26.3672	68.87	26.3672	67.5668	26.3672	62.616	26.3672	66.0737
29.2969	68.0617	29.2969	66.153	29.2969	57.3533	29.2969	64.2762
32.2266	68.2184	32.2266	66.7122	32.2266	64.229	32.2266	66.0103
35.1563	71.2265	35.1563	70.7879	35.1563	70.747	35.1563	70.8556
38.0859	74.3362	38.0859	74.278	38.0859	74.5645	38.0859	74.4426
41.0156	79.5519	41.0156	79.6384	41.0156	79.9904	41.0156	79.8117
43.9453	80.9865	43.9453	81.0642	43.9453	81.3015	43.9453	81.1765
46.875	82.2095	46.875	82.2772	46.875	82.4355	46.875	82.3486
49.8047	83.1986	49.8047	83.2486	49.8047	83.3276	49.8047	83.2809
52.7344	84.0254	52.7344	84.0537	52.7344	84.0581	52.7344	84.0505
55.6641	84.6952	55.6641	84.7058	55.6641	84.6524	55.6641	84.6756
58.5938	85.2688	58.5938	85.2691	58.5938	85.185	58.5938	85.2249
61.5234	85.8128	61.5234	85.7971	61.5234	85.6734	61.5234	85.7353
64.4531	86.5728	64.4531	86.5581	64.4531	86.4271	64.4531	86.4923
67.3828	86.8913	67.3828	86.8628	67.3828	86.7049	67.3828	86.7858
70.3125	87.2437	70.3125	87.1942	70.3125	86.9956	70.3125	87.1004
73.2422	87.5914	73.2422	87.5157	73.2422	87.2518	73.2422	87.3937
76.1719	87.9272	76.1719	87.8374	76.1719	87.5401	76.1719	87.7013
79.1016	88.0992	79.1016	88.0009	79.1016	87.6928	79.1016	87.861
82.0313	88.2458	82.0313	88.1434	82.0313	87.8435	82.0313	88.0085
84.9609	88.3276	84.9609	88.2115	84.9609	87.9034	84.9609	88.0753
87.8906	88.425	87.8906	88.2889	87.8906	87.9404	87.8906	88.1364
90.8203	88.413	90.8203	88.2817	90.8203	87.9714	90.8203	88.1475
93.75	88.7565	93.75	88.5979	93.75	88.2705	93.75	88.4607
96.6797	88.7916	96.6797	88.5877	96.6797	88.134	96.6797	88.3968
