Frequency Spectrum for Input Signal

Data Shown:    S360 (GENELEC)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 70°

Freq [Hz]	Signal Level [dBSPL]
22.4	65.6
23	67.8
23.6	69.4
24	70.6
25	69.7
25.8	67.4
26.5	64.9
27.2	61
28	59
29	61.6
30	63.2
30.7	64.2
31.5	64.4
32.5	64.3
33.5	64.4
34.5	66.1
35.5	68.2
36.5	69.6
37.5	74.5
38.7	78.1
40	80.1
41.2	82.1
42.5	83.7
43.7	84.9
45	85.9
46.2	86.7
47.5	87
48.7	87.3
50	87.4
51.5	87.6
53	87.8
54.5	88
56	88.2
58	88.5
60	88.8
61.5	89.1
63	89.4
65	89.7
67	89.9
69	90.1
71	90.3
73	90.6
75	90.8
77.5	90.8
80	90.9
82.5	90.9
85	90.7
87.5	90.4
90	90.2
92.5	89.9
95	89.8
97.5	89.7
100	89.5
103	89.2
106	88.8
109	88.3
112	87.9
115	87.6
118	87.5
122	87.5
125	87.5
128	87.5
132	87.4
136	87.3
140	87.2
145	87.2
150	87.1
155	86.9
160	86.9
165	86.8
170	86.6
175	86.4
180	86.5
185	86.5
190	86.7
195	87
200	87.3
206	87.5
212	87.6
218	87.6
224	87.5
230	87.1
236	86.8
240	86.7
250	86.7
258	86.8
265	86.8
272	86.6
280	86.3
290	85.7
300	85.4
307	85.2
315	85.2
325	85.3
335	85.3
345	85.2
355	85.1
365	85
375	85
387	84.6
400	84.1
412	82.8
425	82.1
437	82.8
450	83.6
462	84.1
475	84
487	83.9
500	84.3
515	84.6
530	84.3
545	84.3
560	84.2
580	83.4
600	82.6
615	82.5
630	83
650	82.8
670	82.6
690	83.4
710	83.9
730	83.4
750	84.3
775	84.3
800	83.6
825	84
850	83.2
875	83.2
900	83.2
925	83
950	82.3
975	81.6
1000	80.8
1030	80.9
1060	80.7
1090	79.9
1120	80.1
1150	79.8
1180	79.4
1220	79
1250	78.6
1280	78.2
1320	78.1
1360	77.5
1400	77.5
1450	78.4
1500	78.9
1550	78.6
1600	79.1
1650	79.6
1700	80
1750	80.2
1800	80.2
1850	79.8
1900	80.1
1950	80.2
2000	79.6
2060	79.1
2120	77.8
2180	78
2240	78.9
2300	78
2360	78.1
2400	78.6
2500	78.8
2580	78.2
2650	77.1
2720	76.8
2800	76.8
2900	77.8
3000	77.9
3070	78.2
3150	78
3250	77.2
3350	76.4
3450	76.6
3550	76.5
3650	76.6
3750	76.7
3870	76.1
4000	75.6
4120	76.1
4250	75.6
4370	75.7
4500	75.1
4620	75.5
4750	76
4870	76.1
5000	76
5150	75.3
5300	75.6
5450	74.9
5600	74.5
5800	73
6000	72.9
6150	73.3
6300	73.4
6500	73.5
6700	73.8
6900	74.1
7100	73.6
7300	73
7500	72.5
7750	71.3
8000	71.6
8250	72.3
8500	71.4
8750	71.5
9000	71.3
9250	72.7
9500	72.9
9750	73.6
10000	73
10300	72.1
10600	72.5
10900	71.5
11200	70
11500	69.1
11800	68.8
12200	69.3
12500	69
12800	69
13200	68.4
13600	68
14000	68.1
14500	67
15000	66
15500	66.2
16000	65.3
16500	62.2
17000	57.8
17500	61.3
18000	61.8
18500	55.4
19000	51.2
19500	52.4
20000	46.6
20600	48.1
21200	47.7
21800	51.8
22400	54
