Frequency Spectrum for Input Signal

Data Shown:    S360 (GENELEC)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 40°  

Freq [Hz]	Signal Level [dBSPL]
22.4	64.8
23	67
23.6	68.6
24	69.8
25	69
25.8	66.9
26.5	64.5
27.2	60.8
28	58.9
29	61.6
30	63.3
30.7	64.4
31.5	64.6
32.5	64.7
33.5	64.8
34.5	66.6
35.5	68.8
36.5	70.2
37.5	75.1
38.7	78.7
40	80.7
41.2	82.8
42.5	84.4
43.7	85.6
45	86.5
46.2	87.3
47.5	87.7
48.7	87.9
50	88.1
51.5	88.2
53	88.3
54.5	88.5
56	88.8
58	89
60	89.3
61.5	89.6
63	89.8
65	90.1
67	90.2
69	90.4
71	90.5
73	90.8
75	90.9
77.5	90.9
80	91
82.5	90.8
85	90.6
87.5	90.3
90	90.1
92.5	90
95	90
97.5	90
100	89.8
103	89.6
106	89.3
109	89
112	88.7
115	88.5
118	88.5
122	88.6
125	88.6
128	88.6
132	88.5
136	88.4
140	88.4
145	88.4
150	88.3
155	88.2
160	88.3
165	88.3
170	88.3
175	88.2
180	88.3
185	88.2
190	88.2
195	88.4
200	88.6
206	88.8
212	89
218	89.1
224	89.1
230	88.9
236	88.6
240	88.5
250	88.5
258	88.6
265	88.7
272	88.5
280	88.2
290	87.9
300	88
307	88.1
315	88
325	87.9
335	87.9
345	87.8
355	87.7
365	87.4
375	86.8
387	86.6
400	86.9
412	86.7
425	86.3
437	86.5
450	87.1
462	87.8
475	87.9
487	87.8
500	87.8
515	88.1
530	88.2
545	88.4
560	88.4
580	87.9
600	87.6
615	87.9
630	88.4
650	88.3
670	88.5
690	88.7
710	88.8
730	88.6
750	89
775	88.7
800	88.2
825	88.6
850	88.3
875	88.1
900	87.9
925	87.4
950	86.3
975	86
1000	85.6
1030	85.1
1060	85
1090	84.4
1120	83.9
1150	83.5
1180	82.8
1220	81.4
1250	79.6
1280	78.2
1320	76
1360	74.2
1400	75.1
1450	76.3
1500	78
1550	79.8
1600	81.5
1650	82.5
1700	83.7
1750	84.3
1800	84.1
1850	84.2
1900	84.6
1950	85.1
2000	85.5
2060	85.4
2120	85.1
2180	85.4
2240	85.2
2300	84.8
2360	84.6
2400	84.3
2500	84.1
2580	84.2
2650	84.3
2720	84.5
2800	84.2
2900	84.4
3000	84.3
3070	84.5
3150	84.8
3250	84.7
3350	84.3
3450	84.3
3550	84.3
3650	84.4
3750	84.7
3870	84.9
4000	84.5
4120	84.5
4250	84.1
4370	83.9
4500	83.9
4620	84.4
4750	84.7
4870	84.8
5000	84.6
5150	84.3
5300	84.1
5450	83.6
5600	83.4
5800	82.7
6000	82.8
6150	83.1
6300	83.5
6500	83.6
6700	83.7
6900	83.6
7100	83.6
7300	83.5
7500	83.1
7750	82.7
8000	82.2
8250	81.8
8500	81.7
8750	81.8
9000	82.6
9250	83.5
9500	83.9
9750	84.4
10000	84
10300	84
10600	83.9
10900	83.4
11200	82.1
11500	81.6
11800	81.5
12200	81.4
12500	81.6
12800	81.6
13200	81.5
13600	80.9
14000	80.6
14500	80.4
15000	80
15500	79.9
16000	79.7
16500	78
17000	74
17500	74.8
18000	75.9
18500	70.2
19000	66.8
19500	65.7
20000	60.1
20600	60.7
21200	57.2
21800	68
22400	69
