"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	68.9919	20.5078	68.4872	20.5078	68.8644	20.5078	68.7051	20.5078	68.336	20.5078	68.7176
21.9727	69.9692	21.9727	69.4416	21.9727	69.8462	21.9727	69.6603	21.9727	69.192	21.9727	69.6725
23.4375	71.0471	23.4375	70.501	23.4375	70.9127	23.4375	70.7409	23.4375	70.3102	23.4375	70.7505
24.9023	71.6824	24.9023	71.1574	24.9023	71.567	24.9023	71.3683	24.9023	70.8956	24.9023	71.3851
26.3672	72.128	26.3672	71.6549	26.3672	72.0186	26.3672	71.8515	26.3672	71.4108	26.3672	71.8597
27.832	73.3424	27.832	72.8346	27.832	73.241	27.832	73.0211	27.832	72.5094	27.832	73.0435
29.2969	73.8666	29.2969	73.3672	29.2969	73.7682	29.2969	73.5363	29.2969	73.0098	29.2969	73.5636
30.7617	74.6509	30.7617	74.067	30.7617	74.52	30.7617	74.2682	30.7617	73.7204	30.7617	74.302
32.2266	75.2338	32.2266	74.7617	32.2266	75.1519	32.2266	74.9112	32.2266	74.394	32.2266	74.9431
33.6914	75.6521	33.6914	75.154	33.6914	75.5556	33.6914	75.3281	33.6914	74.8325	33.6914	75.356
35.1562	76.2363	35.1562	75.7498	35.1562	76.1555	35.1562	75.8931	35.1562	75.3236	35.1562	75.9291
36.6211	76.8637	36.6211	76.3507	36.6211	76.773	36.6211	76.499	36.6211	75.9217	36.6211	76.5397
38.0859	77.4952	38.0859	76.9874	38.0859	77.4106	38.0859	77.1236	38.0859	76.5105	38.0859	77.1666
39.5508	78.0673	39.5508	77.5542	39.5508	77.9767	39.5508	77.6971	39.5508	77.1112	39.5508	77.7397
41.0156	78.9174	41.0156	78.4218	41.0156	78.8163	41.0156	78.5886	41.0156	78.1293	41.0156	78.6217
42.4805	79.0769	42.4805	78.5401	42.4805	78.9652	42.4805	78.7023	42.4805	78.2185	42.4805	78.749
43.9453	79.5562	43.9453	79.0137	43.9453	79.4463	43.9453	79.1647	43.9453	78.6476	43.9453	79.2166
45.4102	80.0481	45.4102	79.5138	45.4102	79.9441	45.4102	79.6559	45.4102	79.1294	45.4102	79.7098
46.875	80.4867	46.875	79.9679	46.875	80.3871	46.875	80.1021	46.875	79.6049	46.875	80.158
