"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]   /  [ 	0.13	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   /  [ 	0.13	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   /  [ 	0.13	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   /  [ 	0.13	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   /  [ 	0.13	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   /  [ 	0.13	V at 	1	m]"
20.5078	47.601	20.5078	48.1563	20.5078	47.6914	20.5078	48.607	20.5078	50.213	20.5078	48.4533
21.2402	45.4059	21.2402	45.4146	21.2402	45.2179	21.2402	45.9723	21.2402	47.4832	21.2402	45.8716
21.9727	43.7565	21.9727	43.8296	21.9727	43.729	21.9727	44.2416	21.9727	46.2419	21.9727	44.3058
22.7051	45.2572	22.7051	45.3761	22.7051	45.2541	22.7051	45.6977	22.7051	47.7553	22.7051	45.8025
23.4375	40.7543	23.4375	41.0947	23.4375	40.9132	23.4375	41.524	23.4375	47.7869	23.4375	42.6891
24.1699	42.4932	24.1699	42.443	24.1699	41.9316	24.1699	43.3674	24.1699	50.7353	24.1699	44.8134
25.6348	42.8061	25.6348	47.8259	25.6348	43.2341	25.6348	47.1558	25.6348	55.8624	25.6348	48.9954
26.3672	45.4324	26.3672	50.9829	26.3672	46.2896	26.3672	50.3202	26.3672	58.4544	26.3672	51.824
27.0996	49.6253	27.0996	54.1936	27.0996	50.3698	27.0996	53.554	27.0996	60.8123	27.0996	54.7203
27.832	53.134	27.832	57.1212	27.832	53.7953	27.832	56.4766	27.832	63.0708	27.832	57.4242
29.2969	59.1476	29.2969	62.1006	29.2969	59.6028	29.2969	61.6176	29.2969	67.1562	29.2969	62.2669
30.0293	61.9273	30.0293	64.6246	30.0293	62.3383	30.0293	64.1727	30.0293	69.3192	30.0293	64.7239
31.4941	67.5796	31.4941	69.7688	31.4941	67.8982	31.4941	69.3778	31.4941	73.7675	31.4941	69.7746
32.2266	70.0445	32.2266	72.0488	32.2266	70.3218	32.2266	71.7007	32.2266	75.8584	32.2266	72.0549
33.6914	74.8012	33.6914	76.5505	33.6914	75.0249	33.6914	76.2467	33.6914	80.0016	33.6914	76.5333
34.4238	76.9575	34.4238	78.6169	34.4238	77.1617	34.4238	78.332	34.4238	81.9289	34.4238	78.5919
35.8887	80.6961	35.8887	82.2761	35.8887	80.8976	35.8887	81.9841	35.8887	85.287	35.8887	82.1972
37.3535	83.65	37.3535	85.1215	37.3535	83.84	37.3535	84.8362	37.3535	87.8511	37.3535	85.0094
38.8184	85.7479	38.8184	87.1334	38.8184	85.9275	38.8184	86.8437	38.8184	89.6022	38.8184	86.9864
39.5508	86.568	39.5508	87.9101	39.5508	86.7448	39.5508	87.6189	39.5508	90.2431	39.5508	87.7468
41.0156	87.7582	41.0156	88.9841	41.0156	87.917	41.0156	88.7068	41.0156	91.0758	41.0156	88.8094
42.4805	88.443	42.4805	89.5997	42.4805	88.5939	42.4805	89.3183	42.4805	91.489	42.4805	89.4048
43.9453	89.0003	43.9453	90.0824	43.9453	89.1408	43.9453	89.8073	43.9453	91.7935	43.9453	89.8787
45.4102	89.3489	45.4102	90.3711	45.4102	89.4829	45.4102	90.0983	45.4102	91.9209	45.4102	90.1578
47.6074	89.7219	47.6074	90.6528	47.6074	89.8421	47.6074	90.391	47.6074	91.9979	47.6074	90.4359
49.0723	89.9052	49.0723	90.7868	49.0723	90.0187	49.0723	90.5299	49.0723	92.0111	49.0723	90.567
