"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-1.77695	20.5078	-0.785877
21.2402	-1.73735	21.2402	-0.670693
21.9727	-1.69466	21.9727	-0.586765
22.7051	-1.6522	22.7051	-0.555875
23.4375	-5.00818	23.4375	-1.76683
24.1699	-6.94225	24.1699	-2.87101
25.6348	-10.7301	25.6348	-5.79444
26.3672	-10.3489	26.3672	-5.5891
27.0996	-8.71794	27.0996	-4.39636
27.832	-7.63829	27.832	-3.66861
29.2969	-6.06828	29.2969	-2.69561
30.0293	-5.56423	30.0293	-2.41516
31.4941	-4.6002	31.4941	-1.90059
32.2266	-4.31404	32.2266	-1.75577
33.6914	-3.84039	33.6914	-1.52882
34.4238	-3.66835	34.4238	-1.44998
35.8887	-3.36609	35.8887	-1.31832
37.3535	-3.06076	37.3535	-1.18686
38.8184	-2.7963	38.8184	-1.075
39.5508	-2.65731	39.5508	-1.01735
41.0156	-2.39001	41.0156	-0.906376
42.4805	-2.18616	42.4805	-0.823716
43.9453	-1.99995	43.9453	-0.74975
45.4102	-1.83647	45.4102	-0.685793
47.6074	-1.62305	47.6074	-0.603607
49.0723	-1.50065	49.0723	-0.557396
50.5371	-1.39344	50.5371	-0.517315
52.7344	-1.24187	52.7344	-0.461543
54.1992	-1.15048	54.1992	-0.427944
56.3965	-1.04163	56.3965	-0.387967
58.5938	-0.940402	58.5938	-0.351448
60.0586	-0.888281	60.0586	-0.333359
62.2559	-0.796254	62.2559	-0.299433
64.4531	-0.71586	64.4531	-0.270205
66.6504	-0.651574	66.6504	-0.247042
69.5801	-0.569372	69.5801	-0.21702
71.7773	-0.4984	71.7773	-0.191554
73.9746	-0.441041	73.9746	-0.171233
76.9043	-0.385182	76.9043	-0.151492
79.834	-0.330312	79.834	-0.131438
82.7637	-0.282547	82.7637	-0.114081
85.6934	-0.224549	85.6934	-0.093205
88.623	-0.187821	88.623	-0.0801286
91.5527	-0.141634	91.5527	-0.06355
94.4824	-0.0940867	94.4824	-0.0461126
98.1445	-0.0213694	98.1445	-0.0187466
101.807	0.00957303	101.807	-0.00737434
105.469	0.0484163	105.469	0.00842198
109.131	0.0596228	109.131	0.0111365
112.793	0.116579	112.793	0.0338165
116.455	0.174482	116.455	0.0552421
120.85	0.23474	120.85	0.0796401
125.244	0.271724	125.244	0.0940695
129.639	0.301813	129.639	0.10633
134.033	0.334817	134.033	0.119853
138.428	0.38002	138.428	0.138662
143.555	0.433794	143.555	0.159806
148.682	0.496937	148.682	0.187122
153.809	0.556457	153.809	0.208965
159.668	0.586073	159.668	0.225584
164.795	0.651986	164.795	0.249364
170.654	0.689478	170.654	0.266105
176.514	0.773225	176.514	0.296797
183.105	0.857074	183.105	0.329524
189.697	0.924106	189.697	0.35437
196.289	0.997591	196.289	0.389142
202.881	1.11163	202.881	0.432804
210.205	1.21331	210.205	0.464373
217.529	1.19846	217.529	0.466
225.586	1.35338	225.586	0.534113
232.91	1.52678	232.91	0.585768
241.699	1.57451	241.699	0.605293
249.756	1.80211	249.756	0.698871
258.545	1.80342	258.545	0.688299
268.066	1.95025	268.066	0.735721
277.588	1.97823	277.588	0.770703
287.109	2.16717	287.109	0.832608
297.363	2.42851	297.363	0.913601
307.617	2.42432	307.617	0.901487
318.604	2.74532	318.604	1.00988
329.59	2.70327	329.59	0.972737
341.309	2.793	341.309	1.05616
353.76	3.11053	353.76	1.12457
366.211	3.2485	366.211	1.16714
378.662	3.38488	378.662	1.20228
392.578	3.35767	392.578	1.14529
405.762	3.52258	405.762	1.26527
420.41	3.70575	420.41	1.24596
435.059	3.63087	435.059	1.2675
450.439	3.87664	450.439	1.26005
466.553	3.81567	466.553	1.26428
482.666	3.92743	482.666	1.2655
500.244	4.12782	500.244	1.33591
517.822	3.90676	517.822	1.16168
536.133	4.46103	536.133	1.4573
554.443	4.26278	554.443	1.31155
574.219	4.27753	574.219	1.34717
594.727	4.06632	594.727	1.34565
615.234	4.12045	615.234	1.44596
637.207	4.24333	637.207	1.58408
659.912	3.92783	659.912	1.44043
683.35	3.97302	683.35	1.58262
706.787	3.96685	706.787	1.71605
731.689	4.21084	731.689	1.86717
758.057	4.78237	758.057	2.07842
784.424	4.66132	784.424	2.07206
812.256	5.00608	812.256	2.25594
840.82	5.34124	840.82	2.30135
870.85	5.70134	870.85	2.42548
901.611	5.67969	901.611	2.32894
933.105	5.84234	933.105	2.43318
966.064	5.73678	966.064	2.34582
999.756	5.68655	999.756	2.27732
1,034.91	5.46145	1,034.91	2.16843
1,071.53	5.51184	1,071.53	2.17575
1,109.62	5.67664	1,109.62	2.32687
1,148.44	5.91766	1,148.44	2.46516
1,189.45	6.38135	1,189.45	2.67071
1,231.2	6.35094	1,231.2	2.6704
1,274.41	6.48367	1,274.41	2.71448
1,319.82	6.4153	1,319.82	2.69635
1,365.97	6.40376	1,365.97	2.75614
1,414.31	6.53311	1,414.31	2.82832
1,464.11	6.67096	1,464.11	2.85929
1,515.38	6.69813	1,515.38	2.86211
1,568.85	6.78029	1,568.85	2.94926
1,624.51	6.54612	1,624.51	2.81734
1,681.64	6.17458	1,681.64	2.66133
1,740.97	6.14757	1,740.97	2.59201
1,802.49	6.31823	1,802.49	2.62096
1,866.21	6.21389	1,866.21	2.56254
1,932.13	5.73608	1,932.13	2.26104
2,000.24	5.93366	2,000.24	2.44674
2,070.56	6.59108	2,070.56	2.82865
2,143.8	6.42863	2,143.8	2.65229
2,219.24	5.82473	2,219.24	2.31492
2,297.61	6.13207	2,297.61	2.44638
2,378.17	6.5661	2,378.17	2.70347
2,462.4	6.50485	2,462.4	2.71376
2,548.83	6.35477	2,548.83	2.55748
2,638.92	6.48489	2,638.92	2.50673
2,731.93	6.44108	2,731.93	2.53454
2,828.61	6.43996	2,828.61	2.5076
2,928.22	6.51711	2,928.22	2.60771
3,031.49	6.68371	3,031.49	2.78457
3,138.43	7.09623	3,138.43	3.00634
3,249.02	7.25424	3,249.02	3.15575
3,363.28	7.12018	3,363.28	3.11644
3,481.93	7.19628	3,481.93	3.06939
3,604.98	7.66184	3,604.98	3.27037
3,732.42	7.54689	3,732.42	3.16975
3,863.53	7.61076	3,863.53	3.1824
3,999.76	7.73623	3,999.76	3.1558
4,141.11	7.46633	4,141.11	3.03453
4,286.87	7.20131	4,286.87	2.91824
4,438.48	7.43712	4,438.48	3.095
4,594.48	7.30855	4,594.48	3.08688
4,757.08	7.10123	4,757.08	3.01794
4,924.8	7.24047	4,924.8	3.15112
5,098.39	7.19252	5,098.39	3.0611
5,277.83	7.41454	5,277.83	3.27924
5,463.87	7.24664	5,463.87	3.07197
5,656.49	7.20023	5,656.49	3.02956
5,856.45	7.40189	5,856.45	3.04506
6,062.99	7.46214	6,062.99	3.06498
6,276.86	7.223	6,276.86	2.85551
6,498.05	7.27223	6,498.05	2.88299
6,727.29	7.46311	6,727.29	2.99122
6,964.6	7.32748	6,964.6	2.96432
7,209.96	7.45467	7,209.96	3.07071
7,464.11	7.22872	7,464.11	2.9082
7,727.78	7.1781	7,727.78	2.93017
8,000.24	7.38236	8,000.24	3.06987
8,282.23	7.45881	8,282.23	3.05305
8,574.46	7.62729	8,574.46	3.16358
8,876.22	7.50208	8,876.22	3.07868
9,189.7	7.55745	9,189.7	3.12447
9,513.43	7.43063	9,513.43	3.03173
9,848.88	7.70105	9,848.88	3.18888
10,196.8	7.74126	10,196.8	3.20214
10,556.4	7.64716	10,556.4	3.12082
10,928.5	7.36583	10,928.5	2.94945
11,313.7	7.47071	11,313.7	3.08345
11,712.9	7.82231	11,712.9	3.27463
12,126	8.03378	12,126	3.36661
12,553.7	7.99297	12,553.7	3.33675
12,996.1	7.97418	12,996.1	3.36534
13,454.6	7.96899	13,454.6	3.33952
13,928.5	7.94214	13,928.5	3.30694
14,419.9	7.91374	14,419.9	3.30698
14,928.2	7.94088	14,928.2	3.34812
15,454.8	8.02107	15,454.8	3.38295
15,999.8	7.94232	15,999.8	3.31718
16,564.5	7.82088	16,564.5	3.26896
17,148.2	7.91703	17,148.2	3.33129
17,753.2	8.16342	17,753.2	3.49535
18,379.4	8.18902	18,379.4	3.54569
19,027.6	8.17625	19,027.6	3.50502
19,698.5	8.11022	19,698.5	3.44165
19,999.5	8.0224	19,999.5	3.41809
