"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	56.5271	20.5078	56.4843	20.5078	56.1108	20.5078	55.6111	20.5078	50.8526	20.5078	50.3529	20.5078	49.9794
21.9727	56.6722	21.9727	56.6331	21.9727	56.2727	21.9727	55.824	21.9727	50.7885	21.9727	50.3399	21.9727	49.9794
23.4375	57.1992	23.4375	57.1563	23.4375	56.7621	23.4375	56.2596	23.4375	50.8761	23.4375	50.3736	23.4375	49.9794
24.9023	57.5684	24.9023	57.5154	24.9023	57.043	24.9023	56.4445	24.9023	51.0503	24.9023	50.4518	24.9023	49.9794
26.3672	57.5371	26.3672	57.4746	26.3672	56.9067	26.3672	56.1855	26.3672	51.2685	26.3672	50.5472	26.3672	49.9794
27.832	57.3627	27.832	57.294	27.832	56.6646	27.832	55.9283	27.832	51.3451	27.832	50.6088	27.832	49.9794
29.2969	59.1697	29.2969	59.109	29.2969	58.5347	29.2969	57.8634	29.2969	51.225	29.2969	50.5537	29.2969	49.9794
30.7617	58.0605	30.7617	57.9692	30.7617	57.1882	30.7617	56.3481	30.7617	51.6006	30.7617	50.7604	30.7617	49.9794
32.2266	56.3996	32.2266	56.2724	32.2266	55.2426	32.2266	54.3505	32.2266	51.9013	32.2266	51.0092	32.2266	49.9794
33.6914	58.9146	33.6914	58.8214	33.6914	58.119	33.6914	57.5842	33.6914	51.2166	33.6914	50.6819	33.6914	49.9794
35.1563	61.2372	35.1563	61.187	35.1563	60.8368	35.1563	60.6763	35.1563	50.4901	35.1563	50.3296	35.1563	49.9794
36.6211	63.3032	36.6211	63.2777	36.6211	63.1299	36.6211	63.1551	36.6211	50.102	36.6211	50.1272	36.6211	49.9794
38.0859	63.0026	38.0859	62.9706	38.0859	62.7705	38.0859	62.7453	38.0859	50.2047	38.0859	50.1794	38.0859	49.9794
39.5508	64.2898	39.5508	64.3072	39.5508	64.5539	39.5508	64.9722	39.5508	49.3144	39.5508	49.7327	39.5508	49.9794
41.0156	69.0518	41.0156	69.0662	41.0156	69.2185	41.0156	69.3762	41.0156	49.6693	41.0156	49.8271	41.0156	49.9794
42.4805	70.612	42.4805	70.6174	42.4805	70.6678	42.4805	70.7064	42.4805	49.8905	42.4805	49.929	42.4805	49.9794
43.9453	70.4111	43.9453	70.4345	43.9453	70.663	43.9453	71.0418	43.9453	49.3721	43.9453	49.7509	43.9453	49.9794
45.4102	70.494	45.4102	70.5064	45.4102	70.6309	45.4102	70.8073	45.4102	49.6786	45.4102	49.855	45.4102	49.9794
46.875	70.793	46.875	70.7992	46.875	70.8637	46.875	70.9395	46.875	49.8391	46.875	49.9149	46.875	49.9794
48.3398	71.7216	48.3398	71.7297	48.3398	71.8016	48.3398	71.8842	48.3398	49.8249	48.3398	49.9075	48.3398	49.9794
51.2695	72.8316	51.2695	72.8368	51.2695	72.8834	51.2695	72.9351	51.2695	49.8811	51.2695	49.9328	51.2695	49.9794
52.7344	73.0208	52.7344	73.0266	52.7344	73.079	52.7344	73.1406	52.7344	49.8655	52.7344	49.9271	52.7344	49.9794
54.1992	73.3507	54.1992	73.3551	54.1992	73.3944	54.1992	73.4327	54.1992	49.9019	54.1992	49.9401	54.1992	49.9794
55.6641	73.9978	55.6641	74.0023	55.6641	74.0391	55.6641	74.072	55.6641	49.9097	55.6641	49.9426	55.6641	49.9794
58.5938	74.6939	58.5938	74.6978	58.5938	74.7321	58.5938	74.7708	58.5938	49.9064	58.5938	49.945	58.5938	49.9794
60.0586	75.0546	60.0586	75.0582	60.0586	75.0887	60.0586	75.1216	60.0586	49.9159	60.0586	49.9489	60.0586	49.9794
62.9883	75.6922	62.9883	75.6925	62.9883	75.6974	62.9883	75.6937	62.9883	49.9781	62.9883	49.9744	62.9883	49.9794
64.4531	75.9497	64.4531	75.9464	64.4531	75.924	64.4531	75.8746	64.4531	50.0513	64.4531	50.0018	64.4531	49.9794
67.3828	76.6697	67.3828	76.6626	67.3828	76.6075	67.3828	76.4949	67.3828	50.1472	67.3828	50.0345	67.3828	49.9794
68.8477	77.1014	68.8477	77.0949	68.8477	77.0425	68.8477	76.9359	68.8477	50.1384	68.8477	50.0318	68.8477	49.9794
71.7773	77.8764	71.7773	77.8679	71.7773	77.7955	71.7773	77.6691	71.7773	50.1781	71.7773	50.0518	71.7773	49.9794
74.707	77.8705	74.707	77.8684	74.707	77.8484	74.707	77.818	74.707	50.0297	74.707	49.9993	74.707	49.9794
77.6367	78.3664	77.6367	78.3727	77.6367	78.4196	77.6367	78.486	77.6367	49.8661	77.6367	49.9325	77.6367	49.9794
79.1016	78.9421	79.1016	78.9475	79.1016	78.9874	79.1016	79.0361	79.1016	49.8908	79.1016	49.9396	79.1016	49.9794
82.0313	79.4452	82.0313	79.4453	82.0313	79.4399	82.0313	79.4176	82.0313	50.007	82.0313	49.9847	82.0313	49.9794
84.9609	79.5679	84.9609	79.577	84.9609	79.6477	84.9609	79.7621	84.9609	49.7942	84.9609	49.9086	84.9609	49.9794
87.8906	79.9346	87.8906	79.9462	87.8906	80.0606	87.8906	80.2675	87.8906	49.6581	87.8906	49.865	87.8906	49.9794
90.8203	80.1743	90.8203	80.1795	90.8203	80.2762	90.8203	80.4943	90.8203	49.6646	90.8203	49.8827	90.8203	49.9794
95.2148	81.6278	95.2148	81.6096	95.2148	81.4714	95.2148	81.2597	95.2148	50.3293	95.2148	50.1176	95.2148	49.9794
98.1445	81.6279	98.1445	81.6172	98.1445	81.5584	98.1445	81.506	98.1445	50.0906	98.1445	50.0382	98.1445	49.9794
101.074	82.0605	101.074	82.0433	101.074	81.9244	101.074	81.765	101.074	50.2577	101.074	50.0983	101.074	49.9794
105.469	82.4096	105.469	82.3925	105.469	82.2793	105.469	82.1389	105.469	50.233	105.469	50.0927	105.469	49.9794
108.398	82.611	108.398	82.5914	108.398	82.4617	108.398	82.3008	108.398	50.27	108.398	50.109	108.398	49.9794
112.793	83.023	112.793	83.0056	112.793	82.8905	112.793	82.7529	112.793	50.2321	112.793	50.0945	112.793	49.9794
117.188	83.6638	117.188	83.6413	117.188	83.4909	117.188	83.2839	117.188	50.3367	117.188	50.1297	117.188	49.9794
120.117	84.3771	120.117	84.3515	120.117	84.1867	120.117	83.9715	120.117	50.3594	120.117	50.1443	120.117	49.9794
124.512	84.403	124.512	84.3836	124.512	84.2381	124.512	84.0443	124.512	50.3188	124.512	50.1249	124.512	49.9794
128.906	84.1782	128.906	84.1645	128.906	84.0654	128.906	83.9335	128.906	50.2104	128.906	50.0786	128.906	49.9794
133.301	84.2101	133.301	84.1946	133.301	84.106	133.301	84.0198	133.301	50.1542	133.301	50.068	133.301	49.9794
139.16	84.6508	139.16	84.6324	139.16	84.5426	139.16	84.4966	139.16	50.1151	139.16	50.0692	139.16	49.9794
143.555	84.7684	143.555	84.7468	143.555	84.638	143.555	84.5757	143.555	50.1505	143.555	50.0882	143.555	49.9794
147.949	84.9193	147.949	84.8908	147.949	84.736	147.949	84.6161	147.949	50.2541	147.949	50.1342	147.949	49.9794
153.809	85.3109	153.809	85.277	153.809	85.0615	153.809	84.8129	153.809	50.4434	153.809	50.1948	153.809	49.9794
159.668	85.5094	159.668	85.4773	159.668	85.2638	159.668	84.9938	159.668	50.4629	159.668	50.1929	159.668	49.9794
165.527	85.4717	165.527	85.4433	165.527	85.2703	165.527	85.0874	165.527	50.3353	165.527	50.1523	165.527	49.9794
171.387	85.3593	171.387	85.3345	171.387	85.2021	171.387	85.1039	171.387	50.21	171.387	50.1118	171.387	49.9794
177.246	85.5945	177.246	85.5613	177.246	85.383	177.246	85.2362	177.246	50.3045	177.246	50.1577	177.246	49.9794
183.105	85.5029	183.105	85.4629	183.105	85.2415	183.105	85.0495	183.105	50.3928	183.105	50.2008	183.105	49.9794
188.965	85.5389	188.965	85.4988	188.965	85.2663	188.965	85.0487	188.965	50.4295	188.965	50.2118	188.965	49.9794
196.289	85.7351	196.289	85.6927	196.289	85.4523	196.289	85.2204	196.289	50.4517	196.289	50.2197	196.289	49.9794
203.613	85.6786	203.613	85.6282	203.613	85.35	203.613	85.1035	203.613	50.504	203.613	50.2576	203.613	49.9794
210.938	85.6155	210.938	85.5639	210.938	85.2727	210.938	84.9981	210.938	50.5453	210.938	50.2706	210.938	49.9794
218.262	85.645	218.262	85.5938	218.262	85.3008	218.262	85.0235	218.262	50.5497	218.262	50.2725	218.262	49.9794
225.586	85.5808	225.586	85.5275	225.586	85.2362	225.586	84.9875	225.586	50.5195	225.586	50.2708	225.586	49.9794
232.91	85.5316	232.91	85.4684	232.91	85.1279	232.91	84.8383	232.91	50.6096	232.91	50.3199	232.91	49.9794
241.699	85.4339	241.699	85.3712	241.699	85.025	241.699	84.736	241.699	50.6146	241.699	50.3256	241.699	49.9794
250.488	85.3394	250.488	85.2661	250.488	84.8513	250.488	84.4869	250.488	50.7586	250.488	50.3943	250.488	49.9794
259.277	85.4521	259.277	85.386	259.277	85.0045	259.277	84.6474	259.277	50.7179	259.277	50.3609	259.277	49.9794
268.066	85.1024	268.066	85.0276	268.066	84.6294	268.066	84.3615	268.066	50.6455	268.066	50.3776	268.066	49.9794
276.855	85.2105	276.855	85.1293	276.855	84.6489	276.855	84.2213	276.855	50.8873	276.855	50.4598	276.855	49.9794
287.109	85.5348	287.109	85.4381	287.109	84.9035	287.109	84.3917	287.109	51.0258	287.109	50.514	287.109	49.9794
297.363	85.3985	297.363	85.2836	297.363	84.6945	297.363	84.1858	297.363	51.0772	297.363	50.5685	297.363	49.9794
307.617	85.3314	307.617	85.2393	307.617	84.6979	307.617	84.2388	307.617	50.9799	307.617	50.5208	307.617	49.9794
319.336	85.1356	319.336	85.0327	319.336	84.45	319.336	83.944	319.336	51.0681	319.336	50.5621	319.336	49.9794
329.59	85.3208	329.59	85.2064	329.59	84.5324	329.59	83.8954	329.59	51.2904	329.59	50.6534	329.59	49.9794
341.309	85.3087	341.309	85.1911	341.309	84.5041	341.309	83.8156	341.309	51.3548	341.309	50.6664	341.309	49.9794
353.027	85.2178	353.027	85.0983	353.027	84.39	353.027	83.6451	353.027	51.4326	353.027	50.6877	353.027	49.9794
366.211	85.4094	366.211	85.2703	366.211	84.4671	366.211	83.6299	366.211	51.6199	366.211	50.7826	366.211	49.9794
379.395	85.4513	379.395	85.3331	379.395	84.6022	379.395	83.8294	379.395	51.4831	379.395	50.7103	379.395	49.9794
392.578	85.2892	392.578	85.1685	392.578	84.4265	392.578	83.6586	392.578	51.4894	392.578	50.7214	392.578	49.9794
405.762	85.2533	405.762	85.099	405.762	84.2338	405.762	83.4041	405.762	51.6743	405.762	50.8447	405.762	49.9794
420.41	85.4255	420.41	85.2589	420.41	84.3316	420.41	83.384	420.41	51.8543	420.41	50.9067	420.41	49.9794
435.059	85.2217	435.059	85.0679	435.059	84.1712	435.059	83.3394	435.059	51.7079	435.059	50.8762	435.059	49.9794
451.172	86.1678	451.172	85.9372	451.172	84.6781	451.172	83.6004	451.172	52.3162	451.172	51.2385	451.172	49.9794
465.82	86.8012	465.82	86.5713	465.82	85.2533	465.82	83.9067	465.82	52.644	465.82	51.2974	465.82	49.9794
483.398	86.5874	483.398	86.4175	483.398	85.191	483.398	83.8053	483.398	52.5916	483.398	51.2059	483.398	49.9794
499.512	86.4183	499.512	86.2485	499.512	85.0892	499.512	83.6853	499.512	52.5427	499.512	51.1387	499.512	49.9794
517.09	86.6441	517.09	86.4346	517.09	85.1746	517.09	83.6687	517.09	52.7453	517.09	51.2394	517.09	49.9794
536.133	86.0521	536.133	85.8502	536.133	84.5657	536.133	83.1019	536.133	52.7277	536.133	51.2639	536.133	49.9794
555.176	86.2811	555.176	86.0929	555.176	84.7306	555.176	82.8988	555.176	53.1735	555.176	51.3417	555.176	49.9794
574.219	85.9835	574.219	85.8073	574.219	84.5157	574.219	82.7228	574.219	53.0638	574.219	51.271	574.219	49.9794
594.727	85.9103	594.727	85.6935	594.727	84.2906	594.727	82.4867	594.727	53.1862	594.727	51.3824	594.727	49.9794
615.234	86.3543	615.234	86.1602	615.234	84.7017	615.234	82.6121	615.234	53.5275	615.234	51.4379	615.234	49.9794
637.207	86.5348	637.207	86.3573	637.207	84.9812	637.207	82.8103	637.207	53.5264	637.207	51.3555	637.207	49.9794
659.18	86.5614	659.18	86.3703	659.18	84.9635	659.18	82.807	659.18	53.5427	659.18	51.3862	659.18	49.9794
682.617	86.7361	682.617	86.5514	682.617	85.1972	682.617	83.0398	682.617	53.4911	682.617	51.3336	682.617	49.9794
707.52	86.6761	707.52	86.5487	707.52	85.2595	707.52	83.1152	707.52	53.4129	707.52	51.2686	707.52	49.9794
732.422	86.6454	732.422	86.4323	732.422	85.0787	732.422	82.895	732.422	53.5167	732.422	51.333	732.422	49.9794
757.324	86.7642	757.324	86.5418	757.324	85.1501	757.324	82.8863	757.324	53.6349	757.324	51.3711	757.324	49.9794
785.156	86.6997	785.156	86.5317	785.156	85.2409	785.156	82.8998	785.156	53.6113	785.156	51.2703	785.156	49.9794
811.523	86.496	811.523	86.2819	811.523	84.9289	811.523	82.612	811.523	53.6493	811.523	51.3324	811.523	49.9794
840.82	86.8776	840.82	86.6037	840.82	85.1852	840.82	82.7902	840.82	53.7929	840.82	51.3979	840.82	49.9794
870.117	86.4719	870.117	86.2688	870.117	84.9206	870.117	82.5761	870.117	53.6721	870.117	51.3275	870.117	49.9794
900.879	87.0133	900.879	86.7326	900.879	85.1878	900.879	82.639	900.879	54.073	900.879	51.5242	900.879	49.9794
933.105	86.9684	933.105	86.6996	933.105	85.1866	933.105	82.5647	933.105	54.1142	933.105	51.4924	933.105	49.9794
965.332	87.0696	965.332	86.7662	965.332	85.1212	965.332	82.3837	965.332	54.3619	965.332	51.6244	965.332	49.9794
1,000.49	86.4731	1,000.49	86.13	1,000.49	84.4359	1,000.49	81.739	1,000.49	54.3704	1,000.49	51.6735	1,000.49	49.9794
1,035.64	86.241	1,035.64	85.8636	1,035.64	84.0089	1,035.64	81.2682	1,035.64	54.5748	1,035.64	51.8341	1,035.64	49.9794
1,072.27	85.3727	1,072.27	84.9864	1,072.27	83.0347	1,072.27	80.4165	1,072.27	54.5492	1,072.27	51.9311	1,072.27	49.9794
1,108.89	85.1145	1,108.89	84.7598	1,108.89	82.7577	1,108.89	79.9935	1,108.89	54.7456	1,108.89	51.9815	1,108.89	49.9794
1,148.44	85.5443	1,148.44	85.1582	1,148.44	83.0949	1,148.44	80.2116	1,148.44	54.926	1,148.44	52.0426	1,148.44	49.9794
1,189.45	86.0228	1,189.45	85.5822	1,189.45	83.3914	1,189.45	80.5145	1,189.45	55.0471	1,189.45	52.1701	1,189.45	49.9794
1,230.47	86.8708	1,230.47	86.3488	1,230.47	84.0136	1,230.47	80.9954	1,230.47	55.3328	1,230.47	52.3146	1,230.47	49.9794
1,274.41	87.2452	1,274.41	86.7855	1,274.41	84.3123	1,274.41	81.0899	1,274.41	55.675	1,274.41	52.4526	1,274.41	49.9794
1,319.82	87.0596	1,319.82	86.5633	1,319.82	84.0607	1,319.82	80.8586	1,319.82	55.6841	1,319.82	52.482	1,319.82	49.9794
1,366.7	86.9107	1,366.7	86.4442	1,366.7	83.9108	1,366.7	80.7867	1,366.7	55.6369	1,366.7	52.5127	1,366.7	49.9794
1,413.57	86.7606	1,413.57	86.2855	1,413.57	83.7777	1,413.57	80.5734	1,413.57	55.6915	1,413.57	52.4872	1,413.57	49.9794
1,463.38	86.5092	1,463.38	85.984	1,463.38	83.4207	1,463.38	80.2328	1,463.38	55.7305	1,463.38	52.5426	1,463.38	49.9794
1,516.11	86.7775	1,516.11	86.1512	1,516.11	83.4354	1,516.11	80.1446	1,516.11	55.986	1,516.11	52.6952	1,516.11	49.9794
1,568.85	86.8285	1,568.85	86.259	1,568.85	83.5118	1,568.85	80.2734	1,568.85	55.965	1,568.85	52.7266	1,568.85	49.9794
1,624.51	86.5274	1,624.51	86.0322	1,624.51	83.2712	1,624.51	79.8441	1,624.51	56.1675	1,624.51	52.7404	1,624.51	49.9794
1,681.64	85.8775	1,681.64	85.3803	1,681.64	82.6467	1,681.64	79.388	1,681.64	55.9718	1,681.64	52.713	1,681.64	49.9794
1,741.7	85.7619	1,741.7	85.2037	1,741.7	82.3663	1,741.7	78.9482	1,741.7	56.2349	1,741.7	52.8168	1,741.7	49.9794
1,803.22	86.1505	1,803.22	85.3874	1,803.22	82.5411	1,803.22	79.0101	1,803.22	56.3567	1,803.22	52.8258	1,803.22	49.9794
1,866.21	85.8639	1,866.21	85.2169	1,866.21	82.5605	1,866.21	79.0451	1,866.21	56.1512	1,866.21	52.6358	1,866.21	49.9794
1,932.13	84.7856	1,932.13	84.3141	1,932.13	81.6503	1,932.13	78.4589	1,932.13	55.8346	1,932.13	52.6432	1,932.13	49.9794
1,999.51	84.7808	1,999.51	84.167	1,999.51	81.2892	1,999.51	78.0408	1,999.51	56.1056	1,999.51	52.8573	1,999.51	49.9794
2,069.82	85.9326	2,069.82	85.1133	2,069.82	81.9595	2,069.82	78.2713	2,069.82	56.8214	2,069.82	53.1332	2,069.82	49.9794
2,143.07	85.9622	2,143.07	85.2695	2,143.07	82.0471	2,143.07	78.2507	2,143.07	56.9982	2,143.07	53.2019	2,143.07	49.9794
2,219.24	85.2193	2,219.24	84.7538	2,219.24	81.3947	2,219.24	77.6507	2,219.24	57.0825	2,219.24	53.3385	2,219.24	49.9794
2,296.88	86.0571	2,296.88	85.3219	2,296.88	81.8899	2,296.88	77.8587	2,296.88	57.4425	2,296.88	53.4114	2,296.88	49.9794
2,378.91	87.1237	2,378.91	86.204	2,378.91	82.797	2,378.91	78.6118	2,378.91	57.5717	2,378.91	53.3864	2,378.91	49.9794
2,462.4	86.4166	2,462.4	85.8328	2,462.4	82.3579	2,462.4	78.125	2,462.4	57.6872	2,462.4	53.4544	2,462.4	49.9794
2,548.83	85.9766	2,548.83	85.4591	2,548.83	82.1147	2,548.83	77.9292	2,548.83	57.5092	2,548.83	53.3237	2,548.83	49.9794
2,639.65	86.5286	2,639.65	85.7814	2,639.65	82.4295	2,639.65	78.1747	2,639.65	57.5861	2,639.65	53.3313	2,639.65	49.9794
2,731.93	86.7011	2,731.93	85.9373	2,731.93	82.4977	2,731.93	78.2654	2,731.93	57.6512	2,731.93	53.419	2,731.93	49.9794
2,828.61	86.7819	2,828.61	86.0493	2,828.61	82.6057	2,828.61	78.3025	2,828.61	57.7262	2,828.61	53.4231	2,828.61	49.9794
2,928.22	87.2409	2,928.22	86.5188	2,928.22	83.01	2,928.22	78.4094	2,928.22	58.0888	2,928.22	53.4882	2,928.22	49.9794
3,030.76	87.0676	3,030.76	86.4126	3,030.76	82.8838	3,030.76	78.2099	3,030.76	58.1821	3,030.76	53.5083	3,030.76	49.9794
3,137.7	87.254	3,137.7	86.5952	3,137.7	83.0869	3,137.7	78.3726	3,137.7	58.202	3,137.7	53.4877	3,137.7	49.9794
3,249.02	86.8899	3,249.02	86.3315	3,249.02	82.9072	3,249.02	78.2883	3,249.02	58.0226	3,249.02	53.4038	3,249.02	49.9794
3,363.28	87.2413	3,363.28	86.5218	3,363.28	82.9702	3,363.28	78.3782	3,363.28	58.123	3,363.28	53.531	3,363.28	49.9794
3,481.93	87.0096	3,481.93	86.3996	3,481.93	82.8771	3,481.93	78.4036	3,481.93	57.9754	3,481.93	53.5019	3,481.93	49.9794
3,604.98	87.1612	3,604.98	86.44	3,604.98	82.9486	3,604.98	78.4414	3,604.98	57.978	3,604.98	53.4708	3,604.98	49.9794
3,732.42	87.0888	3,732.42	86.2869	3,732.42	82.5584	3,732.42	77.9392	3,732.42	58.3271	3,732.42	53.7079	3,732.42	49.9794
3,864.26	87.0368	3,864.26	86.1451	3,864.26	82.4832	3,864.26	77.7325	3,864.26	58.3921	3,864.26	53.6413	3,864.26	49.9794
4,000.49	86.6533	4,000.49	85.79	4,000.49	82.2873	4,000.49	77.5512	4,000.49	58.2182	4,000.49	53.4821	4,000.49	49.9794
4,141.11	85.6742	4,141.11	85.3274	4,141.11	82.3132	4,141.11	77.8894	4,141.11	57.4174	4,141.11	52.9936	4,141.11	49.9794
4,287.6	84.6006	4,287.6	84.4303	4,287.6	81.902	4,287.6	77.9715	4,287.6	56.4383	4,287.6	52.5077	4,287.6	49.9794
4,438.48	84.1256	4,438.48	84.3085	4,438.48	82.3083	4,438.48	78.5132	4,438.48	55.7747	4,438.48	51.9796	4,438.48	49.9794
4,595.21	83.5654	4,595.21	84.1323	4,595.21	82.3793	4,595.21	78.7952	4,595.21	55.3165	4,595.21	51.7323	4,595.21	49.9794
4,756.35	84.5543	4,756.35	84.4176	4,756.35	82.588	4,756.35	78.9811	4,756.35	55.4159	4,756.35	51.809	4,756.35	49.9794
4,924.8	85.1291	4,924.8	84.221	4,924.8	82.5966	4,924.8	79.0949	4,924.8	55.1054	4,924.8	51.6038	4,924.8	49.9794
5,097.66	85.4146	5,097.66	84.3577	5,097.66	82.6251	5,097.66	79.2462	5,097.66	55.0909	5,097.66	51.7121	5,097.66	49.9794
5,277.83	85.6199	5,277.83	84.5624	5,277.83	82.6016	5,277.83	79.218	5,277.83	55.3238	5,277.83	51.9401	5,277.83	49.9794
5,463.87	84.1715	5,463.87	84.1003	5,463.87	82.3775	5,463.87	79.2672	5,463.87	54.8125	5,463.87	51.7022	5,463.87	49.9794
5,657.23	83.6875	5,657.23	84.1906	5,657.23	82.4328	5,657.23	79.2959	5,657.23	54.8741	5,657.23	51.7372	5,657.23	49.9794
5,856.45	82.9138	5,856.45	84.1431	5,856.45	82.4055	5,856.45	79.2255	5,856.45	54.8969	5,856.45	51.717	5,856.45	49.9794
6,062.99	82.4027	6,062.99	84.0804	6,062.99	82.589	6,062.99	79.3399	6,062.99	54.7199	6,062.99	51.4707	6,062.99	49.9794
6,276.86	82.7397	6,276.86	85.0483	6,276.86	83.2043	6,276.86	79.7971	6,276.86	55.2306	6,276.86	51.8234	6,276.86	49.9794
6,498.05	83.933	6,498.05	86.3382	6,498.05	84.0208	6,498.05	80.335	6,498.05	55.9825	6,498.05	52.2968	6,498.05	49.9794
6,726.56	84.7215	6,726.56	87.0155	6,726.56	84.6828	6,726.56	80.7065	6,726.56	56.2883	6,726.56	52.3121	6,726.56	49.9794
6,963.87	84.745	6,963.87	86.7688	6,963.87	84.5237	6,963.87	80.5276	6,963.87	56.2206	6,963.87	52.2246	6,963.87	49.9794
7,209.96	85.7917	7,209.96	86.3044	7,209.96	84.1664	7,209.96	80.1768	7,209.96	56.107	7,209.96	52.1174	7,209.96	49.9794
7,464.84	86.8533	7,464.84	86.0237	7,464.84	83.8171	7,464.84	79.8431	7,464.84	56.16	7,464.84	52.186	7,464.84	49.9794
7,727.05	87.2596	7,727.05	86.2268	7,727.05	83.6258	7,727.05	79.5524	7,727.05	56.6538	7,727.05	52.5804	7,727.05	49.9794
7,999.51	87.6216	7,999.51	86.7402	7,999.51	83.7386	7,999.51	79.4408	7,999.51	57.2789	7,999.51	52.981	7,999.51	49.9794
8,282.23	87.9356	8,282.23	87.2942	8,282.23	84.1366	8,282.23	79.6409	8,282.23	57.6326	8,282.23	53.137	8,282.23	49.9794
8,573.73	88.1266	8,573.73	87.4207	8,573.73	84.1306	8,573.73	79.474	8,573.73	57.9261	8,573.73	53.2695	8,573.73	49.9794
8,876.95	87.7051	8,876.95	87.2256	8,876.95	83.8108	8,876.95	79.1966	8,876.95	58.0083	8,876.95	53.3942	8,876.95	49.9794
9,188.96	87.6648	9,188.96	87.0872	9,188.96	83.6051	9,188.96	79.0102	9,188.96	58.0564	9,188.96	53.4616	9,188.96	49.9794
9,514.16	87.8954	9,514.16	87.0295	9,514.16	83.3375	9,514.16	78.7206	9,514.16	58.2884	9,514.16	53.6715	9,514.16	49.9794
9,849.61	88.0506	9,849.61	87.0846	9,849.61	83.1086	9,849.61	78.3977	9,849.61	58.6663	9,849.61	53.9554	9,849.61	49.9794
10,196.8	88.2441	10,196.8	87.1545	10,196.8	83.1174	10,196.8	78.2069	10,196.8	58.927	10,196.8	54.0166	10,196.8	49.9794
