"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	56.5567
21.9727	58.0836
23.4375	58.6852
24.9023	59.9507
26.3672	61.4666
27.832	62.9042
29.2969	64.3403
30.7617	65.5085
32.2266	66.9234
33.6914	68.2883
35.1563	69.644
36.6211	70.8339
38.0859	72.0303
39.5508	73.1058
41.0156	74.5535
42.4805	75.6401
43.9453	76.647
45.4102	77.6386
46.875	78.5817
48.3398	79.3519
51.2695	80.9736
52.7344	81.639
54.1992	82.2496
55.6641	82.8013
58.5938	83.713
60.0586	84.0898
62.9883	84.7059
64.4531	85.0028
67.3828	85.3486
68.8477	85.4732
71.7773	85.7464
74.707	86.0079
77.6367	86.2051
79.1016	86.2525
82.0313	86.3419
84.9609	86.4745
87.8906	86.5658
90.8203	86.6352
95.2148	86.7512
98.1445	86.8199
101.074	86.8458
105.469	86.9957
108.398	87.1381
112.793	87.3211
117.188	87.4119
120.117	87.5053
124.512	87.6239
128.906	87.6298
133.301	87.6875
139.16	87.6896
143.555	87.6375
147.949	87.6046
153.809	87.5518
159.668	87.6737
165.527	87.8148
171.387	87.7491
177.246	87.6748
183.105	87.4142
188.965	87.3039
196.289	87.2973
203.613	87.1701
210.938	87.0919
218.262	86.9894
225.586	86.9459
232.91	86.8925
241.699	86.8229
250.488	86.5423
259.277	86.8721
268.066	86.4732
276.855	86.3207
287.109	86.3555
297.363	86.1957
307.617	86.4714
319.336	85.9418
329.59	85.9213
341.309	85.8002
353.027	85.2421
366.211	85.4573
379.395	85.7419
392.578	85.3569
405.762	84.739
420.41	84.9146
435.059	85.2483
451.172	85.6982
465.82	85.9198
483.398	85.8982
499.512	85.6719
517.09	86.1105
536.133	85.9342
555.176	86.2714
574.219	86.1864
594.727	86.0735
615.234	85.8716
637.207	85.7886
659.18	85.8751
682.617	85.7049
707.52	85.8772
732.422	86.2093
757.324	86.4366
785.156	86.8466
811.523	86.3968
840.82	86.4283
870.117	85.9711
900.879	85.8392
933.105	85.7785
965.332	85.4563
1,000.49	85.464
1,035.64	85.1544
1,072.27	85.2786
1,108.89	85.0421
1,148.44	84.6279
1,189.45	84.5048
1,230.47	84.6517
1,274.41	84.703
1,319.82	84.5017
1,366.7	84.292
1,413.57	83.956
1,463.38	84.0779
1,516.11	84.3272
1,568.85	84.3977
1,624.51	83.4968
1,681.64	83.7143
1,741.7	84.3712
1,803.22	83.9908
1,866.21	83.9244
1,932.13	83.9466
1,999.51	84.2331
2,069.82	83.6615
2,143.07	83.7096
2,219.24	84.2911
2,296.88	83.7185
2,378.91	83.8014
2,462.4	83.906
2,548.83	83.343
2,639.65	83.617
2,731.93	83.8384
2,828.61	83.6243
2,928.22	84.241
3,030.76	84.2476
3,137.7	84.2781
3,249.02	84.3239
3,363.28	84.2788
3,481.93	84.2743
3,604.98	84.4042
3,732.42	84.2028
3,864.26	84.3904
4,000.49	83.6085
4,141.11	83.7857
4,287.6	83.3319
4,438.48	83.5512
4,595.21	83.4686
4,756.35	83.6422
4,924.8	83.4298
5,097.66	83.745
5,277.83	83.5282
5,463.87	83.2477
5,657.23	83.4581
5,856.45	83.5759
6,062.99	83.407
6,276.86	83.2726
6,498.05	83.2095
6,726.56	83.2403
6,963.87	83.2166
7,209.96	83.1603
7,464.84	83.0186
7,727.05	83.0185
7,999.51	83.0325
8,282.23	83.1203
8,573.73	83.2412
8,876.95	83.2888
9,188.96	83.329
9,514.16	83.3208
9,849.61	83.2028
10,196.8	83.0381
10,555.7	82.8881
10,927.7	82.84
11,313	82.9878
11,712.9	83.0975
12,126	83.2711
12,553.7	83.3211
12,996.1	83.2754
13,454.6	83.2176
13,929.2	83.0836
14,419.9	83.008
14,928.2	83.17
15,455.6	83.4285
16,000.5	83.5435
16,564.5	83.4799
17,148.9	83.3623
17,752.4	83.2988
18,379.4	83.3581
19,026.9	82.9824
19,697.8	82.2162
19,999.5	81.8786
