"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	48.5414	20.5078	48.0363	20.5078	47.4928	20.5078	51.0296	20.5078	36.9861	20.5078	40.5228	20.5078	39.9794
21.9727	47.9928	21.9727	47.4367	21.9727	48.9517	21.9727	53.7629	21.9727	33.6531	21.9727	38.4643	21.9727	39.9794
23.4375	50.1134	23.4375	49.6991	23.4375	51.4097	23.4375	55.849	23.4375	33.8295	23.4375	38.2688	23.4375	39.9794
24.9023	52.6551	24.9023	52.3899	24.9023	54.1263	24.9023	58.0919	24.9023	34.2773	24.9023	38.243	24.9023	39.9794
26.3672	55.6098	26.3672	55.4359	26.3672	56.9436	26.3672	60.4186	26.3672	34.9967	26.3672	38.4717	26.3672	39.9794
27.832	58.6229	27.832	58.5194	27.832	59.8356	27.832	62.8453	27.832	35.6535	27.832	38.6632	27.832	39.9794
29.2969	61.5689	29.2969	61.511	29.2969	62.6572	29.2969	65.2605	29.2969	36.2299	29.2969	38.8332	29.2969	39.9794
30.7617	64.2544	30.7617	64.2173	30.7617	65.1764	30.7617	67.4242	30.7617	36.7725	30.7617	39.0203	30.7617	39.9794
32.2266	66.6343	32.2266	66.6161	32.2266	67.5009	32.2266	69.5299	32.2266	37.0655	32.2266	39.0946	32.2266	39.9794
33.6914	68.9967	33.6914	68.9977	33.6914	69.8529	33.6914	71.7178	33.6914	37.2592	33.6914	39.1242	33.6914	39.9794
35.1563	71.4889	35.1563	71.5045	35.1563	72.3129	35.1563	74.0055	35.1563	37.4784	35.1563	39.171	35.1563	39.9794
36.6211	73.8981	36.6211	73.9223	36.6211	74.6731	36.6211	76.2064	36.6211	37.6953	36.6211	39.2286	36.6211	39.9794
38.0859	76.0746	38.0859	76.1058	38.0859	76.8168	38.0859	78.2262	38.0859	37.8591	38.0859	39.2684	38.0859	39.9794
39.5508	78.0148	39.5508	78.0521	39.5508	78.7263	39.5508	80.0193	39.5508	38.0122	39.5508	39.3052	39.5508	39.9794
41.0156	79.744	41.0156	79.7848	41.0156	80.4086	41.0156	81.5735	41.0156	38.1907	41.0156	39.3556	41.0156	39.9794
42.4805	80.8276	42.4805	80.8704	42.4805	81.4581	42.4805	82.5297	42.4805	38.3201	42.4805	39.3917	42.4805	39.9794
43.9453	81.4735	43.9453	81.5179	43.9453	82.0745	43.9453	83.066	43.9453	38.4313	43.9453	39.4228	43.9453	39.9794
45.4102	81.7543	45.4102	81.7993	45.4102	82.3244	45.4102	83.2408	45.4102	38.5379	45.4102	39.4542	45.4102	39.9794
46.875	81.8282	46.875	81.8737	46.875	82.3724	46.875	83.2239	46.875	38.6292	46.875	39.4807	46.875	39.9794
48.3398	81.8054	48.3398	81.8508	48.3398	82.3237	48.3398	83.1154	48.3398	38.7148	48.3398	39.5065	48.3398	39.9794
51.2695	81.6876	51.2695	81.7335	51.2695	82.1696	51.2695	82.8693	51.2695	38.8436	51.2695	39.5434	51.2695	39.9794
52.7344	81.6964	52.7344	81.7419	52.7344	82.1577	52.7344	82.8108	52.7344	38.9105	52.7344	39.5636	52.7344	39.9794
54.1992	81.733	54.1992	81.7783	54.1992	82.1779	54.1992	82.7924	54.1992	38.9653	54.1992	39.5798	54.1992	39.9794
55.6641	81.7811	55.6641	81.8259	55.6641	82.2094	55.6641	82.7875	55.6641	39.0178	55.6641	39.5959	55.6641	39.9794
58.5938	81.9408	58.5938	81.985	58.5938	82.3406	58.5938	82.8544	58.5938	39.11	58.5938	39.6238	58.5938	39.9794
60.0586	82.1573	60.0586	82.1996	60.0586	82.5307	60.0586	82.9988	60.0586	39.1802	60.0586	39.6483	60.0586	39.9794
62.9883	82.4539	62.9883	82.4941	62.9883	82.7952	62.9883	83.2045	62.9883	39.269	62.9883	39.6784	62.9883	39.9794
64.4531	82.4795	64.4531	82.5199	64.4531	82.8171	64.4531	83.2124	64.4531	39.2869	64.4531	39.6823	64.4531	39.9794
67.3828	82.6724	67.3828	82.7117	67.3828	82.9883	67.3828	83.3419	67.3828	39.3492	67.3828	39.7028	67.3828	39.9794
68.8477	82.8689	68.8477	82.9061	68.8477	83.162	68.8477	83.4823	68.8477	39.4032	68.8477	39.7235	68.8477	39.9794
71.7773	83.4597	71.7773	83.492	71.7773	83.7036	71.7773	83.9503	71.7773	39.5211	71.7773	39.7678	71.7773	39.9794
74.707	83.7807	74.707	83.8126	74.707	84.013	74.707	84.2295	74.707	39.5625	74.707	39.779	74.707	39.9794
77.6367	83.8662	77.6367	83.898	77.6367	84.0962	77.6367	84.3076	77.6367	39.5699	77.6367	39.7812	77.6367	39.9794
79.1016	84.1255	79.1016	84.1561	79.1016	84.3431	79.1016	84.5352	79.1016	39.6002	79.1016	39.7924	79.1016	39.9794
82.0313	84.8141	82.0313	84.8357	82.0313	84.9497	82.0313	85.0263	82.0313	39.7888	82.0313	39.8654	82.0313	39.9794
84.9609	84.7916	84.9609	84.811	84.9609	84.8987	84.9609	84.9253	84.9609	39.8651	84.9609	39.8918	84.9609	39.9794
87.8906	84.9963	87.8906	85.0225	87.8906	85.1593	87.8906	85.2635	87.8906	39.7384	87.8906	39.8426	87.8906	39.9794
90.8203	84.8762	90.8203	84.9165	90.8203	85.1896	90.8203	85.5199	90.8203	39.3761	90.8203	39.7064	90.8203	39.9794
95.2148	85.9329	95.2148	85.9392	95.2148	85.9288	95.2148	85.8013	95.2148	40.1173	95.2148	39.9898	95.2148	39.9794
98.1445	85.8234	98.1445	85.8362	98.1445	85.8818	98.1445	85.8512	98.1445	39.9644	98.1445	39.9338	98.1445	39.9794
101.074	86.2094	101.074	86.218	101.074	86.2364	101.074	86.1674	101.074	40.03	101.074	39.961	101.074	39.9794
105.469	86.2279	105.469	86.233	105.469	86.2353	105.469	86.1478	105.469	40.0646	105.469	39.9771	105.469	39.9794
108.398	86.3671	108.398	86.3694	108.398	86.3548	108.398	86.2382	108.398	40.1106	108.398	39.9941	108.398	39.9794
112.793	86.9706	112.793	86.9675	112.793	86.9113	112.793	86.7311	112.793	40.2158	112.793	40.0356	112.793	39.9794
117.188	87.0185	117.188	87.0137	117.188	86.9602	117.188	86.7991	117.188	40.194	117.188	40.0328	117.188	39.9794
120.117	87.122	120.117	87.1187	120.117	87.0796	120.117	86.9492	120.117	40.1489	120.117	40.0185	120.117	39.9794
124.512	87.1261	124.512	87.1233	124.512	87.0872	124.512	86.9626	124.512	40.1401	124.512	40.0155	124.512	39.9794
128.906	87.0024	128.906	86.9854	128.906	86.8604	128.906	86.6072	128.906	40.3576	128.906	40.1044	128.906	39.9794
133.301	87.3841	133.301	87.3658	133.301	87.2306	133.301	86.9744	133.301	40.3708	133.301	40.1146	133.301	39.9794
139.16	87.289	139.16	87.2694	139.16	87.1322	139.16	86.8932	139.16	40.3556	139.16	40.1167	139.16	39.9794
143.555	87.3544	143.555	87.33	143.555	87.1676	143.555	86.9087	143.555	40.4007	143.555	40.1418	143.555	39.9794
147.949	87.2389	147.949	87.2099	147.949	87.0264	147.949	86.7577	147.949	40.4316	147.949	40.1629	147.949	39.9794
153.809	87.4212	153.809	87.3787	153.809	87.1064	153.809	86.7112	153.809	40.6469	153.809	40.2517	153.809	39.9794
159.668	87.6224	159.668	87.5798	159.668	87.2889	159.668	86.8441	159.668	40.7152	159.668	40.2704	159.668	39.9794
165.527	87.6534	165.527	87.6092	165.527	87.3159	165.527	86.8807	165.527	40.708	165.527	40.2728	165.527	39.9794
171.387	87.4735	171.387	87.4267	171.387	87.1294	171.387	86.7002	171.387	40.7059	171.387	40.2767	171.387	39.9794
177.246	87.2985	177.246	87.2461	177.246	86.9253	177.246	86.4951	177.246	40.7304	177.246	40.3003	177.246	39.9794
183.105	87.1656	183.105	87.1057	183.105	86.7402	183.105	86.2674	183.105	40.8177	183.105	40.345	183.105	39.9794
