"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	47.9249	20.5078	41.7404	20.5078	47.9299	20.5078	42.7186	20.5078	53.0624	20.5078	47.4928
21.9727	47.3129	21.9727	43.3992	21.9727	47.3191	21.9727	44.6652	21.9727	55.8163	21.9727	48.9517
23.4375	49.5877	23.4375	47.7	23.4375	49.6137	23.4375	48.4942	23.4375	57.7818	23.4375	51.4097
24.9023	52.3337	24.9023	51.6504	24.9023	52.3366	24.9023	52.1795	24.9023	59.8839	24.9023	54.1263
26.3672	55.431	26.3672	55.1908	26.3672	55.4012	26.3672	55.5286	26.3672	62.0632	26.3672	56.9436
27.832	58.5368	27.832	58.5806	27.832	58.4989	27.832	58.823	27.832	64.3394	27.832	59.8356
29.2969	61.5156	29.2969	61.7492	29.2969	61.4997	29.2969	61.9205	29.2969	66.6118	29.2969	62.6572
30.7617	64.2119	30.7617	64.4915	30.7617	64.2101	30.7617	64.6025	30.7617	68.6462	30.7617	65.1764
32.2266	66.6084	32.2266	66.9493	32.2266	66.6126	32.2266	67.0441	32.2266	70.6594	32.2266	67.5009
33.6914	68.9971	33.6914	69.4078	33.6914	68.998	33.6914	69.4961	33.6914	72.7667	33.6914	69.8529
35.1563	71.5007	35.1563	71.9729	35.1563	71.5078	35.1563	72.0407	35.1563	74.9687	35.1563	72.3129
36.6211	73.9179	36.6211	74.4088	36.6211	73.9272	36.6211	74.4627	36.6211	77.09	36.6211	74.6731
38.0859	76.0979	38.0859	76.6141	38.0859	76.1121	38.0859	76.6543	38.0859	79.0443	38.0859	76.8168
39.5508	78.0414	39.5508	78.579	39.5508	78.0595	39.5508	78.6062	39.5508	80.7738	39.5508	78.7263
41.0156	79.7727	41.0156	80.3121	41.0156	79.7929	41.0156	80.3248	41.0156	82.2566	41.0156	80.4086
42.4805	80.8478	42.4805	81.409	42.4805	80.8789	42.4805	81.3981	42.4805	83.159	42.4805	81.4581
43.9453	81.4925	43.9453	82.0524	43.9453	81.5266	43.9453	82.035	43.9453	83.6497	43.9453	82.0745
45.4102	81.7696	45.4102	82.3278	45.4102	81.8081	45.4102	82.3011	45.4102	83.7812	45.4102	82.3244
46.875	81.8417	46.875	82.3959	46.875	81.8826	46.875	82.3628	46.875	83.726	46.875	82.3724
48.3398	81.817	48.3398	82.3629	48.3398	81.8597	48.3398	82.3254	48.3398	83.5823	48.3398	82.3237
51.2695	81.7026	51.2695	82.2268	51.2695	81.7425	51.2695	82.1903	51.2695	83.2795	51.2695	82.1696
