"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-2.99334	20.5078	0.543426
21.9727	-6.32625	21.9727	-1.51505
23.4375	-6.14988	23.4375	-1.71058
24.9023	-5.70205	24.9023	-1.73643
26.3672	-4.98275	26.3672	-1.50774
27.832	-4.3259	27.832	-1.31623
29.2969	-3.74952	29.2969	-1.14618
30.7617	-3.20688	30.7617	-0.959102
32.2266	-2.91388	32.2266	-0.884838
33.6914	-2.72016	33.6914	-0.85523
35.1563	-2.50096	35.1563	-0.808398
36.6211	-2.28415	36.6211	-0.750846
38.0859	-2.12034	38.0859	-0.711017
39.5508	-1.96721	39.5508	-0.674246
41.0156	-1.78869	41.0156	-0.623805
42.4805	-1.6593	42.4805	-0.587683
43.9453	-1.54812	43.9453	-0.556621
45.4102	-1.44155	45.4102	-0.525173
46.875	-1.35024	46.875	-0.498707
48.3398	-1.2646	48.3398	-0.472894
51.2695	-1.13582	51.2695	-0.436046
52.7344	-1.0689	52.7344	-0.415781
54.1992	-1.01408	54.1992	-0.39962
55.6641	-0.961596	55.6641	-0.383523
58.5938	-0.869402	58.5938	-0.355639
60.0586	-0.799225	60.0586	-0.331057
62.9883	-0.710371	62.9883	-0.301048
64.4531	-0.692503	64.4531	-0.297143
67.3828	-0.630232	67.3828	-0.276587
68.8477	-0.576181	68.8477	-0.255875
71.7773	-0.458267	71.7773	-0.211595
74.707	-0.416883	74.707	-0.200352
77.6367	-0.40955	77.6367	-0.198167
79.1016	-0.379165	79.1016	-0.187007
82.0313	-0.190615	82.0313	-0.113963
84.9609	-0.114312	84.9609	-0.0876491
87.8906	-0.240957	87.8906	-0.13679
90.8203	-0.603315	90.8203	-0.273027
95.2148	0.137918	95.2148	0.0104329
98.1445	-0.0149621	98.1445	-0.0455532
101.074	0.0506154	101.074	-0.0183792
105.469	0.0851927	105.469	-0.00230004
108.398	0.131208	108.398	0.0146785
112.793	0.236354	112.793	0.0561707
117.188	0.214581	117.188	0.0534439
120.117	0.169533	120.117	0.0391092
124.512	0.160735	124.512	0.0361009
128.906	0.37822	128.906	0.124989
133.301	0.391354	133.301	0.135203
139.16	0.376242	139.16	0.137274
143.555	0.42131	143.555	0.162359
147.949	0.452168	147.949	0.183501
153.809	0.667537	153.809	0.272337
159.668	0.735759	159.668	0.29098
165.527	0.728574	165.527	0.293371
171.387	0.726545	171.387	0.297265
177.246	0.751019	177.246	0.320856
183.105	0.838301	183.105	0.365575
188.965	1.08301	188.965	0.459947
196.289	1.02853	196.289	0.425905
203.613	1.25799	203.613	0.53648
210.938	1.40658	210.938	0.57144
218.262	1.31996	218.262	0.542989
225.586	1.49583	225.586	0.636142
232.91	1.71331	232.91	0.680394
241.699	1.60942	241.699	0.639268
250.488	1.85866	250.488	0.759997
259.277	1.78447	259.277	0.679173
268.066	1.7708	268.066	0.704554
276.855	1.81977	276.855	0.706549
287.109	1.95375	287.109	0.772818
297.363	2.20581	297.363	0.878383
307.617	2.0761	307.617	0.755258
319.336	2.07011	319.336	0.793386
329.59	2.21618	329.59	0.791019
341.309	1.82169	341.309	0.736227
353.027	2.51775	353.027	1.00412
366.211	2.73724	366.211	1.00644
379.395	2.20121	379.395	0.771233
392.578	2.38293	392.578	1.18766
405.762	3.24727	405.762	1.69918
420.41	3.38127	420.41	1.31701
435.059	2.85504	435.059	1.1784
451.172	3.40289	451.172	1.26533
465.82	3.19718	465.82	1.13113
483.398	3.03448	483.398	1.11849
499.512	3.18494	499.512	1.11418
517.09	3.07376	517.09	1.09972
536.133	3.54302	536.133	1.58699
555.176	3.86031	555.176	1.34334
574.219	3.83044	574.219	1.3378
594.727	3.47696	594.727	1.24972
615.234	3.99047	615.234	1.5489
637.207	4.0204	637.207	1.58627
659.18	4.69035	659.18	1.87477
682.617	4.642	682.617	1.94832
707.52	4.78697	707.52	2.03952
732.422	4.81824	732.422	1.99123
757.324	4.83463	757.324	2.05136
785.156	4.98812	785.156	2.12719
811.523	4.95488	811.523	2.26266
840.82	5.24658	840.82	2.40079
870.117	5.07271	870.117	2.2793
900.879	4.871	900.879	2.30999
933.105	3.68955	933.105	1.83276
965.332	2.89657	965.332	1.12667
1,000.49	4.62073	1,000.49	1.87964
1,035.64	5.60245	1,035.64	2.34869
1,072.27	4.78322	1,072.27	1.93988
1,108.89	5.26286	1,108.89	2.4823
1,148.44	5.75423	1,148.44	2.61246
1,189.45	5.80918	1,189.45	2.54469
1,230.47	5.63217	1,230.47	2.44684
1,274.41	5.48687	1,274.41	2.36945
1,319.82	5.42113	1,319.82	2.21489
1,366.7	4.95412	1,366.7	1.97732
1,413.57	4.85405	1,413.57	1.99421
1,463.38	5.07484	1,463.38	1.96221
1,516.11	5.14707	1,516.11	2.07511
1,568.85	5.33824	1,568.85	2.23935
1,624.51	5.0201	1,624.51	1.99499
1,681.64	4.7572	1,681.64	1.69144
1,741.7	5.11215	1,741.7	1.93641
1,803.22	5.54572	1,803.22	2.21486
1,866.21	5.65134	1,866.21	2.1885
1,932.13	5.07063	1,932.13	1.87975
1,999.51	5.60897	1,999.51	2.19473
2,069.82	6.36122	2,069.82	2.69142
2,143.07	6.09627	2,143.07	2.54361
2,219.24	6.07859	2,219.24	2.5398
2,296.88	6.34789	2,296.88	2.56432
2,378.91	7.03699	2,378.91	2.99764
2,462.4	6.95841	2,462.4	2.94339
2,548.83	6.92711	2,548.83	2.88668
2,639.65	7.21003	2,639.65	2.95111
2,731.93	7.42203	2,731.93	3.09036
2,828.61	7.51731	2,828.61	3.14731
2,928.22	7.54606	2,928.22	3.1295
3,030.76	7.50617	3,030.76	3.15245
3,137.7	7.83063	3,137.7	3.34446
3,249.02	7.89598	3,249.02	3.41228
3,363.28	7.82091	3,363.28	3.4236
3,481.93	7.72972	3,481.93	3.47262
3,604.98	7.81713	3,604.98	3.56143
3,732.42	7.84658	3,732.42	3.54693
3,864.26	8.02118	3,864.26	3.56257
4,000.49	8.18413	4,000.49	3.72609
4,141.11	8.14263	4,141.11	3.7309
4,287.6	8.06332	4,287.6	3.57447
4,438.48	8.29085	4,438.48	3.71018
4,595.21	8.31456	4,595.21	3.76721
4,756.35	8.13361	4,756.35	3.55415
4,924.8	8.21137	4,924.8	3.62446
5,097.66	8.07799	5,097.66	3.53242
5,277.83	7.94592	5,277.83	3.43712
5,463.87	7.80666	5,463.87	3.29797
5,657.23	7.99705	5,657.23	3.49662
5,856.45	8.21123	5,856.45	3.63206
6,062.99	8.25652	6,062.99	3.62369
6,276.86	8.09263	6,276.86	3.53134
6,498.05	8.06682	6,498.05	3.49076
6,726.56	8.19575	6,726.56	3.56467
6,963.87	7.9444	6,963.87	3.41199
7,209.96	7.73505	7,209.96	3.21861
7,464.84	8.00984	7,464.84	3.36534
7,727.05	8.25111	7,727.05	3.57485
7,999.51	8.56172	7,999.51	3.73829
8,282.23	8.46057	8,282.23	3.63828
8,573.73	8.49615	8,573.73	3.60877
8,876.95	8.41761	8,876.95	3.59507
