"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	47.9249	20.5078	41.7404	20.5078	45.8514
21.9727	47.3129	21.9727	43.3992	21.9727	45.7827
23.4375	49.5877	23.4375	47.7	23.4375	48.7456
24.9023	52.3337	24.9023	51.6504	24.9023	52.0055
26.3672	55.431	26.3672	55.1908	26.3672	55.3125
27.832	58.5368	27.832	58.5806	27.832	58.5588
29.2969	61.5156	29.2969	61.7492	29.2969	61.634
30.7617	64.2119	30.7617	64.4915	30.7617	64.3539
32.2266	66.6084	32.2266	66.9493	32.2266	66.7822
33.6914	68.9971	33.6914	69.4078	33.6914	69.2073
35.1563	71.5007	35.1563	71.9729	35.1563	71.7432
36.6211	73.9179	36.6211	74.4088	36.6211	74.1703
38.0859	76.0979	38.0859	76.6141	38.0859	76.3637
39.5508	78.0414	39.5508	78.579	39.5508	78.3185
41.0156	79.7727	41.0156	80.3121	41.0156	80.0508
42.4805	80.8478	42.4805	81.409	42.4805	81.1375
43.9453	81.4925	43.9453	82.0524	43.9453	81.7814
45.4102	81.7696	45.4102	82.3278	45.4102	82.0576
46.875	81.8417	46.875	82.3959	46.875	82.1276
48.3398	81.817	48.3398	82.3629	48.3398	82.0985
51.2695	81.7026	51.2695	82.2268	51.2695	81.9726
52.7344	81.7071	52.7344	82.2291	52.7344	81.9759
54.1992	81.7401	54.1992	82.261	54.1992	82.0083
55.6641	81.7856	55.6641	82.3013	55.6641	82.0511
58.5938	81.9458	58.5938	82.4425	58.5938	82.2012
60.0586	82.1611	60.0586	82.6335	60.0586	82.4037
62.9883	82.4557	62.9883	82.9071	62.9883	82.6873
64.4531	82.4788	64.4531	82.9364	64.4531	82.7136
67.3828	82.6813	67.3828	83.0941	67.3828	82.8926
68.8477	82.8873	68.8477	83.2519	68.8477	83.0734
71.7773	83.4639	71.7773	83.8098	71.7773	83.6403
74.707	83.7714	74.707	84.1365	74.707	83.9578
77.6367	83.8741	77.6367	84.2052	77.6367	84.0428
79.1016	84.125	79.1016	84.4567	79.1016	84.294
82.0313	84.783	82.0313	85.083	82.0313	84.9356
84.9609	84.7654	84.9609	85.0283	84.9609	84.8988
