Frequency Spectrum for Input Signal

Data Shown:    PIA M (KLING&FREITAG GmbH)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 40°  

Freq [Hz]	Signal Level [dBSPL]
22.4	9.3
23	10.5
23.6	8.2
24	7.8
25	9.6
25.8	11
26.5	12.4
27.2	14.4
28	16.3
29	18.1
30	19.2
30.7	18.3
31.5	17.7
32.5	17.6
33.5	19.7
34.5	22.6
35.5	26.3
36.5	29.5
37.5	31.7
38.7	33.6
40	35.2
41.2	36
42.5	39.4
43.7	45
45	46.3
46.2	44.3
47.5	44.8
48.7	48.3
50	50.7
51.5	53
53	55.2
54.5	58.6
56	60.5
58	63
60	64.1
61.5	64.5
63	67.9
65	71.3
67	71.8
69	73.3
71	75.3
73	76.6
75	78.1
77.5	79.5
80	81
82.5	82.2
85	83.7
87.5	85
90	86.2
92.5	87.2
95	88.1
97.5	88.7
100	89
103	89.3
106	89.4
109	89.4
112	89.3
115	89.2
118	89
122	88.9
125	88.9
128	88.9
132	88.8
136	88.6
140	88.3
145	88
150	87.6
155	87.2
160	86.9
165	86.5
170	86.2
175	85.9
180	85.4
185	84.8
190	84
195	82.9
200	81.2
206	78.6
212	75.9
218	76
224	78.2
230	79.5
236	80.4
240	80.2
250	80
258	79.6
265	79.5
272	78.9
280	77
290	74
300	72.5
307	72.8
315	72.4
325	73.3
335	75.1
345	77.2
355	78
365	78.5
375	79.3
387	79.7
400	80.2
412	80.3
425	80
437	79.3
450	78.2
462	75.8
475	73.7
487	76.8
500	78.8
515	79.7
530	80.7
545	81.2
560	80.8
580	80.7
600	81.8
615	83.4
630	84.8
650	85.7
670	86
690	86.5
710	87.1
730	86.8
750	85.9
775	85.2
800	85.3
825	85.9
850	86.1
875	86.2
900	85.9
925	85.2
950	85.9
975	86.5
1000	85.9
1030	84.5
1060	84.5
1090	83.2
1120	82.4
1150	81.8
1180	82.2
1220	82.5
1250	82.4
1280	81.3
1320	79.4
1360	78.6
1400	78.3
1450	79.4
1500	78.2
1550	76
1600	72.9
1650	66.8
1700	71.5
1750	69.5
1800	69.7
1850	64.9
1900	48.8
1950	70.4
2000	74.9
2060	76
2120	78.8
2180	80.8
2240	79.3
2300	76.6
2360	77.8
2400	78.9
2500	81.4
2580	84
2650	83.4
2720	84.1
2800	84.1
2900	84.7
3000	84.9
3070	83.1
3150	81.3
3250	79.4
3350	72.9
3450	70.8
3550	62.7
3650	69
3750	73
3870	77.3
4000	77.2
4120	76.5
4250	75.3
4370	75.3
4500	73.6
4620	72.6
4750	75
4870	78
5000	78.2
5150	73.9
5300	74.2
5450	71.8
5600	68.8
5800	68.1
6000	69.6
6150	66.4
6300	72.2
6500	73.5
6700	77.1
6900	75.8
7100	75
7300	77.8
7500	78.2
7750	78
8000	73.8
8250	68.6
8500	67.6
8750	63.8
9000	66.1
9250	69.4
9500	72.3
9750	75.6
10000	78.9
10300	80.7
10600	82.1
10900	82
11200	80.7
11500	79.6
11800	78.2
12200	74.6
12500	71.7
12800	75.9
13200	71.6
13600	68.8
14000	65.1
14500	64.3
15000	65.6
15500	66.1
16000	66.8
16500	67.1
17000	66.7
17500	66.2
18000	67.7
18500	75.4
19000	74.9
19500	72.5
20000	72
20600	71.8
21200	67.3
21800	67.8
22400	66.8
