"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"
20.5078	29.2296	20.5078	36.8541	20.5078	46.6199	20.5078	44.1068
21.9727	37.6068	21.9727	40.7577	21.9727	49.3247	21.9727	46.9553
23.4375	34.7265	23.4375	39.3597	23.4375	49.2094	23.4375	46.718
24.9023	43.8694	24.9023	46.3576	24.9023	52.9718	24.9023	50.8411
26.3672	46.1156	26.3672	47.5195	26.3672	53.6538	26.3672	51.6452
27.832	49.6452	27.832	50.5387	27.832	55.9424	27.832	54.0944
29.2969	51.5641	29.2969	51.8617	29.2969	56.9099	29.2969	55.18
30.7617	53.5945	30.7617	54.0876	30.7617	58.896	30.7617	57.2015
32.2266	55.9839	32.2266	56.6211	32.2266	60.8059	32.2266	59.2433
33.6914	58.6563	33.6914	59.0611	33.6914	62.4295	33.6914	61.1055
35.1562	60.3	35.1562	60.7725	35.1562	64.0487	35.1562	62.7436
36.6211	62.2793	36.6211	62.6736	36.6211	65.5351	36.6211	64.3625
38.0859	63.7116	38.0859	64.1652	38.0859	66.9018	38.0859	65.7609
39.5508	65.6505	39.5508	66.0284	39.5508	68.4415	39.5508	67.4144
41.0156	67.5659	41.0156	67.868	41.0156	69.8806	41.0156	69.0009
42.4805	68.3277	42.4805	68.7779	42.4805	71.0953	42.4805	70.0908
43.9453	70.3148	43.9453	70.7214	43.9453	72.6853	43.9453	71.8083
45.4102	71.7834	45.4102	72.1706	45.4102	74.0099	45.4102	73.1802
46.875	73.2574	46.875	73.5944	46.875	75.2411	46.875	74.4893
48.3398	74.4449	48.3398	74.8144	48.3398	76.4031	48.3398	75.6682
51.2695	76.7035	51.2695	77.0632	51.2695	78.4379	51.2695	77.786
52.7344	77.7236	52.7344	78.0469	52.7344	79.2831	52.7344	78.6909
54.1992	78.6261	54.1992	78.9272	54.1992	80.0543	54.1992	79.509
55.6641	79.3025	55.6641	79.5975	55.6641	80.6604	55.6641	80.1421
58.5938	80.2713	58.5938	80.5604	58.5938	81.4939	58.5938	81.0294
60.0586	80.642	60.0586	80.9157	60.0586	81.7748	60.0586	81.3437
62.9883	81.0951	62.9883	81.3559	62.9883	82.1148	62.9883	81.7279
64.4531	81.3269	64.4531	81.5726	64.4531	82.2681	64.4531	81.9107
67.3828	81.6288	67.3828	81.861	67.3828	82.4624	67.3828	82.1478
68.8477	81.7488	68.8477	81.975	68.8477	82.5406	68.8477	82.2425
