"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-14.1818	20.5078	-11.1927
21.9727	-8.82557	21.9727	-6.25828
23.4375	-11.4053	23.4375	-8.54381
24.9023	-6.66594	24.9023	-4.45185
26.3672	-5.15408	26.3672	-3.21948
27.832	-4.11148	27.832	-2.45129
29.2969	-3.22257	29.2969	-1.80904
30.7617	-3.25623	30.7617	-1.84024
32.2266	-2.9825	32.2266	-1.68662
33.6914	-2.20564	33.6914	-1.19624
35.1562	-2.22736	35.1562	-1.22063
36.6211	-1.89218	36.6211	-1.02149
38.0859	-1.88252	38.0859	-1.02462
39.5508	-1.61767	39.5508	-0.870585
41.0156	-1.29699	41.0156	-0.689338
42.4805	-1.63946	42.4805	-0.892077
43.9453	-1.39762	43.9453	-0.758224
45.4102	-1.31012	45.4102	-0.707796
46.875	-1.15139	46.875	-0.616995
48.3398	-1.15544	48.3398	-0.624169
51.2695	-1.03698	51.2695	-0.564107
52.7344	-0.927624	52.7344	-0.504402
54.1992	-0.849426	54.1992	-0.46217
55.6641	-0.809457	55.6641	-0.440004
58.5938	-0.73869	58.5938	-0.404402
60.0586	-0.685373	60.0586	-0.376125
62.9883	-0.624615	62.9883	-0.344613
64.4531	-0.579068	64.4531	-0.320406
67.3828	-0.518498	67.3828	-0.28828
68.8477	-0.495128	68.8477	-0.274565
71.7773	-0.436175	71.7773	-0.241878
74.707	-0.387428	74.707	-0.215174
77.6367	-0.328657	77.6367	-0.185448
79.1016	-0.312328	79.1016	-0.176733
82.0312	-0.273941	82.0312	-0.157075
84.9609	-0.263877	84.9609	-0.151084
87.8906	-0.26886	87.8906	-0.15391
90.8203	-0.00644386	90.8203	-0.0179832
95.2148	-0.171564	95.2148	-0.0971813
98.1445	-0.17265	98.1445	-0.101047
101.074	-0.160361	101.074	-0.0948537
105.469	-0.0989186	105.469	-0.0598735
108.398	0.0134667	108.398	0.000436098
112.793	0.149769	112.793	0.0675092
117.188	0.311525	117.188	0.14878
120.117	0.229342	120.117	0.109536
124.512	0.0127532	124.512	0.0030184
128.906	0.0856812	128.906	0.0393726
133.301	0.100787	133.301	0.0445917
139.16	0.102291	139.16	0.047619
143.555	0.13354	143.555	0.0662702
147.949	0.209969	147.949	0.104253
153.809	0.247666	153.809	0.124363
159.668	0.21452	159.668	0.105504
165.527	0.183748	165.527	0.0920132
171.387	0.301591	171.387	0.149602
177.246	0.380063	177.246	0.193376
183.105	0.309813	183.105	0.158564
188.965	0.320586	188.965	0.160152
196.289	0.408014	196.289	0.2042
203.613	0.36037	203.613	0.187362
210.938	0.345853	210.938	0.176892
218.262	-0.0042239	218.262	-0.000855912
225.586	-0.503358	225.586	-0.284176
232.91	-0.882361	232.91	-0.438734
241.699	0.802263	241.699	0.480563
250.488	0.969476	250.488	0.526199
259.277	1.03046	259.277	0.558328
268.066	0.988873	268.066	0.534369
276.855	1.09258	276.855	0.556001
287.109	1.06411	287.109	0.553838
297.363	1.14806	297.363	0.617238
307.617	1.28647	307.617	0.688025
319.336	1.31175	319.336	0.714171
329.59	1.45993	329.59	0.769641
341.309	1.5132	341.309	0.791614
353.027	1.84682	353.027	0.94989
366.211	1.7579	366.211	0.889161
379.395	1.8866	379.395	0.940368
392.578	1.89768	392.578	0.944419
405.762	2.06961	405.762	1.01768
420.41	2.35105	420.41	1.13066
435.059	2.22968	435.059	1.07041
451.172	2.63083	451.172	1.21145
465.82	2.68719	465.82	1.25357
483.398	2.80456	483.398	1.30377
499.512	2.5754	499.512	1.16074
517.09	2.75342	517.09	1.24275
536.133	2.82824	536.133	1.36973
555.176	3.44142	555.176	1.63125
574.219	3.00478	574.219	1.31762
594.727	2.90288	594.727	1.36632
615.234	3.31809	615.234	1.6164
637.207	2.96369	637.207	1.27147
659.18	2.65438	659.18	1.1659
682.617	2.58659	682.617	1.31604
707.52	3.10492	707.52	1.588
732.422	2.98282	732.422	1.88981
757.324	2.65351	757.324	1.66295
785.156	3.46902	785.156	2.15372
811.523	2.50597	811.523	1.66233
840.82	1.18283	840.82	-0.246818
870.117	2.71914	870.117	0.725443
900.879	4.0175	900.879	1.84565
933.105	3.48182	933.105	1.52927
965.332	4.53261	965.332	2.27356
1,000.49	4.96094	1,000.49	2.71413
1,035.64	5.20353	1,035.64	2.71669
1,072.27	4.47908	1,072.27	2.31014
1,108.89	5.24879	1,108.89	2.90729
1,148.44	4.2964	1,148.44	1.80627
1,189.45	5.20031	1,189.45	2.84476
1,230.47	5.23209	1,230.47	2.56621
