"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"
20.5078	41.815
21.9727	44.9108
23.4375	44.4532
24.9023	49.1496
26.3672	50.0714
27.832	52.7238
29.2969	53.9149
30.7617	55.9702
32.2266	58.1433
33.6914	60.215
35.1562	61.8768
36.6211	63.6053
38.0859	65.0315
39.5508	66.7759
41.0156	68.459
42.4805	69.4694
43.9453	71.2824
45.4102	72.6876
46.875	74.0477
48.3398	75.239
51.2695	77.4153
52.7344	78.359
54.1992	79.207
55.6641	79.8552
58.5938	80.7756
60.0586	81.1096
62.9883	81.5211
64.4531	81.7218
67.3828	81.9821
68.8477	82.0856
71.7773	82.2808
74.707	82.443
77.6367	82.6046
79.1016	82.6645
82.0312	82.7104
84.9609	82.7869
87.8906	82.8782
90.8203	83.1109
95.2148	83.1007
98.1445	83.261
101.074	83.2693
105.469	83.4688
108.398	83.6578
112.793	83.7926
117.188	83.9223
120.117	83.9921
124.512	84.0275
128.906	84.1025
133.301	84.1956
139.16	84.3104
143.555	84.3635
147.949	84.3831
153.809	84.4872
159.668	84.5206
165.527	84.7775
171.387	84.7658
177.246	84.7562
183.105	84.7047
188.965	84.6965
196.289	84.7135
203.613	84.663
210.938	84.7739
218.262	84.8292
225.586	84.5833
232.91	83.3467
241.699	83.5989
250.488	83.79
259.277	84.1226
268.066	84.0512
276.855	83.9916
287.109	84.0124
297.363	83.8834
307.617	83.9266
319.336	83.6594
329.59	83.3695
341.309	83.2666
353.027	83.1206
366.211	82.9354
379.395	83.0826
392.578	82.9691
405.762	82.9144
420.41	82.9254
435.059	82.7947
451.172	83.0583
465.82	83.1872
483.398	83.4387
499.512	83.2191
517.09	83.5314
536.133	83.0596
555.176	83.4555
574.219	83.5911
594.727	83.1453
615.234	83.1628
637.207	83.0085
659.18	82.1298
682.617	81.5602
707.52	81.4231
732.422	81.2623
757.324	81.5026
785.156	82.4467
811.523	83.1964
840.82	80.9055
870.117	81.2386
900.879	81.9813
933.105	81.8702
965.332	81.7905
1,000.49	81.8917
1,035.64	81.3588
1,072.27	81.251
1,108.89	80.3227
1,148.44	80.1593
1,189.45	80.299
1,230.47	79.8477
1,274.41	79.5334
1,319.82	79.145
1,366.7	78.8728
1,413.57	79.0933
1,463.38	79.9335
1,516.11	80.2786
1,568.85	79.7684
1,624.51	79.5997
1,681.64	80.2042
1,741.7	80.5558
1,803.22	80.5036
1,866.21	80.006
1,932.13	79.7066
1,999.51	79.8191
2,069.82	80.0645
2,143.07	80.2477
2,219.24	80.1381
2,296.88	79.7586
2,378.91	79.999
2,462.4	80.6476
2,548.83	81.0733
2,639.65	81.0139
2,731.93	80.5695
2,828.61	80.422
2,928.22	80.9231
3,030.76	81.0239
3,137.7	80.8536
3,249.02	80.4564
3,363.28	79.9718
3,481.93	80.0526
3,604.98	80.2466
3,732.42	80.2311
3,864.26	80.3219
4,000.49	79.7117
4,141.11	80.1178
4,287.6	80.1545
4,438.48	80.3483
4,595.21	79.9025
4,756.35	79.644
4,924.8	78.9877
5,097.66	77.2137
5,277.83	76.2584
5,463.87	77.0529
5,657.23	78.5053
5,856.45	79.0837
6,062.99	79.9618
6,276.86	80.0571
6,498.05	79.5973
6,726.56	79.4371
6,963.87	78.9026
7,209.96	79.2757
7,464.84	79.3185
7,727.05	78.9444
7,999.51	79.0578
8,282.23	78.486
8,573.73	77.761
8,876.95	78.1466
9,188.96	79.1612
9,514.16	79.3382
9,849.61	78.905
10,196.8	78.2653
10,555.7	77.8429
10,927.7	77.5923
11,313	77.3833
11,712.9	77.0723
12,126	76.6805
12,553.7	76.651
12,996.1	76.5767
13,454.6	76.2415
13,929.2	75.8812
14,419.9	75.8731
14,928.2	75.8444
15,455.6	75.7933
16,000.5	75.684
16,564.5	75.9266
17,148.9	75.8084
17,752.4	75.8649
18,379.4	75.9418
19,026.9	75.7404
19,697.8	75.288
19,999.5	75.1348
