"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	56.2419	20.5078	57.3682	20.5078	60.8192	20.5078	59.3988
21.9727	62.0637	21.9727	62.9735	21.9727	66.1883	21.9727	64.8541
23.4375	62.8879	23.4375	62.3363	23.4375	64.2518	23.4375	63.5385
24.9023	63.7886	24.9023	64.1652	24.9023	68.7333	24.9023	67.1034
26.3672	66.5511	26.3672	67.7027	26.3672	72.3434	26.3672	70.6328
27.832	69.713	27.832	70.7166	27.832	74.9078	27.832	73.3113
29.2969	73.9098	29.2969	74.7232	29.2969	78.0463	29.2969	76.6916
30.7617	76.5831	30.7617	77.3793	30.7617	80.5025	30.7617	79.2063
32.2266	79.2792	32.2266	79.9655	32.2266	82.6796	32.2266	81.5182
33.6914	81.6326	33.6914	82.2459	33.6914	84.7001	33.6914	83.6299
35.1562	83.478	35.1562	84.07	35.1562	86.4043	35.1562	85.3761
36.6211	85.313	36.6211	85.8766	36.6211	88.0253	36.6211	87.0631
38.0859	86.9107	38.0859	87.441	38.0859	89.391	38.0859	88.5021
39.5508	88.3892	39.5508	88.8713	39.5508	90.6185	39.5508	89.8089
41.0156	89.5036	41.0156	89.9627	41.0156	91.4463	41.0156	90.7379
42.4805	90.4527	42.4805	90.8682	42.4805	92.2722	42.4805	91.6006
43.9453	91.2944	43.9453	91.6991	43.9453	93.0133	43.9453	92.378
45.4102	92.0068	45.4102	92.383	45.4102	93.5685	45.4102	92.9881
46.875	92.5741	46.875	92.9247	46.875	93.9813	46.875	93.4566
48.3398	92.9738	48.3398	93.2965	48.3398	94.2538	48.3398	93.774
51.2695	93.2546	51.2695	93.5642	51.2695	94.4319	51.2695	93.9913
52.7344	93.2839	52.7344	93.5928	52.7344	94.4157	52.7344	93.9939
54.1992	93.2925	54.1992	93.5755	54.1992	94.2794	54.1992	93.9122
55.6641	93.3667	55.6641	93.5899	55.6641	94.1136	55.6641	93.8343
58.5938	93.2788	58.5938	93.4709	58.5938	93.8643	58.5938	93.648
60.0586	93.2553	60.0586	93.4388	60.0586	93.7996	60.0586	93.5994
62.9883	93.1576	62.9883	93.3329	62.9883	93.6298	62.9883	93.4598
64.4531	93.1821	64.4531	93.3612	64.4531	93.6446	64.4531	93.48
67.3828	92.9916	67.3828	93.1908	67.3828	93.4875	67.3828	93.3133
68.8477	92.922	68.8477	93.1403	68.8477	93.4853	68.8477	93.2859
71.7773	93.0203	71.7773	93.2092	71.7773	93.5052	71.7773	93.3331
74.707	93.1656	74.707	93.3118	74.707	93.4821	74.707	93.375
77.6367	93.1887	77.6367	93.3219	77.6367	93.4359	77.6367	93.3572
79.1016	93.2711	79.1016	93.3749	79.1016	93.4069	79.1016	93.3719
82.0312	93.3161	82.0312	93.3748	82.0312	93.2363	82.0312	93.2907
84.9609	93.422	84.9609	93.5027	84.9609	93.3506	84.9609	93.4073
87.8906	93.5783	87.8906	93.5883	87.8906	93.42	87.8906	93.4983
90.8203	93.6775	90.8203	93.705	90.8203	93.5968	90.8203	93.6428
95.2148	93.9973	95.2148	93.9615	95.2148	93.6292	95.2148	93.7966
98.1445	94.0049	98.1445	93.9971	98.1445	93.7923	98.1445	93.8918
101.074	93.9576	101.074	93.9349	101.074	93.7407	101.074	93.838
105.469	94.051	105.469	93.9962	105.469	93.6819	105.469	93.8443
108.398	94.3201	108.398	94.2027	108.398	93.7568	108.398	93.9974
112.793	94.5114	112.793	94.3534	112.793	93.7236	112.793	94.066
117.188	94.4343	117.188	94.2907	117.188	93.7672	117.188	94.0524
120.117	94.5001	120.117	94.3259	120.117	93.7491	120.117	94.0679
124.512	94.6446	124.512	94.4628	124.512	93.7268	124.512	94.1291
128.906	94.4546	128.906	94.3589	128.906	93.8065	128.906	94.0962
