"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	69.9039	20.5078	69.6465	20.5078	68.9032	20.5078	69.326
21.2402	71.0023	21.2402	70.7551	21.2402	70.0262	21.2402	70.4392
21.9727	71.0464	21.9727	70.7534	21.9727	69.9044	21.9727	70.3906
22.7051	71.5651	22.7051	71.2926	22.7051	70.4915	22.7051	70.9479
23.4375	71.2457	23.4375	70.7998	23.4375	69.4137	23.4375	70.2289
24.1699	71.501	24.1699	71.0469	24.1699	69.6467	24.1699	70.4718
25.6348	71.8734	25.6348	71.3725	25.6348	69.8163	25.6348	70.7418
26.3672	72.0595	26.3672	71.5404	26.3672	69.9238	26.3672	70.8887
27.0996	72.1655	27.0996	71.6126	27.0996	69.8784	27.0996	70.9203
27.832	72.3835	27.832	71.8116	27.832	70.0161	27.832	71.0989
29.2969	72.285	29.2969	71.6352	29.2969	69.5645	29.2969	70.8324
30.0293	72.3148	30.0293	71.625	30.0293	69.4083	30.0293	70.7763
31.4941	72.0347	31.4941	71.2424	31.4941	68.598	31.4941	70.2637
32.2266	71.9708	32.2266	71.1246	32.2266	68.2523	32.2266	70.0814
33.6914	71.5705	33.6914	70.5904	33.6914	67.0946	33.6914	69.3838
34.4238	71.5373	34.4238	70.4994	34.4238	66.6345	34.4238	69.2003
35.8887	70.9665	35.8887	69.7544	35.8887	64.8974	35.8887	68.2505
37.3535	70.694	37.3535	69.3789	37.3535	64.0478	37.3535	67.8027
38.8184	71.2615	38.8184	70.132	38.8184	65.7177	38.8184	68.7112
39.5508	70.7736	39.5508	69.568	39.5508	64.8858	39.5508	68.105
41.0156	71.5596	41.0156	70.6173	41.0156	67.8415	41.0156	69.6366
42.4805	74.6623	42.4805	74.277	42.4805	73.6933	42.4805	74.0618
43.9453	75.6459	43.9453	75.4096	43.9453	75.0991	43.9453	75.2972
45.4102	76.7109	45.4102	76.5671	45.4102	76.4087	45.4102	76.5131
47.6074	78.281	47.6074	78.2233	47.6074	78.169	47.6074	78.206
49.0723	79.213	49.0723	79.1836	49.0723	79.1471	49.0723	79.1701
50.5371	80.0177	50.5371	80.0073	50.5371	79.9852	50.5371	79.9977
