Frequency Spectrum for Input Signal

Data Shown:    A-Series Line array (d&b audiotechnik)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 60°

Freq [Hz]	Signal Level [dBSPL]
22.4	28.7
23	31.3
23.6	33.3
24	36.9
25	38.6
25.8	39.7
26.5	40.3
27.2	44.1
28	48.1
29	51.5
30	53.6
30.7	54.5
31.5	56.3
32.5	58.1
33.5	60.1
34.5	62
35.5	63.7
36.5	65.5
37.5	67.4
38.7	69.2
40	71.5
41.2	75
42.5	76.5
43.7	76.4
45	77.5
46.2	79.1
47.5	80.4
48.7	81.7
50	83.2
51.5	84.6
53	85.9
54.5	87.3
56	88.8
58	90.1
60	91.1
61.5	91.6
63	91.8
65	92.1
67	92.6
69	92.9
71	93
73	93.1
75	93
77.5	93
80	93.2
82.5	93.3
85	93.4
87.5	93.5
90	93.7
92.5	94.2
95	94.6
97.5	94.6
100	94.1
103	93.2
106	92.7
109	92.6
112	93.2
115	94
118	94.7
122	94.5
125	92.9
128	91.8
132	91.7
136	91.1
140	90.7
145	90.8
150	91.3
155	91.9
160	92.4
165	92.2
170	91.1
175	89.5
180	89.2
185	90.3
190	90.7
195	89.7
200	87.6
206	85.9
212	85.7
218	87.6
224	88.9
230	89
236	88.7
240	88.1
250	87.9
258	88.1
265	88
272	87.9
280	87.7
290	87.4
300	86.6
307	87
315	87.3
325	86.1
335	85
345	84.2
355	82.8
365	82.5
375	84.5
387	85.6
400	83.2
412	85.2
425	84.8
437	84.9
450	85.9
462	86.3
475	86.2
487	87.2
500	87.1
515	85.9
530	85.8
545	85.1
560	84
580	83
600	81.9
615	80.8
630	79.2
650	78.2
670	76.4
690	73.6
710	69.3
730	72
750	76.2
775	76.5
800	76.5
825	80.6
850	76.3
875	79
900	80.4
925	80.7
950	83.6
975	84.8
1000	85.7
1030	86
1060	86
1090	85.6
1120	85.7
1150	85.1
1180	83.5
1220	82.1
1250	81.8
1280	80.1
1320	78.5
1360	75.9
1400	76.1
1450	75.5
1500	76.3
1550	76.2
1600	74.1
1650	76
1700	76.6
1750	77.1
1800	73.5
1850	69.7
1900	70.1
1950	73
2000	76.4
2060	78.1
2120	80.9
2180	81.4
2240	81.5
2300	82.4
2360	81.2
2400	77
2500	71.2
2580	60.6
2650	71
2720	72.6
2800	71.6
2900	71.4
3000	65.4
3070	67
3150	74.1
3250	78.5
3350	79.9
3450	80
3550	77.4
3650	73.2
3750	78
3870	80.9
4000	80.4
4120	77
4250	60
4370	68.9
4500	73.6
4620	74.9
4750	74.4
4870	75.9
5000	78.6
5150	78.6
5300	74.8
5450	62.8
5600	68
5800	73.6
6000	76.6
6150	79.4
6300	80.9
6500	81.4
6700	80.4
6900	82.6
7100	83.4
7300	84.8
7500	79.2
7750	63.8
8000	71.4
8250	67.7
8500	71.8
8750	71.4
9000	67.1
9250	69.4
9500	70.7
9750	71.8
10000	69.4
10300	68.4
10600	66.7
10900	74.4
11200	74.4
11500	70.3
11800	61
12200	70
12500	69.7
12800	71.2
13200	71.1
13600	70.8
14000	61.3
14500	69.7
15000	73.5
15500	67.8
16000	75.2
16500	66.3
17000	73.5
17500	69.4
18000	68.2
18500	60.8
19000	56.6
19500	55.2
20000	55.3
20600	57.6
21200	50.9
21800	50.6
22400	44
