"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	54.4701
21.9727	52.6305
23.4375	53.3767
24.9023	51.7901
26.3672	54.2223
27.832	53.1101
29.2969	50.9777
30.7617	53.5402
32.2266	51.2144
33.6914	51.6673
35.1563	56.5316
36.6211	64.4436
38.0859	65.3242
39.5508	71.2393
41.0156	72.6071
42.4805	76.9469
43.9453	78.9069
45.4102	80.1708
46.875	82.2852
48.3398	84.2071
51.2695	86.6667
52.7344	87.7459
54.1992	88.6644
55.6641	89.553
58.5938	90.9526
60.0586	91.5103
62.9883	92.2902
64.4531	92.6195
67.3828	93.1658
68.8477	93.3783
71.7773	93.7622
74.707	94.1349
77.6367	94.3501
79.1016	94.5423
82.0313	94.9813
84.9609	95.2532
87.8906	95.5605
90.8203	95.9391
95.2148	96.637
98.1445	96.9471
101.074	97.2563
105.469	97.6933
108.398	98.0116
112.793	98.482
117.188	98.9568
120.117	99.2471
124.512	99.464
128.906	99.4449
133.301	99.715
139.16	99.841
143.555	99.7675
147.949	99.7432
153.809	99.6711
159.668	99.6653
165.527	99.5797
171.387	99.4509
177.246	99.298
183.105	99.0635
188.965	98.954
196.289	98.8184
203.613	98.6124
210.938	98.4345
218.262	98.2829
225.586	98.1475
232.91	97.9682
241.699	97.7976
250.488	97.5957
259.277	97.6067
268.066	97.3251
276.855	97.2251
287.109	97.3661
297.363	97.1451
307.617	97.0608
319.336	96.8726
329.59	96.8011
341.309	96.7363
353.027	96.5539
366.211	96.6682
379.395	96.8052
392.578	96.6289
405.762	96.5358
420.41	96.6897
435.059	96.6696
451.172	96.7901
465.82	96.7715
483.398	96.5981
499.512	96.8171
517.09	96.761
536.133	96.244
555.176	96.1642
574.219	95.9762
594.727	95.5843
615.234	95.7668
637.207	95.9044
659.18	95.8977
682.617	96.2629
707.52	96.5523
732.422	97.4567
757.324	96.9135
785.156	96.4008
811.523	95.9573
840.82	95.7635
870.117	95.432
900.879	95.5331
933.105	95.5403
965.332	95.7977
1,000.49	95.8185
1,035.64	96.4105
1,072.27	95.8909
1,108.89	94.9705
1,148.44	94.6329
1,189.45	94.7464
1,230.47	94.8728
1,274.41	94.8562
1,319.82	94.6711
1,366.7	94.2944
1,413.57	93.892
1,463.38	93.5851
1,516.11	93.5633
1,568.85	94.0393
1,624.51	94.1987
1,681.64	93.8598
1,741.7	93.445
1,803.22	93.5783
1,866.21	93.5912
1,932.13	92.9989
1,999.51	92.5727
2,069.82	93.1869
2,143.07	93.3719
2,219.24	92.5396
2,296.88	92.528
2,378.91	93.1824
2,462.4	93.161
2,548.83	92.7877
2,639.65	93.348
2,731.93	93.7309
2,828.61	93.4789
2,928.22	93.7329
3,030.76	94.0807
3,137.7	94.6506
3,249.02	94.8451
3,363.28	95.2306
3,481.93	95.5898
3,604.98	95.8235
3,732.42	96.147
3,864.26	96.426
4,000.49	96.7309
4,141.11	96.8901
4,287.6	97.233
4,438.48	97.4338
4,595.21	97.4095
4,756.35	97.9717
4,924.8	97.6963
5,097.66	97.8457
5,277.83	97.8287
5,463.87	97.4766
5,657.23	97.4348
5,856.45	97.1018
6,062.99	97.0607
6,276.86	97.128
6,498.05	96.761
6,726.56	96.6691
6,963.87	96.2634
7,209.96	96.165
7,464.84	96.066
7,727.05	95.919
7,999.51	95.7607
8,282.23	94.955
8,573.73	94.5701
8,876.95	94.6075
9,188.96	94.1426
9,514.16	93.6412
9,849.61	93.3431
10,196.8	93.291
10,555.7	93.2789
10,927.7	93.0169
11,313	92.4221
11,712.9	92.0116
12,126	91.7101
12,553.7	91.1672
12,996.1	90.4223
13,454.6	90.2052
13,929.2	90.1846
14,419.9	90.3237
14,928.2	91.04
15,455.6	92.1545
16,000.5	92.9497
16,564.5	93.0515
17,148.9	92.7879
17,752.4	92.3251
18,379.4	91.6889
19,026.9	90.9757
19,697.8	90.2625
19,999.5	89.8099
