"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	54.0676	20.5078	54.3801	20.5078	55.0424	20.5078	54.6879
21.9727	52.3122	21.9727	52.5157	21.9727	53.0167	21.9727	52.7508
23.4375	53.4611	23.4375	53.4253	23.4375	53.1781	23.4375	53.3038
24.9023	51.4873	24.9023	51.6944	24.9023	52.3184	24.9023	51.9984
26.3672	53.8682	26.3672	54.119	26.3672	54.7613	26.3672	54.4259
27.832	51.9831	27.832	52.7724	27.832	54.596	27.832	53.7174
29.2969	47.8734	29.2969	49.9727	29.2969	53.7776	29.2969	52.1873
30.7617	50.5566	30.7617	52.5847	30.7617	56.3432	30.7617	54.7692
32.2266	46.4994	32.2266	49.1015	32.2266	54.4339	32.2266	52.4986
33.6914	40.3941	33.6914	46.7161	33.6914	56.114	33.6914	53.6337
35.1563	53.1368	35.1563	54.0721	35.1563	59.7073	35.1563	57.8129
36.6211	63.4021	36.6211	63.7793	36.6211	65.9158	36.6211	64.9825
38.0859	65.1764	38.0859	64.8754	38.0859	65.7971	38.0859	65.4397
39.5508	71.4074	39.5508	71.0564	39.5508	71.0164	39.5508	71.1062
41.0156	71.9902	41.0156	72.2806	41.0156	73.6794	41.0156	73.0287
42.4805	76.6068	42.4805	76.7766	42.4805	77.5975	42.4805	77.1998
43.9453	78.4973	43.9453	78.739	43.9453	79.6144	43.9453	79.1818
45.4102	79.9472	45.4102	80.0833	45.4102	80.5544	45.4102	80.3137
46.875	82.1272	46.875	82.2227	46.875	82.5625	46.875	82.3877
48.3398	84.0501	48.3398	84.1531	48.3398	84.4782	48.3398	84.3087
51.2695	86.5494	51.2695	86.6279	51.2695	86.8749	51.2695	86.7453
52.7344	87.613	52.7344	87.7076	52.7344	87.9779	52.7344	87.8347
54.1992	88.5381	54.1992	88.6301	54.1992	88.8859	54.1992	88.7498
55.6641	89.4371	55.6641	89.5247	55.6641	89.7531	55.6641	89.6303
58.5938	90.8615	58.5938	90.9337	58.5938	91.1078	58.5938	91.0128
60.0586	91.4382	60.0586	91.4964	60.0586	91.6338	60.0586	91.5584
62.9883	92.225	62.9883	92.2794	62.9883	92.4035	62.9883	92.335
64.4531	92.5629	64.4531	92.6119	64.4531	92.7175	64.4531	92.6586
67.3828	93.1304	67.3828	93.1642	67.3828	93.2267	67.3828	93.1908
