"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-0.496194	20.5078	-0.184577
21.9727	-0.686554	21.9727	-0.231801
23.4375	-0.315305	23.4375	-0.102767
24.9023	-0.810073	24.9023	-0.292231
26.3672	-0.000741003	26.3672	0.0565702
27.832	-0.326438	27.832	-0.120643
29.2969	-0.130419	29.2969	-0.00961313
30.7617	-0.0973932	30.7617	-0.00595144
32.2266	-0.0467551	32.2266	0.0155402
33.6914	-0.0848875	33.6914	-0.00746119
35.1563	-0.0975238	35.1563	-0.00265909
36.6211	-0.00467087	36.6211	0.0306954
38.0859	-0.00019235	38.0859	0.0352737
39.5508	0.0487485	39.5508	0.0464988
41.0156	0.0237941	41.0156	0.0377553
42.4805	0.0677202	42.4805	0.0563683
43.9453	0.11553	43.9453	0.0756558
45.4102	0.117947	45.4102	0.0746305
46.875	0.115634	46.875	0.0723113
48.3398	0.115568	48.3398	0.0720136
51.2695	0.160526	51.2695	0.0889347
52.7344	0.178446	52.7344	0.0936466
54.1992	0.180003	54.1992	0.0935604
55.6641	0.136596	55.6641	0.0764832
58.5938	0.167439	58.5938	0.0897818
60.0586	0.186052	60.0586	0.0980868
62.9883	0.275025	62.9883	0.13101
64.4531	0.248852	64.4531	0.120008
67.3828	0.259797	67.3828	0.125046
68.8477	0.286114	68.8477	0.13229
71.7773	0.277141	71.7773	0.131777
74.707	0.29231	74.707	0.136495
77.6367	0.25927	77.6367	0.125219
79.1016	0.253762	79.1016	0.123967
82.0313	0.297697	82.0313	0.140792
84.9609	0.302895	84.9609	0.141354
87.8906	0.248419	87.8906	0.12275
90.8203	0.176325	90.8203	0.0952026
95.2148	0.407778	95.2148	0.195622
98.1445	0.404627	98.1445	0.183641
101.074	0.325175	101.074	0.154224
105.469	0.357007	105.469	0.17152
108.398	0.374088	108.398	0.177965
112.793	0.400321	112.793	0.191885
117.188	0.345362	117.188	0.166976
120.117	0.349275	120.117	0.184444
124.512	0.408806	124.512	0.211718
128.906	0.412125	128.906	0.20794
133.301	0.588086	133.301	0.269734
139.16	0.629638	139.16	0.286348
143.555	0.554258	143.555	0.263646
147.949	0.541886	147.949	0.26044
153.809	0.554374	153.809	0.266649
159.668	0.61048	159.668	0.289564
165.527	0.621307	165.527	0.300716
171.387	0.751424	171.387	0.350536
177.246	0.727586	177.246	0.336263
183.105	0.686396	183.105	0.33785
188.965	0.741346	188.965	0.36762
196.289	0.862522	196.289	0.397318
203.613	0.855011	203.613	0.393604
210.938	0.872294	210.938	0.40449
218.262	0.849659	218.262	0.396329
225.586	0.855474	225.586	0.399056
232.91	0.933006	232.91	0.439242
241.699	0.939421	241.699	0.452745
250.488	0.937967	250.488	0.482362
259.277	0.967486	259.277	0.484912
268.066	0.801369	268.066	0.447151
276.855	0.924393	276.855	0.514204
287.109	1.07596	287.109	0.589578
297.363	1.36519	297.363	0.71943
307.617	1.34919	307.617	0.713553
319.336	1.42039	319.336	0.738753
329.59	1.61061	329.59	0.785946
341.309	1.55959	341.309	0.789808
353.027	1.85444	353.027	0.93971
366.211	2.11992	366.211	1.018
379.395	2.02278	379.395	0.931617
392.578	1.96051	392.578	0.924317
405.762	1.93557	405.762	0.913167
420.41	2.3187	420.41	1.12542
435.059	2.16051	435.059	1.06911
451.172	2.6344	451.172	1.23374
465.82	2.76831	465.82	1.22325
483.398	2.72329	483.398	1.18686
499.512	2.82758	499.512	1.18926
517.09	3.26489	517.09	1.26826
536.133	2.77298	536.133	0.96983
555.176	2.85205	555.176	1.06304
574.219	2.99576	574.219	1.21078
594.727	3.19057	594.727	1.19826
615.234	3.5275	615.234	1.26715
637.207	3.16397	637.207	1.05157
659.18	2.92921	659.18	0.957474
682.617	3.12267	682.617	1.04512
707.52	3.29487	707.52	1.02696
732.422	3.3322	732.422	1.0811
757.324	3.54565	757.324	1.20461
785.156	3.6276	785.156	1.09802
811.523	2.91956	811.523	0.735549
840.82	2.60373	840.82	0.590456
870.117	2.63042	870.117	0.696823
900.879	3.16238	900.879	1.13702
933.105	3.08263	933.105	1.06853
965.332	3.744	965.332	1.4801
1,000.49	4.17647	1,000.49	1.85192
1,035.64	4.73701	1,035.64	2.22666
1,072.27	4.87498	1,072.27	2.20893
1,108.89	4.74553	1,108.89	2.11019
1,148.44	4.70186	1,148.44	1.99686
1,189.45	4.81582	1,189.45	2.10826
1,230.47	4.93109	1,230.47	2.13872
1,274.41	5.01312	1,274.41	2.17961
1,319.82	4.95094	1,319.82	2.09124
1,366.7	4.97782	1,366.7	2.17905
1,413.57	5.04632	1,413.57	2.10107
1,463.38	5.22775	1,463.38	2.14309
1,516.11	5.61905	1,516.11	2.35972
1,568.85	6.25979	1,568.85	2.60415
1,624.51	6.65967	1,624.51	2.71686
1,681.64	6.97241	1,681.64	2.84679
1,741.7	7.15185	1,741.7	2.93351
1,803.22	7.32833	1,803.22	3.03737
1,866.21	7.45213	1,866.21	3.11984
1,932.13	7.41392	1,932.13	3.1875
1,999.51	7.05904	1,999.51	3.11024
2,069.82	6.70234	2,069.82	3.01835
2,143.07	6.85011	2,143.07	3.11769
2,219.24	6.87932	2,219.24	3.12657
2,296.88	6.36817	2,296.88	2.94476
2,378.91	6.40012	2,378.91	2.95018
2,462.4	6.95596	2,462.4	3.15792
2,548.83	6.95022	2,548.83	3.22135
2,639.65	6.54725	2,639.65	3.02147
2,731.93	6.89722	2,731.93	3.03099
2,828.61	6.79193	2,828.61	3.01028
2,928.22	6.51765	2,928.22	2.93223
3,030.76	6.87596	3,030.76	3.03676
3,137.7	7.0114	3,137.7	3.19789
3,249.02	7.02842	3,249.02	3.27318
3,363.28	7.42204	3,363.28	3.43641
3,481.93	7.5471	3,481.93	3.48691
3,604.98	7.48343	3,604.98	3.48331
3,732.42	7.64414	3,732.42	3.43382
3,864.26	7.44596	3,864.26	3.26108
4,000.49	7.56288	4,000.49	3.27762
4,141.11	7.52188	4,141.11	3.29447
4,287.6	7.6413	4,287.6	3.36956
4,438.48	7.41685	4,438.48	3.17926
4,595.21	7.62199	4,595.21	3.24899
4,756.35	7.88355	4,756.35	3.42302
4,924.8	8.27964	4,924.8	3.55617
5,097.66	8.34062	5,097.66	3.6062
5,277.83	8.44709	5,277.83	3.67583
5,463.87	8.63041	5,463.87	3.79255
5,657.23	8.6676	5,657.23	3.87222
5,856.45	8.74399	5,856.45	3.86394
