"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
379.395	2.48653	379.395	1.14818
392.578	2.39694	392.578	1.16457
405.762	2.61593	405.762	1.33869
420.41	2.86668	420.41	1.33586
435.059	2.81518	435.059	1.3213
451.172	3.45887	451.172	1.47806
465.82	3.75965	465.82	1.57061
483.398	3.66421	483.398	1.45947
499.512	3.57481	499.512	1.50492
517.09	3.68594	517.09	1.57976
536.133	3.71337	536.133	1.72532
555.176	4.6435	555.176	1.85135
574.219	4.73968	574.219	1.72901
594.727	4.06556	594.727	1.40459
615.234	4.10395	615.234	1.46174
637.207	3.77137	637.207	1.37428
659.18	3.93378	659.18	1.50724
682.617	4.28791	682.617	1.72835
707.52	4.24279	707.52	1.52565
732.422	4.53225	732.422	1.7183
757.324	4.56973	757.324	1.70758
785.156	4.66709	785.156	1.70729
811.523	4.69678	811.523	1.76156
840.82	4.96984	840.82	2.02057
870.117	5.25947	870.117	2.16206
900.879	5.31304	900.879	2.25595
933.105	4.93955	933.105	1.97226
965.332	4.83936	965.332	2.00236
1,000.49	4.94225	1,000.49	1.96205
1,035.64	5.79951	1,035.64	2.63647
1,072.27	5.55087	1,072.27	2.48668
1,108.89	5.74031	1,108.89	2.64859
1,148.44	5.48077	1,148.44	2.42515
1,189.45	5.76264	1,189.45	2.48126
1,230.47	5.58494	1,230.47	2.32006
1,274.41	5.46695	1,274.41	2.19622
1,319.82	5.14961	1,319.82	1.94819
1,366.7	4.94904	1,366.7	1.80862
1,413.57	5.27068	1,413.57	2.21408
1,463.38	5.42589	1,463.38	2.1474
1,516.11	5.908	1,516.11	2.49428
1,568.85	6.34718	1,568.85	2.69118
1,624.51	6.26606	1,624.51	2.74312
1,681.64	6.2293	1,681.64	2.93656
1,741.7	5.72252	1,741.7	2.31464
1,803.22	4.61753	1,803.22	2.59354
1,866.21	5.08109	1,866.21	2.62556
1,932.13	6.72174	1,932.13	3.0789
1,999.51	6.44481	1,999.51	3.03124
2,069.82	5.03814	2,069.82	2.43827
2,143.07	5.36201	2,143.07	2.49055
2,219.24	5.99906	2,219.24	2.73337
2,296.88	5.95488	2,296.88	2.81943
2,378.91	5.26472	2,378.91	2.67732
2,462.4	5.87408	2,462.4	2.65959
2,548.83	6.53858	2,548.83	2.83875
2,639.65	6.67433	2,639.65	2.88604
2,731.93	6.58963	2,731.93	2.75434
2,828.61	7.06391	2,828.61	2.90217
2,928.22	8.05288	2,928.22	3.50756
3,030.76	8.38091	3,030.76	3.64163
3,137.7	7.27328	3,137.7	2.86225
3,249.02	6.88845	3,249.02	2.62192
3,363.28	6.88854	3,363.28	2.65158
3,481.93	6.92004	3,481.93	2.67974
3,604.98	7.18691	3,604.98	2.71949
3,732.42	7.02322	3,732.42	2.74217
3,864.26	6.1022	3,864.26	2.40201
4,000.49	6.3276	4,000.49	2.51095
4,141.11	6.55115	4,141.11	2.57623
4,287.6	6.96075	4,287.6	2.76855
4,438.48	7.46565	4,438.48	3.23254
4,595.21	7.11729	4,595.21	2.96697
4,756.35	6.70485	4,756.35	2.75913
4,924.8	6.38444	4,924.8	2.53037
5,097.66	5.25016	5,097.66	1.90441
5,277.83	5.11262	5,277.83	1.68432
5,463.87	5.05081	5,463.87	1.31571
5,657.23	5.62345	5,657.23	1.6565
5,856.45	5.8279	5,856.45	1.94489
6,062.99	6.17396	6,062.99	2.09648
6,276.86	6.39125	6,276.86	2.3749
6,498.05	6.07579	6,498.05	2.09297
6,726.56	6.10439	6,726.56	2.24313
6,963.87	5.61071	6,963.87	1.95605
7,209.96	5.94882	7,209.96	2.05968
7,464.84	5.65926	7,464.84	2.28129
7,727.05	4.96375	7,727.05	2.00937
7,999.51	4.90546	7,999.51	2.2234
8,282.23	5.22255	8,282.23	2.06045
8,573.73	5.627	8,573.73	2.07734
8,876.95	5.95027	8,876.95	2.16251
9,188.96	6.26225	9,188.96	2.36974
9,514.16	5.82936	9,514.16	1.99887
9,849.61	5.46098	9,849.61	1.58463
10,196.8	5.51831	10,196.8	1.82132
10,555.7	6.63915	10,555.7	2.53634
10,927.7	7.44975	10,927.7	3.03765
11,313	8.3876	11,313	3.51755
11,712.9	8.95025	11,712.9	3.86508
12,126	9.46271	12,126	4.06933
12,553.7	10.0386	12,553.7	4.32488
12,996.1	10.1329	12,996.1	4.41918
13,454.6	10.0285	13,454.6	4.45618
13,929.2	9.8801	13,929.2	4.43438
14,419.9	9.57276	14,419.9	4.38032
14,928.2	8.78464	14,928.2	4.1031
15,455.6	8.08834	15,455.6	3.78986
16,000.5	7.74871	16,000.5	3.53913
16,564.5	7.77045	16,564.5	3.37974
17,148.9	8.20626	17,148.9	3.45046
17,752.4	8.98266	17,752.4	3.75209
18,379.4	9.94408	18,379.4	4.30918
19,026.9	10.7133	19,026.9	4.81284
19,697.8	11.3955	19,697.8	5.18204
19,999.5	11.59	19,999.5	5.25042
