"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	61.0372	20.5078	61.1325	20.5078	61.3687	20.5078	61.2409
21.9727	60.6111	21.9727	60.5884	21.9727	60.4927	21.9727	60.5427
23.4375	62.2178	23.4375	62.1902	23.4375	62.1327	23.4375	62.1654
24.9023	62.9681	24.9023	62.9206	24.9023	62.7902	24.9023	62.8617
26.3672	63.7233	26.3672	63.6017	26.3672	63.2176	26.3672	63.4282
27.832	64.7002	27.832	64.579	27.832	64.2028	27.832	64.4095
29.2969	65.4458	29.2969	65.3104	29.2969	64.915	29.2969	65.1342
30.7617	66.2582	30.7617	66.1224	30.7617	65.7265	30.7617	65.946
32.2266	67.1485	32.2266	67.0302	32.2266	66.7228	32.2266	66.8948
33.6914	67.62	33.6914	67.4951	33.6914	67.2141	33.6914	67.3745
35.1562	68.2738	35.1562	68.0935	35.1562	67.6355	35.1562	67.8955
36.6211	69.1865	36.6211	69.031	36.6211	68.6583	36.6211	68.8704
38.0859	69.5647	38.0859	69.4286	38.0859	69.0777	38.0859	69.2749
39.5508	70.4372	39.5508	70.291	39.5508	69.9241	39.5508	70.1314
41.0156	70.9121	41.0156	70.7532	41.0156	70.3674	41.0156	70.5867
42.4805	71.4198	42.4805	71.2979	42.4805	71.0031	42.4805	71.1697
43.9453	71.9304	43.9453	71.8334	43.9453	71.6449	43.9453	71.7544
45.4102	72.6308	45.4102	72.5393	45.4102	72.3494	45.4102	72.4584
46.875	73.3803	46.875	73.2011	46.875	72.7961	46.875	73.0292
48.3398	74.526	48.3398	74.2356	48.3398	73.5282	48.3398	73.9396
51.2695	74.6175	51.2695	74.548	51.2695	74.3557	51.2695	74.4615
52.7344	75.4099	52.7344	75.3521	52.7344	75.2702	52.7344	75.3205
54.1992	75.9134	54.1992	75.7905	54.1992	75.5672	54.1992	75.6989
55.6641	76.1712	55.6641	75.9893	55.6641	75.6279	55.6641	75.8398
58.5938	77.5169	58.5938	77.3266	58.5938	76.9089	58.5938	77.1507
60.0586	77.8938	60.0586	77.725	60.0586	77.3613	60.0586	77.5717
62.9883	78.6254	62.9883	78.4536	62.9883	78.1038	62.9883	78.3079
64.4531	79.0623	64.4531	78.8814	64.4531	78.5081	64.4531	78.7258
67.3828	79.9042	67.3828	79.7093	67.3828	79.3133	67.3828	79.5452
68.8477	80.2966	68.8477	80.1007	68.8477	79.7086	68.8477	79.9388
71.7773	81.1009	71.7773	80.9077	71.7773	80.5435	71.7773	80.7592
74.707	81.8358	74.707	81.6205	74.707	81.2162	74.707	81.4566
77.6367	82.5409	77.6367	82.3239	77.6367	81.9079	77.6367	82.1545
79.1016	82.9104	79.1016	82.6922	79.1016	82.2479	79.1016	82.509
82.0312	83.4899	82.0312	83.3147	82.0312	82.933	82.0312	83.1536
84.9609	83.6067	84.9609	83.5961	84.9609	83.81	84.9609	83.7123
87.8906	84.284	87.8906	84.1231	87.8906	84.0468	87.8906	84.1151
90.8203	85.1902	90.8203	84.8628	90.8203	84.3321	90.8203	84.6606
95.2148	85.8281	95.2148	85.57	95.2148	85.0874	95.2148	85.3764
98.1445	86.3176	98.1445	86.0036	98.1445	85.4526	98.1445	85.7886
101.074	86.5602	101.074	86.276	101.074	85.7664	101.074	86.0747
105.469	86.8095	105.469	86.5387	105.469	86.2267	105.469	86.4329
108.398	87.1154	108.398	86.8274	108.398	86.4383	108.398	86.6866
112.793	87.6377	112.793	87.2811	112.793	86.735	112.793	87.0779
117.188	87.8857	117.188	87.5577	117.188	87.061	117.188	87.3723
120.117	88.0378	120.117	87.6899	120.117	87.1481	120.117	87.4868
124.512	88.2758	124.512	87.938	124.512	87.4761	124.512	87.7719
128.906	88.4289	128.906	88.0739	128.906	87.5802	128.906	87.8959
133.301	88.4233	133.301	88.0825	133.301	87.7115	133.301	87.9621
139.16	88.6184	139.16	88.2281	139.16	87.7471	139.16	88.0642
143.555	88.5936	143.555	88.179	143.555	87.7357	143.555	88.0389
147.949	88.5998	147.949	88.1757	147.949	87.6997	147.949	88.0217
153.809	88.5433	153.809	88.1116	153.809	87.6583	153.809	87.9704
159.668	88.7056	159.668	88.2172	159.668	87.6889	159.668	88.0521
165.527	88.7318	165.527	88.232	165.527	87.7615	165.527	88.0976
171.387	88.6076	171.387	88.0773	171.387	87.6145	171.387	87.9535
177.246	88.4834	177.246	87.9067	177.246	87.3907	177.246	87.7676
