"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-6.05727	20.5078	-2.27477
23.4375	-5.4038	23.4375	-2.01859
26.3672	-4.15661	26.3672	-1.427
29.2969	-3.26439	29.2969	-1.07279
32.2266	-2.63195	32.2266	-0.847673
35.1563	-2.15787	35.1563	-0.688109
38.0859	-1.81885	38.0859	-0.584844
41.0156	-1.5803	41.0156	-0.515992
43.9453	-1.35909	43.9453	-0.449284
46.875	-1.212	46.875	-0.409058
49.8047	-1.07932	49.8047	-0.370465
52.7344	-0.975187	52.7344	-0.341498
55.6641	-0.883907	55.6641	-0.315047
58.5938	-0.799085	58.5938	-0.289707
61.5234	-0.739518	61.5234	-0.273068
64.4531	-0.661544	64.4531	-0.247993
67.3828	-0.591593	67.3828	-0.224632
70.3125	-0.56395	70.3125	-0.217243
73.2422	-0.520349	73.2422	-0.205154
76.1719	-0.477318	76.1719	-0.190373
79.1016	-0.481281	79.1016	-0.193899
82.0313	-0.381193	82.0313	-0.15798
84.9609	-0.219474	84.9609	-0.0974931
87.8906	-0.328162	87.8906	-0.140814
90.8203	-0.450991	90.8203	-0.189939
93.75	-0.250781	93.75	-0.109876
96.6797	-0.13674	96.6797	-0.0709368
102.539	-0.176906	102.539	-0.0840817
105.469	-0.134769	105.469	-0.0680155
108.398	-0.0960614	108.398	-0.0531266
111.328	-0.0674603	111.328	-0.0411938
117.188	-0.026185	117.188	-0.0236687
120.117	0.0159088	120.117	-0.00414242
125.977	0.104661	125.977	0.0286479
128.906	0.121261	128.906	0.0321119
134.766	0.0622945	134.766	0.0174547
137.695	0.0430431	137.695	0.0141587
143.555	0.0996458	143.555	0.0449463
149.414	0.285254	149.414	0.120724
155.273	0.391347	155.273	0.155675
158.203	0.369482	158.203	0.148319
164.063	0.352535	164.063	0.144904
169.922	0.354969	169.922	0.15018
175.781	0.392464	175.781	0.175092
181.641	0.513377	181.641	0.22811
190.43	0.616557	190.43	0.259711
196.289	0.575941	196.289	0.250923
202.148	0.708275	202.148	0.312383
210.938	0.825666	210.938	0.347882
216.797	0.760493	216.797	0.334085
225.586	1.06094	225.586	0.466381
234.375	1.04805	234.375	0.427393
240.234	1.07986	240.234	0.458443
249.023	1.32648	249.023	0.528357
257.813	1.13103	257.813	0.465388
266.602	1.25715	266.602	0.534946
