Frequency Spectrum for Input Signal

Data Shown:    KX12 Horn H (K-array)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 180°  Par: 90°

Freq [Hz]	Signal Level [dBSPL]
22.4	63.8
23	64.3
23.6	65.3
24	68.6
25	70.8
25.8	72.4
26.5	73.5
27.2	73.4
28	67.6
29	65.9
30	66
30.7	68.7
31.5	70.2
32.5	70.9
33.5	69.4
34.5	66.4
35.5	59.4
36.5	53.1
37.5	50.6
38.7	60.2
40	67.2
41.2	69.8
42.5	69.7
43.7	68.1
45	66
46.2	63.8
47.5	60.5
48.7	59.1
50	60.6
51.5	67.9
53	70.5
54.5	68.7
56	64.9
58	67.3
60	67.7
61.5	63.7
63	64.4
65	67.2
67	65.4
69	63.4
71	64.1
73	65.2
75	65.7
77.5	66.6
80	68.9
82.5	70.4
85	70.7
87.5	70.4
90	70
92.5	69.2
95	68.7
97.5	68
100	67.5
103	69.4
106	71
109	73.9
112	75.5
115	76.3
118	77.2
122	77.8
125	78.2
128	78.6
132	78.9
136	78.9
140	79.4
145	79.5
150	79.3
155	79
160	78.4
165	77.5
170	77.5
175	77.9
180	78.3
185	78.7
190	78.1
195	76.8
200	74.3
206	73.5
212	76
218	79.1
224	80.2
230	80.7
236	80.7
240	79
250	80.5
258	80.9
265	82.2
272	83.3
280	83.2
290	81.4
300	80.6
307	79.3
315	76.6
325	72.6
335	66.7
345	67
355	72.1
365	78.1
375	80.9
387	82.8
400	83.3
412	84.5
425	85.3
437	84.4
450	83.3
462	87.3
475	89.9
487	89.6
500	89.9
515	90.9
530	89.9
545	87.2
560	84.4
580	86.4
600	85.7
615	87
630	88.2
650	89.5
670	86.2
690	81.3
710	82.8
730	82.4
750	79.5
775	82.5
800	83.8
825	83
850	80.8
875	81.1
900	81.2
925	80.4
950	81.2
975	80.4
1000	82.2
1030	81.5
1060	81
1090	82.9
1120	80.6
1150	82.8
1180	79.7
1220	83.2
1250	82.8
1280	85
1320	82.8
1360	84.8
1400	87
1450	89
1500	90.4
1550	86.9
1600	93.3
1650	91.7
1700	86.9
1750	84.3
1800	87.1
1850	85.8
1900	83.9
1950	83.4
2000	81.5
2060	80.2
2120	81.6
2180	77.8
2240	79.7
2300	74.6
2360	73.1
2400	74
2500	75.3
2580	74.5
2650	73.5
2720	71.6
2800	72.2
2900	76.2
3000	74.9
3070	73.9
3150	74
3250	72.6
3350	69.2
3450	67.3
3550	68.7
3650	68.2
3750	67.2
3870	69.6
4000	70.8
4120	67.6
4250	68.3
4370	66.2
4500	63.4
4620	61.6
4750	60.2
4870	60.5
5000	59.3
5150	61.4
5300	65.3
5450	66.4
5600	66.4
5800	67
6000	69.9
6150	69.1
6300	66.6
6500	63.5
6700	62
6900	59.2
7100	58.4
7300	63.6
7500	64.1
7750	58.5
8000	60.1
8250	57.2
8500	64.5
8750	67.5
9000	70
9250	68.4
9500	68.6
9750	70.7
10000	68.2
10300	71.9
10600	74.2
10900	75
11200	75.1
11500	70.8
11800	68.5
12200	71.6
12500	72.6
12800	68.9
13200	66.3
13600	64.6
14000	70.1
14500	63.3
15000	63.6
15500	67.7
16000	67.5
16500	62.1
17000	62.3
17500	59.4
18000	56.1
18500	52.1
19000	46.3
19500	47.6
20000	47.4
20600	46.9
21200	43.6
21800	45.4
22400	41.6
