Frequency Spectrum for Input Signal

Data Shown:    KX12 Horn H (K-array)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 180°  Par: 40°

Freq [Hz]	Signal Level [dBSPL]
22.4	64.3
23	64.7
23.6	65.8
24	69
25	71.3
25.8	72.8
26.5	74
27.2	73.8
28	71.6
29	70.7
30	71.4
30.7	74.5
31.5	76.4
32.5	77.4
33.5	76.1
34.5	73.4
35.5	66.7
36.5	60.5
37.5	58.2
38.7	68
40	75.2
41.2	77.9
42.5	78
43.7	76.6
45	74.7
46.2	72.7
47.5	69.5
48.7	68.3
50	69.9
51.5	77.4
53	80.2
54.5	78.6
56	75.3
58	79.1
60	80.6
61.5	77.3
63	78.6
65	81.9
67	80.6
69	79
71	80
73	81.5
75	82.3
77.5	83.4
80	86
82.5	87.8
85	88.3
87.5	88.2
90	87.9
92.5	87.3
95	87
97.5	86.4
100	86
103	88
106	89.8
109	92.7
112	94.4
115	95.4
118	96.5
122	97.2
125	97.9
128	98.3
132	98.8
136	98.9
140	99.4
145	99.7
150	99.6
155	99.4
160	98.9
165	98.1
170	98.1
175	98.2
180	98.3
185	98.4
190	97.6
195	96
200	92.8
206	91.3
212	93.1
218	95.7
224	96.3
230	96.5
236	96.2
240	94.2
250	95.7
258	96.2
265	97.8
272	99.1
280	99.4
290	98.2
300	98.4
307	98.4
315	97.3
325	95.9
335	95.2
345	92.5
355	95.6
365	99.6
375	100.1
387	100.6
400	99.8
412	99.9
425	99.4
437	97.2
450	94.8
462	97.6
475	99.2
487	98.2
500	97.9
515	98.7
530	97.8
545	95.7
560	94
580	97.2
600	97.3
615	98.8
630	99.7
650	101
670	98
690	94.1
710	97.4
730	99.4
750	97
775	98.4
800	98
825	96
850	93.3
875	94
900	94.7
925	94
950	94.4
975	93.2
1000	94.9
1030	94.2
1060	93.1
1090	94.1
1120	92.6
1150	96.9
1180	93.6
1220	94.7
1250	92.6
1280	94.4
1320	91.7
1360	93.8
1400	95.2
1450	95.5
1500	99.9
1550	96
1600	97.7
1650	96.4
1700	94.4
1750	90
1800	96.3
1850	97.7
1900	95.7
1950	94.5
2000	94.3
2060	92.1
2120	91.2
2180	90.6
2240	90.3
2300	91
2360	88.5
2400	86.2
2500	85.7
2580	86.2
2650	85.6
2720	85.1
2800	87.6
2900	90.9
3000	92.8
3070	92.8
3150	92.2
3250	91.4
3350	91.6
3450	91.5
3550	91.4
3650	91.4
3750	91.6
3870	90.9
4000	89.6
4120	88.8
4250	87.8
4370	86.6
4500	85.7
4620	85
4750	83.6
4870	84.8
5000	86.7
5150	87.2
5300	87.9
5450	89.1
5600	88.8
5800	89.6
6000	91.2
6150	91.7
6300	91.8
6500	91.7
6700	91.9
6900	91.3
7100	91.2
7300	92
7500	91.2
7750	90.4
8000	90
8250	87.7
8500	91.4
8750	94
9000	92.8
9250	92.5
9500	90.7
9750	91.4
10000	92.8
10300	95.9
10600	98.2
10900	97.2
11200	98.7
11500	99.4
11800	99.8
12200	99.2
12500	97.4
12800	98.3
13200	96
13600	96.8
14000	98.5
14500	96.4
15000	94.5
15500	94.2
16000	91.9
16500	86.2
17000	85.1
17500	87.2
18000	85.2
18500	85
19000	75.3
19500	74.9
20000	78.9
20600	74.9
21200	75.1
21800	72.3
22400	72.3
