"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	38.9421	20.5078	39.7833	20.5078	46.3446	20.5078	51.3535	20.5078	38.4092	20.5078	43.4182	20.5078	49.9794
21.9727	45.5831	21.9727	45.2788	21.9727	44.1894	21.9727	45.7243	21.9727	49.5339	21.9727	51.0687	21.9727	49.9794
23.4375	39.6323	23.4375	40.5629	23.4375	46.7468	23.4375	51.5275	23.4375	39.0147	23.4375	43.7954	23.4375	49.9794
24.9023	45.7782	24.9023	45.9189	24.9023	48.293	24.9023	51.8279	24.9023	44.0705	24.9023	47.6054	24.9023	49.9794
26.3672	45.3332	26.3672	45.3084	26.3672	47.9048	26.3672	52.0172	26.3672	43.2706	26.3672	47.383	26.3672	49.9794
27.832	53.4283	27.832	53.4165	27.832	54.3171	27.832	56.5303	27.832	46.8657	27.832	49.0789	27.832	49.9794
29.2969	52.8204	29.2969	52.7323	29.2969	53.0677	29.2969	54.8714	29.2969	47.8404	29.2969	49.644	29.2969	49.9794
30.7617	52.704	30.7617	52.5893	30.7617	53.1467	30.7617	55.5347	30.7617	47.034	30.7617	49.422	30.7617	49.9794
32.2266	55.4112	32.2266	55.3322	32.2266	55.5492	32.2266	57.0835	32.2266	48.2281	32.2266	49.7623	32.2266	49.9794
33.6914	55.354	33.6914	55.2867	33.6914	55.6937	33.6914	57.5104	33.6914	47.7557	33.6914	49.5724	33.6914	49.9794
35.1562	56.3773	35.1562	56.4161	35.1562	57.6084	35.1562	60.0401	35.1562	46.3554	35.1562	48.7872	35.1562	49.9794
36.6211	60.2247	36.6211	60.2406	36.6211	60.8765	36.6211	62.4519	36.6211	47.7682	36.6211	49.3435	36.6211	49.9794
38.0859	62.3635	38.0859	62.3762	38.0859	62.8615	38.0859	64.1271	38.0859	48.2285	38.0859	49.4941	38.0859	49.9794
39.5508	63.226	39.5508	63.2241	39.5508	63.5473	39.5508	64.5515	39.5508	48.6519	39.5508	49.6562	39.5508	49.9794
41.0156	64.0241	41.0156	64.0275	41.0156	64.3653	41.0156	65.3763	41.0156	48.6306	41.0156	49.6415	41.0156	49.9794
42.4805	66.0627	42.4805	66.0595	42.4805	66.3095	42.4805	67.1626	42.4805	48.8763	42.4805	49.7293	42.4805	49.9794
43.9453	67.1983	43.9453	67.2016	43.9453	67.4864	43.9453	68.3605	43.9453	48.8205	43.9453	49.6946	43.9453	49.9794
45.4102	68.4535	45.4102	68.4639	45.4102	68.7564	45.4102	69.5938	45.4102	48.8495	45.4102	49.687	45.4102	49.9794
46.875	69.6291	46.875	69.6357	46.875	69.8664	46.875	70.5809	46.875	49.0341	46.875	49.7487	46.875	49.9794
48.3398	70.8747	48.3398	70.8796	48.3398	71.0926	48.3398	71.7639	48.3398	49.0951	48.3398	49.7665	48.3398	49.9794
51.2695	73.0441	51.2695	73.0509	51.2695	73.2308	51.2695	73.7876	51.2695	49.2427	51.2695	49.7995	51.2695	49.9794
52.7344	73.6983	52.7344	73.7099	52.7344	73.923	52.7344	74.5082	52.7344	49.1811	52.7344	49.7663	52.7344	49.9794
54.1992	74.7645	54.1992	74.772	54.1992	74.9216	54.1992	75.3859	54.1992	49.3654	54.1992	49.8298	54.1992	49.9794
55.6641	75.0543	55.6641	75.0708	55.6641	75.3183	55.6641	75.9524	55.6641	49.0979	55.6641	49.7319	55.6641	49.9794
58.5938	76.4918	58.5938	76.5099	58.5938	76.6991	58.5938	77.1594	58.5938	49.3299	58.5938	49.7902	58.5938	49.9794
60.0586	76.8838	60.0586	76.9011	60.0586	77.0844	60.0586	77.5361	60.0586	49.3445	60.0586	49.7962	60.0586	49.9794
62.9883	77.6242	62.9883	77.6408	62.9883	77.8012	62.9883	78.1914	62.9883	49.4288	62.9883	49.8189	62.9883	49.9794
64.4531	77.8926	64.4531	77.9089	64.4531	78.0611	64.4531	78.4303	64.4531	49.458	64.4531	49.8272	64.4531	49.9794
67.3828	78.3848	67.3828	78.3998	67.3828	78.5266	67.3828	78.8362	67.3828	49.543	67.3828	49.8526	67.3828	49.9794
68.8477	78.5879	68.8477	78.6015	68.8477	78.714	68.8477	78.9943	68.8477	49.5866	68.8477	49.8669	68.8477	49.9794
71.7773	78.9483	71.7773	78.9628	71.7773	79.0709	71.7773	79.3284	71.7773	49.6138	71.7773	49.8713	71.7773	49.9794
74.707	79.1877	74.707	79.2031	74.707	79.3115	74.707	79.5552	74.707	49.6273	74.707	49.8709	74.707	49.9794
77.6367	79.3382	77.6367	79.355	77.6367	79.4716	77.6367	79.7208	77.6367	49.6136	77.6367	49.8628	77.6367	49.9794
79.1016	79.5039	79.1016	79.5216	79.1016	79.6431	79.1016	79.8926	79.1016	49.6084	79.1016	49.8579	79.1016	49.9794
82.0312	79.8701	82.0312	79.889	82.0312	80.0119	82.0312	80.2507	82.0312	49.6177	82.0312	49.8565	82.0312	49.9794
84.9609	80.0669	84.9609	80.0859	84.9609	80.1951	84.9609	80.3915	84.9609	49.6738	84.9609	49.8702	84.9609	49.9794
87.8906	80.3281	87.8906	80.3444	87.8906	80.4263	87.8906	80.5714	87.8906	49.7524	87.8906	49.8975	87.8906	49.9794
90.8203	80.5629	90.8203	80.5808	90.8203	80.6703	90.8203	80.8244	90.8203	49.7358	90.8203	49.8899	90.8203	49.9794
95.2148	80.9027	95.2148	80.9187	95.2148	80.9947	95.2148	81.1233	95.2148	49.7748	95.2148	49.9034	95.2148	49.9794
98.1445	81.0378	98.1445	81.0556	98.1445	81.1389	98.1445	81.2705	98.1445	49.7645	98.1445	49.8961	98.1445	49.9794
101.074	81.2341	101.074	81.251	101.074	81.3245	101.074	81.4299	101.074	49.8005	101.074	49.9059	101.074	49.9794
105.469	81.5865	105.469	81.5981	105.469	81.6399	105.469	81.6987	105.469	49.8787	105.469	49.9375	105.469	49.9794
108.398	81.7145	108.398	81.7259	108.398	81.7675	108.398	81.822	108.398	49.8833	108.398	49.9378	108.398	49.9794
112.793	82.1822	112.793	82.1933	112.793	82.227	112.793	82.2559	112.793	49.9168	112.793	49.9457	112.793	49.9794
117.188	82.3912	117.188	82.3999	117.188	82.4181	117.188	82.4305	117.188	49.9488	117.188	49.9612	117.188	49.9794
120.117	82.5974	120.117	82.6074	120.117	82.6331	120.117	82.657	120.117	49.9299	120.117	49.9537	120.117	49.9794
124.512	82.8527	124.512	82.8652	124.512	82.9104	124.512	82.9711	124.512	49.8736	124.512	49.9342	124.512	49.9794
128.906	83.2248	128.906	83.2325	128.906	83.2449	128.906	83.2449	128.906	49.967	128.906	49.967	128.906	49.9794
133.301	83.5498	133.301	83.5554	133.301	83.5592	133.301	83.5597	133.301	49.9751	133.301	49.9757	133.301	49.9794
139.16	83.7515	139.16	83.7573	139.16	83.7654	139.16	83.7777	139.16	49.9591	139.16	49.9713	139.16	49.9794
143.555	84.0258	143.555	84.031	143.555	84.0365	143.555	84.0489	143.555	49.9616	143.555	49.974	143.555	49.9794
147.949	84.2606	147.949	84.2647	147.949	84.26	147.949	84.2508	147.949	49.9933	147.949	49.9842	147.949	49.9794
153.809	84.4982	153.809	84.4922	153.809	84.4437	153.809	84.3955	153.809	50.0762	153.809	50.028	153.809	49.9794
159.668	84.8364	159.668	84.8348	159.668	84.792	159.668	84.7134	159.668	50.1008	159.668	50.0221	159.668	49.9794
165.527	85.0325	165.527	85.0226	165.527	84.9448	165.527	84.8499	165.527	50.1521	165.527	50.0572	165.527	49.9794
171.387	85.2602	171.387	85.2591	171.387	85.2066	171.387	85.1357	171.387	50.1027	171.387	50.0318	171.387	49.9794
177.246	85.1634	177.246	85.165	177.246	85.1533	177.246	85.1154	177.246	50.0291	177.246	49.9911	177.246	49.9794
183.105	85.529	183.105	85.5173	183.105	85.465	183.105	85.5077	183.105	49.9891	183.105	50.0318	183.105	49.9794
188.965	85.667	188.965	85.6499	188.965	85.5252	188.965	85.3926	188.965	50.2366	188.965	50.1041	188.965	49.9794
196.289	85.7239	196.289	85.7118	196.289	85.6276	196.289	85.5567	196.289	50.1345	196.289	50.0636	196.289	49.9794
203.613	86.1099	203.613	86.0748	203.613	85.8756	203.613	85.6066	203.613	50.4477	203.613	50.1786	203.613	49.9794
210.938	85.6715	210.938	85.6668	210.938	85.611	210.938	85.5746	210.938	50.0716	210.938	50.0352	210.938	49.9794
218.262	85.5645	218.262	85.547	218.262	85.5132	218.262	85.5909	218.262	49.9355	218.262	50.0132	218.262	49.9794
225.586	85.6701	225.586	85.6407	225.586	85.4959	225.586	85.4362	225.586	50.1839	225.586	50.1242	225.586	49.9794
232.91	86.0172	232.91	85.9691	232.91	85.705	232.91	85.5482	232.91	50.4003	232.91	50.2435	232.91	49.9794
241.699	86.4628	241.699	86.4079	241.699	86.0832	241.699	85.6943	241.699	50.693	241.699	50.3041	241.699	49.9794
250.488	86.5807	250.488	86.5131	250.488	86.0998	250.488	85.5502	250.488	50.9422	250.488	50.3927	250.488	49.9794
