"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	54.6808	20.5078	56.0666	20.5078	55.4287
23.4375	58.418	23.4375	59.3885	23.4375	58.9303
26.3672	62.9081	26.3672	63.5767	26.3672	63.2553
29.2969	67.587	29.2969	68.2737	29.2969	67.9439
32.2266	71.2186	32.2266	71.9363	32.2266	71.5923
35.1563	73.8716	35.1563	74.6443	35.1563	74.2751
38.0859	75.7084	38.0859	76.5325	38.0859	76.1399
41.0156	77.0846	41.0156	77.9087	41.0156	77.5162
43.9453	78.1278	43.9453	78.9899	43.9453	78.5802
46.875	79.1084	46.875	79.9909	46.875	79.572
49.8047	80.0193	49.8047	80.9369	49.8047	80.5023
52.7344	80.9846	52.7344	81.9184	52.7344	81.4765
55.6641	81.8126	55.6641	82.7692	55.6641	82.3172
58.5938	82.5926	58.5938	83.5521	58.5938	83.0988
61.5234	83.2608	61.5234	84.2243	61.5234	83.7692
64.4531	83.7791	64.4531	84.7579	64.4531	84.296
67.3828	84.1644	67.3828	85.1508	67.3828	84.6855
70.3125	84.6118	70.3125	85.6251	70.3125	85.1479
73.2422	84.9968	73.2422	86.0156	73.2422	85.536
76.1719	85.2708	76.1719	86.3007	76.1719	85.8162
79.1016	85.5386	79.1016	86.5727	79.1016	86.0863
82.0313	85.6859	82.0313	86.7258	82.0313	86.2369
84.9609	85.6437	84.9609	86.6958	84.9609	86.2015
87.8906	85.6693	87.8906	86.7333	87.8906	86.2338
90.8203	85.7237	90.8203	86.7954	90.8203	86.2925
93.75	85.7244	93.75	86.8198	93.75	86.3066
96.6797	85.7966	96.6797	86.9113	96.6797	86.3896
102.539	85.8072	102.539	86.984	102.539	86.4353
105.469	85.7443	105.469	86.9477	105.469	86.3875
108.398	85.659	108.398	86.8507	108.398	86.2955
111.328	85.6732	111.328	86.8458	111.328	86.299
117.188	85.7544	117.188	86.9335	117.188	86.3839
120.117	85.7721	120.117	86.9639	120.117	86.4087
125.977	85.5535	125.977	86.7398	125.977	86.187
128.906	85.5228	128.906	86.7159	128.906	86.1602
134.766	85.6099	134.766	86.7962	134.766	86.2434
137.695	85.5508	137.695	86.7457	137.695	86.1892
143.555	85.3411	143.555	86.5606	143.555	85.9935
149.414	85.3315	149.414	86.5758	149.414	85.9981
155.273	85.3441	155.273	86.6306	155.273	86.0348
158.203	85.3333	158.203	86.608	158.203	86.0173
164.063	85.416	164.063	86.6644	164.063	86.0849
169.922	85.327	169.922	86.5954	169.922	86.0074
175.781	85.1631	175.781	86.4626	175.781	85.8613
181.641	85.1338	181.641	86.4528	181.641	85.8432
190.43	85.3185	190.43	86.7169	190.43	86.0737
196.289	85.3336	196.289	86.7511	196.289	86.0999
202.148	85.3095	202.148	86.7034	202.148	86.0622
210.938	85.3291	210.938	86.6936	210.938	86.0647
216.797	85.1309	216.797	86.6175	216.797	85.9375
225.586	84.9579	225.586	86.5694	225.586	85.8379
234.375	85.2619	234.375	86.7346	234.375	86.0604
240.234	85.036	240.234	86.4334	240.234	85.7907
249.023	85.0388	249.023	86.4262	249.023	85.7877
257.813	85.0433	257.813	86.4304	257.813	85.792
266.602	85.0652	266.602	86.2062	266.602	85.6731
278.32	84.9409	278.32	86.3397	278.32	85.6964
287.109	84.8614	287.109	86.4443	287.109	85.7245
295.898	84.9259	295.898	86.5384	295.898	85.8066
307.617	85.3384	307.617	86.641	307.617	86.0384
319.336	85.1203	319.336	86.3937	319.336	85.8035
331.055	85.4236	331.055	86.2678	331.055	85.8662
342.773	84.7798	342.773	85.9027	342.773	85.3774
354.492	85.1097	354.492	86.2077	354.492	85.6933
366.211	85.0446	366.211	86.3195	366.211	85.7287
377.93	85.4381	377.93	86.7706	377.93	86.1553
392.578	85.8774	392.578	86.0234	392.578	85.951
407.227	85.4414	407.227	85.6894	407.227	85.5672
421.875	85.7909	421.875	85.8976	421.875	85.8446
436.523	85.0841	436.523	85.3942	436.523	85.2419
451.172	85.3499	451.172	85.3781	451.172	85.364
465.82	84.6062	465.82	85.123	465.82	84.8723
483.398	84.438	483.398	84.6132	483.398	84.5265
500.977	85.1454	500.977	87.1436	500.977	86.2584
518.555	87.9487	518.555	88.3211	518.555	88.1389
536.133	86.0013	536.133	85.4598	536.133	85.739
553.711	85.7684	553.711	84.8893	553.711	85.3511
574.219	85.2992	574.219	83.7277	574.219	84.5841
594.727	84.7475	594.727	81.7038	594.727	83.487
615.234	81.815	615.234	81.6951	615.234	81.7555
638.672	82.3554	638.672	83.1367	638.672	82.7636
659.18	83.7782	659.18	83.3779	659.18	83.5826
682.617	83.8965	682.617	83.2984	682.617	83.6078
706.055	84.5785	706.055	83.3692	706.055	84.0158
732.422	85.361	732.422	83.8053	732.422	84.6525
758.789	85.4391	758.789	83.9891	758.789	84.7743
785.156	85.9564	785.156	83.6344	785.156	84.9488
811.523	85.8438	811.523	83.6658	811.523	84.8899
840.82	85.4171	840.82	83.2926	840.82	84.4835
870.117	86.2387	870.117	84.1461	870.117	85.3172
902.344	86.0845	902.344	83.6855	902.344	85.0486
931.641	86.3358	931.641	84.4384	931.641	85.4899
966.797	85.8289	966.797	84.3213	966.797	85.1402
999.023	85.848	999.023	84.9643	999.023	85.4286
1,034.18	85.6906	1,034.18	84.1741	1,034.18	84.9982
1,072.27	85.5851	1,072.27	84.0794	1,072.27	84.8972
1,110.35	85.473	1,110.35	83.9545	1,110.35	84.7798
1,148.44	85.4859	1,148.44	84.0527	1,148.44	84.8281
1,189.45	85.088	1,189.45	83.3148	1,189.45	84.2913
1,230.47	84.8395	1,230.47	83.0989	1,230.47	84.0558
1,274.41	84.8153	1,274.41	83.2549	1,274.41	84.1048
1,318.36	85.3181	1,318.36	82.6907	1,318.36	84.2001
