"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	51.8518	20.5078	53.5207	20.5078	52.7659
21.9727	54.3659	21.9727	55.6736	21.9727	55.0688
23.4375	56.2803	23.4375	57.7461	23.4375	57.0747
24.9023	58.662	24.9023	59.7926	24.9023	59.264
26.3672	60.7176	26.3672	61.6859	26.3672	61.2287
27.832	63.1386	27.832	63.804	27.832	63.484
29.2969	65.0886	29.2969	65.667	29.2969	65.3874
30.7617	67.1018	30.7617	67.5119	30.7617	67.3117
32.2266	68.6993	32.2266	68.9701	32.2266	68.8368
33.6914	70.1036	33.6914	70.2585	33.6914	70.1817
35.1563	71.1832	35.1563	71.237	35.1563	71.2102
36.6211	71.8336	36.6211	71.812	36.6211	71.8228
38.0859	72.39	38.0859	72.2873	38.0859	72.339
39.5508	72.7458	39.5508	72.5756	39.5508	72.6615
41.0156	72.9782	41.0156	72.7601	41.0156	72.8706
42.4805	73.3071	42.4805	73.0245	42.4805	73.1681
43.9453	73.4612	43.9453	73.1388	43.9453	73.303
45.4102	73.6201	45.4102	73.2703	45.4102	73.4487
46.875	73.8705	46.875	73.4692	46.875	73.6745
48.3398	74.0623	48.3398	73.623	48.3398	73.8482
51.2695	74.4665	51.2695	73.9804	51.2695	74.2302
52.7344	74.6679	52.7344	74.1533	52.7344	74.4182
54.1992	74.8066	54.1992	74.281	54.1992	74.5517
55.6641	75.0096	55.6641	74.4617	55.6641	74.7443
58.5938	75.6102	58.5938	74.9914	58.5938	75.3118
60.0586	75.8307	60.0586	75.1925	60.0586	75.5233
62.9883	76.3017	62.9883	75.6198	62.9883	75.9741
64.4531	76.5137	64.4531	75.817	64.4531	76.1793
67.3828	77.0061	67.3828	76.2741	67.3828	76.6555
68.8477	77.2437	68.8477	76.4864	68.8477	76.8816
71.7773	77.7274	71.7773	76.9402	71.7773	77.3516
74.707	78.2831	74.707	77.4874	74.707	77.9034
77.6367	78.7528	77.6367	77.9231	77.6367	78.3577
79.1016	78.9336	79.1016	78.092	79.1016	78.5332
82.0313	79.358	82.0313	78.5086	82.0313	78.954
84.9609	79.7995	84.9609	78.9179	84.9609	79.381
87.8906	80.1823	87.8906	79.2793	87.8906	79.7542
90.8203	80.5926	90.8203	79.6673	90.8203	80.1545
95.2148	81.1291	95.2148	80.1906	95.2148	80.6851
98.1445	81.4838	98.1445	80.5298	98.1445	81.0329
101.074	81.7925	101.074	80.8191	101.074	81.333
105.469	82.2851	105.469	81.2775	105.469	81.8104
108.398	82.6434	108.398	81.6539	108.398	82.1768
112.793	83.0334	112.793	81.9887	112.793	82.5424
117.188	83.347	117.188	82.2699	117.188	82.8418
120.117	83.5707	120.117	82.4747	120.117	83.0572
124.512	83.9236	124.512	82.8048	124.512	83.4001
128.906	84.0602	128.906	82.8981	128.906	83.5179
133.301	84.1957	133.301	83.0083	133.301	83.6425
139.16	84.3524	139.16	83.096	139.16	83.7695
143.555	84.4031	143.555	83.1043	143.555	83.8021
147.949	84.4372	147.949	83.0618	147.949	83.8037
153.809	84.4196	153.809	82.9983	153.809	83.7669
159.668	84.5141	159.668	83.0609	159.668	83.848
165.527	84.5266	165.527	83.0833	165.527	83.8646
171.387	84.4257	171.387	82.9405	171.387	83.7463
177.246	84.2851	177.246	82.7796	177.246	83.5973
183.105	84.1174	183.105	82.4384	183.105	83.3586
188.965	84.0288	188.965	82.2899	188.965	83.2458
196.289	83.7644	196.289	82.0853	196.289	83.0055
203.613	83.4407	203.613	81.7645	203.613	82.683
210.938	83.3687	210.938	81.4216	210.938	82.5034
218.262	83.0142	218.262	81.0634	218.262	82.1474
225.586	82.7922	225.586	80.6223	225.586	81.8414
232.91	82.8135	232.91	80.4715	232.91	81.7985
241.699	82.3249	241.699	79.4167	241.699	81.1098
250.488	82.4733	250.488	77.6993	250.488	80.7117
259.277	84.5234	259.277	80.4258	259.277	82.9409
268.066	85.195	268.066	81.9018	268.066	83.8534
276.855	85.006	276.855	82.5996	276.855	83.9674
287.109	84.242	287.109	82.3021	287.109	83.3795
297.363	83.8019	297.363	81.8996	297.363	82.9541
307.617	83.555	307.617	81.5633	307.617	82.6724
319.336	83.0598	319.336	81.0897	319.336	82.1855
329.59	83.081	329.59	80.9107	329.59	82.13
341.309	82.728	341.309	80.3983	341.309	81.7175
353.027	82.4375	353.027	79.855	353.027	81.3354
366.211	82.3029	366.211	79.6786	366.211	81.186
379.395	82.6502	379.395	80.0786	379.395	81.552
392.578	82.5947	392.578	79.9343	392.578	81.4651
405.762	82.0239	405.762	79.602	405.762	80.9796
420.41	82.9358	420.41	80.1036	420.41	81.7466
435.059	82.4271	435.059	80.3043	435.059	81.4941
451.172	82.4729	451.172	80.085	451.172	81.441
465.82	82.4953	465.82	80.5293	465.82	81.6226
483.398	82.4091	483.398	80.6435	483.398	81.6154
499.512	82.1815	499.512	80.6748	499.512	81.4931
517.09	82.642	517.09	80.851	517.09	81.8382
536.133	81.9261	536.133	79.8782	536.133	81.0217
555.176	82.5377	555.176	79.8884	555.176	81.412
574.219	82.6171	574.219	80.3242	574.219	81.6202
594.727	81.3872	594.727	80.0124	594.727	80.754
615.234	82.0589	615.234	79.8128	615.234	81.0795
637.207	82.6479	637.207	79.4867	637.207	81.3488
659.18	82.9311	659.18	79.9757	659.18	81.7001
682.617	83.1413	682.617	80.295	682.617	81.9473
707.52	84.0081	707.52	80.6784	707.52	82.6548
732.422	84.5303	732.422	81.582	732.422	83.3017
757.324	84.979	757.324	82.5804	757.324	83.9432
785.156	85.7385	785.156	83.307	785.156	84.6907
811.523	84.5795	811.523	83.5084	811.523	84.0769
840.82	83.8603	840.82	83.759	840.82	83.8099
870.117	83.9376	870.117	82.9529	870.117	83.4731
900.879	84.1539	900.879	82.725	900.879	83.498
933.105	83.249	933.105	82.4399	933.105	82.8632
965.332	83.2036	965.332	82.659	965.332	82.9398
1,000.49	82.2521	1,000.49	81.3983	1,000.49	81.8461
1,035.64	81.0549	1,035.64	80.8467	1,035.64	80.9521
1,072.27	80.1774	1,072.27	80.0984	1,072.27	80.138
1,108.89	79.4948	1,108.89	80.1877	1,108.89	79.8551
1,148.44	79.5145	1,148.44	80.2695	1,148.44	79.9084
1,189.45	79.5439	1,189.45	79.6199	1,189.45	79.5821
1,230.47	80.3229	1,230.47	79.7465	1,230.47	80.0442
1,274.41	81.2643	1,274.41	78.7332	1,274.41	80.1806
1,319.82	81.2691	1,319.82	76.9252	1,319.82	79.619
1,366.7	80.323	1,366.7	77.9755	1,366.7	79.306
1,413.57	80.0789	1,413.57	79.1989	1,413.57	79.6612
1,463.38	79.7979	1,463.38	79.2072	1,463.38	79.5126
1,516.11	80.053	1,516.11	78.757	1,516.11	79.4532
1,568.85	80.1435	1,568.85	77.511	1,568.85	79.0237
1,624.51	79.8655	1,624.51	77.1992	1,624.51	78.7338
1,681.64	78.7163	1,681.64	75.5971	1,681.64	77.4309
1,741.7	78.5398	1,741.7	74.535	1,741.7	76.9835
1,803.22	78.8047	1,803.22	72.7887	1,803.22	76.7645
1,866.21	78.0054	1,866.21	71.6869	1,866.21	75.9063
1,932.13	77.9728	1,932.13	69.5904	1,932.13	75.5511
1,999.51	77.7391	1,999.51	68.4018	1,999.51	75.2073
2,069.82	77.2464	2,069.82	69.3876	2,069.82	74.8946
2,143.07	76.78	2,143.07	69.7489	2,143.07	74.5546
2,219.24	75.1877	2,219.24	71.9417	2,219.24	73.8611
2,296.88	76.147	2,296.88	73.9612	2,296.88	75.1902
2,378.91	75.3842	2,378.91	75.5378	2,378.91	75.4617
2,462.4	76.7937	2,462.4	76.6103	2,462.4	76.7029
2,548.83	76.1374	2,548.83	76.7587	2,548.83	76.4591
2,639.65	75.2993	2,639.65	77.5682	2,639.65	76.5803
2,731.93	75.2047	2,731.93	78.2879	2,731.93	77.0144
2,828.61	76.0405	2,828.61	79.2368	2,828.61	77.9263
2,928.22	76.4187	2,928.22	78.3135	2,928.22	77.4686
3,030.76	76.7502	3,030.76	78.2384	3,030.76	77.5577
3,137.7	76.7044	3,137.7	79.1752	3,137.7	78.1132
3,249.02	77.3811	3,249.02	79.3124	3,249.02	78.4533
3,363.28	79.709	3,363.28	79.444	3,363.28	79.5785
3,481.93	79.9856	3,481.93	78.8232	3,481.93	79.4432
3,604.98	79.6463	3,604.98	79.2784	3,604.98	79.4663
3,732.42	80.2846	3,732.42	79.6358	3,732.42	79.9723
3,864.26	81.2919	3,864.26	79.1277	3,864.26	80.3432
4,000.49	81.625	4,000.49	78.7124	4,000.49	80.4084
4,141.11	81.747	4,141.11	79.4408	4,141.11	80.7452
4,287.6	82.114	4,287.6	79.0441	4,287.6	80.8449
4,438.48	82.4001	4,438.48	80.2562	4,438.48	81.4591
4,595.21	82.9766	4,595.21	79.4991	4,595.21	81.577
4,756.35	83.2209	4,756.35	80.168	4,756.35	81.9574
4,924.8	83.2295	4,924.8	80.0106	4,924.8	81.9117
5,097.66	83.132	5,097.66	80.139	5,097.66	81.8884
5,277.83	83.3596	5,277.83	80.783	5,277.83	82.2596
5,463.87	83.3594	5,463.87	80.487	5,463.87	82.1565
5,657.23	82.9839	5,657.23	80.6536	5,657.23	81.9732
5,856.45	83.4529	5,856.45	80.9112	5,856.45	82.3654
6,062.99	82.7939	6,062.99	80.5949	6,062.99	81.8321
6,276.86	82.6101	6,276.86	80.7847	6,276.86	81.7926
6,498.05	82.0751	6,498.05	81.1038	6,498.05	81.6165
6,726.56	82.0525	6,726.56	81.0289	6,726.56	81.5708
6,963.87	81.7796	6,963.87	81.4246	6,963.87	81.6057
7,209.96	81.8727	7,209.96	81.1968	7,209.96	81.5479
7,464.84	82.2183	7,464.84	81.0236	7,464.84	81.6619
7,727.05	82.851	7,727.05	80.9181	7,727.05	81.9912
7,999.51	82.9288	7,999.51	80.6102	7,999.51	81.9224
8,282.23	83.4642	8,282.23	80.7309	8,282.23	82.3091
8,573.73	83.4421	8,573.73	80.5715	8,573.73	82.2398
8,876.95	83.3973	8,876.95	80.4939	8,876.95	82.1839
9,188.96	83.2392	9,188.96	80.5714	9,188.96	82.107
9,514.16	82.9977	9,514.16	80.3606	9,514.16	81.8763
9,849.61	82.237	9,849.61	80.2304	9,849.61	81.3486
10,196.8	81.9352	10,196.8	79.939	10,196.8	81.0508
10,555.7	81.7334	10,555.7	79.7098	10,555.7	80.8384
10,927.7	81.572	10,927.7	79.4377	10,927.7	80.6347
11,313	81.2434	11,313	79.2579	11,313	80.3631
11,712.9	81.0265	11,712.9	79.0207	11,712.9	80.1384
12,126	81.0249	12,126	78.8735	12,126	80.0811
12,553.7	80.7959	12,553.7	78.9766	12,553.7	79.9808
12,996.1	80.6836	12,996.1	78.9129	12,996.1	79.8879
13,454.6	80.7455	13,454.6	78.6293	13,454.6	79.815
13,929.2	80.76	13,929.2	78.3887	13,929.2	79.7342
14,419.9	80.8454	14,419.9	78.2331	14,419.9	79.7328
14,928.2	80.5669	14,928.2	78.1767	14,928.2	79.5342
15,455.6	80.0032	15,455.6	78.053	15,455.6	79.1367
16,000.5	79.4804	16,000.5	77.7535	16,000.5	78.7022
16,564.5	78.8947	16,564.5	77.4539	16,564.5	78.2338
17,148.9	78.6977	17,148.9	77.109	17,148.9	77.9756
17,752.4	78.7447	17,752.4	76.6765	17,752.4	77.8326
18,379.4	78.4379	18,379.4	76.5678	18,379.4	77.6028
19,026.9	78.316	19,026.9	76.5257	19,026.9	77.5125
19,697.8	77.9303	19,697.8	76.1417	19,697.8	77.1274
19,999.5	77.8273	19,999.5	75.9366	19,999.5	76.984
