"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	52.716
21.9727	54.9088
23.4375	56.8851
24.9023	59.0866
26.3672	61.0347
27.832	63.3322
29.2969	65.2172
30.7617	67.1647
32.2266	68.6822
33.6914	70.0297
35.1563	71.0693
36.6211	71.6813
38.0859	72.2007
39.5508	72.53
41.0156	72.7371
42.4805	73.037
43.9453	73.1739
45.4102	73.3155
46.875	73.5376
48.3398	73.7162
51.2695	74.1147
52.7344	74.3067
54.1992	74.4471
55.6641	74.6367
58.5938	75.1756
60.0586	75.391
62.9883	75.8442
64.4531	76.0574
67.3828	76.5406
68.8477	76.767
71.7773	77.2291
74.707	77.7752
77.6367	78.2308
79.1016	78.406
82.0313	78.8279
84.9609	79.2728
87.8906	79.6281
90.8203	80.0156
95.2148	80.531
98.1445	80.8791
101.074	81.1678
105.469	81.638
108.398	82.0034
112.793	82.3823
117.188	82.659
120.117	82.8685
124.512	83.2047
128.906	83.303
133.301	83.4344
139.16	83.556
143.555	83.5668
147.949	83.5452
153.809	83.4939
159.668	83.5931
165.527	83.6156
171.387	83.4718
177.246	83.3031
183.105	83.0357
188.965	82.8466
196.289	82.6449
203.613	82.3119
210.938	82.0717
218.262	81.699
225.586	81.3693
232.91	81.2269
241.699	80.4737
250.488	80.0934
259.277	82.3551
268.066	83.314
276.855	83.4413
287.109	82.8024
297.363	82.3078
307.617	82.0571
319.336	81.5607
329.59	81.4258
341.309	81.0656
353.027	80.6264
366.211	80.4312
379.395	80.8824
392.578	80.8577
405.762	80.4542
420.41	80.9188
435.059	80.6936
451.172	80.6356
465.82	80.7883
483.398	80.8649
499.512	80.7281
517.09	80.9895
536.133	80.3441
555.176	80.8437
574.219	81.0537
594.727	80.412
615.234	80.6098
637.207	80.9112
659.18	81.1317
682.617	81.4639
707.52	82.2301
732.422	82.8831
757.324	83.2804
785.156	83.788
811.523	83.5362
840.82	82.9975
870.117	82.543
900.879	82.7599
933.105	82.4808
965.332	82.0794
1,000.49	81.4487
1,035.64	80.7867
1,072.27	79.8885
1,108.89	79.2331
1,148.44	78.9049
1,189.45	78.7092
1,230.47	79.1768
1,274.41	79.3007
1,319.82	79.6907
1,366.7	79.7977
1,413.57	80.0068
1,463.38	80.1841
1,516.11	80.3385
1,568.85	80.0863
1,624.51	79.3984
1,681.64	79.1868
1,741.7	79.9528
1,803.22	79.86
1,866.21	79.7401
1,932.13	80.046
1,999.51	80.1326
2,069.82	79.9593
2,143.07	79.6568
2,219.24	79.7212
2,296.88	79.2142
2,378.91	79.4104
2,462.4	79.6026
2,548.83	78.559
2,639.65	79.1582
2,731.93	78.9589
2,828.61	78.8281
2,928.22	79.2979
3,030.76	79.4035
3,137.7	79.5213
3,249.02	79.682
3,363.28	80.0499
3,481.93	80.3447
3,604.98	80.8165
3,732.42	80.776
3,864.26	81.0858
4,000.49	80.2776
4,141.11	80.3373
4,287.6	80.0258
4,438.48	80.1582
4,595.21	79.8534
4,756.35	80.034
4,924.8	79.9635
5,097.66	79.9557
5,277.83	80.3861
5,463.87	80.241
5,657.23	80.3211
5,856.45	80.4945
6,062.99	80.4901
6,276.86	80.4734
6,498.05	80.618
6,726.56	80.4992
6,963.87	80.4861
7,209.96	80.4796
7,464.84	80.3546
7,727.05	80.5029
7,999.51	80.5813
8,282.23	80.6964
8,573.73	80.6221
8,876.95	80.5758
9,188.96	80.5783
9,514.16	80.4507
9,849.61	80.3701
10,196.8	80.2338
10,555.7	79.9777
10,927.7	79.609
11,313	79.2685
11,712.9	79.1277
12,126	79.1006
12,553.7	79.1036
12,996.1	79.1006
13,454.6	79.003
13,929.2	78.9429
14,419.9	78.8239
14,928.2	78.7225
15,455.6	78.6083
16,000.5	78.4054
16,564.5	78.0987
17,148.9	77.7132
17,752.4	77.6686
18,379.4	77.7554
19,026.9	77.55
19,697.8	77.2103
19,999.5	77.0763
